ID,Date,CO,NO2,NOx,O3,PM10,SO2,Year,Month,Month_anomaly_scores,Month_anomaly
1661,2023-07-20,409.0,7.9,10.4,81.0,11.0,0.5,2023,7,0.061987630837816665,1
1662,2023-07-21,417.0,8.8,11.4,76.3,9.0,0.5,2023,7,0.061987630837816665,1
1663,2023-07-22,449.0,5.9,8.4,78.9,8.0,0.4,2023,7,0.061987630837816665,1
1664,2023-07-23,453.0,4.3,6.7,88.3,6.0,0.6,2023,7,0.061987630837816665,1
1665,2023-07-24,460.0,4.1,6.5,95.8,12.0,2.8,2023,7,0.061987630837816665,1
1666,2023-07-25,443.0,5.1,7.6,85.6,11.0,1.1,2023,7,0.061987630837816665,1
1667,2023-07-26,514.0,5.7,8.2,65.3,8.0,0.6,2023,7,0.061987630837816665,1
1668,2023-07-27,468.0,5.8,8.3,67.8,10.0,0.7,2023,7,0.061987630837816665,1
1669,2023-07-28,521.0,6.1,8.6,73.7,16.0,1.7,2023,7,0.061987630837816665,1
1670,2023-07-29,575.0,7.8,10.4,55.4,16.0,1.0,2023,7,0.061987630837816665,1
1671,2023-07-30,500.0,5.2,7.7,58.2,13.0,0.8,2023,7,0.061987630837816665,1
1672,2023-07-31,570.0,9.6,12.9,58.0,12.0,0.8,2023,7,0.061987630837816665,1
1673,2023-08-01,618.0,8.1,10.7,75.0,17.0,0.8,2023,8,0.06005175536577634,1
1674,2023-08-02,661.0,4.9,7.4,71.8,11.0,0.6,2023,8,0.06005175536577634,1
1675,2023-08-03,632.0,6.7,9.2,76.1,19.0,1.7,2023,8,0.06005175536577634,1
1676,2023-08-04,513.0,7.675919480519479,10.162066468253968,68.91910775428315,16.189783934059474,1.121843023071684,2023,8,0.06005175536577634,1
1677,2023-08-05,416.0,7.0,10.7,57.7,22.0,1.1,2023,8,0.06005175536577634,1
1678,2023-08-06,279.0,3.9,6.3,68.1,5.0,0.6,2023,8,0.06005175536577634,1
1679,2023-08-07,237.0,5.3,7.8,56.6,7.0,0.7,2023,8,0.06005175536577634,1
1680,2023-08-08,212.0,6.7,9.3,51.6,9.0,0.7,2023,8,0.06005175536577634,1
1681,2023-08-09,208.0,10.3,13.5,63.6,13.0,0.9,2023,8,0.06005175536577634,1
1682,2023-08-10,200.0,12.3,15.3,63.2,15.0,0.9,2023,8,0.06005175536577634,1
1683,2023-08-11,165.0,12.1,14.9,67.6,14.0,0.9,2023,8,0.06005175536577634,1
1684,2023-08-12,159.0,14.3,17.7,79.8,19.0,1.0,2023,8,0.06005175536577634,1
1685,2023-08-13,221.0,9.1,11.7,79.4,18.0,1.2,2023,8,0.06005175536577634,1
1686,2023-08-14,279.0,12.5,15.6,68.1,18.0,1.3,2023,8,0.06005175536577634,1
1687,2023-08-15,276.0,9.1,12.3,64.5,21.0,1.3,2023,8,0.06005175536577634,1
1688,2023-08-16,248.0,12.2,15.3,54.6,23.0,1.4,2023,8,0.06005175536577634,1
1689,2023-08-17,258.0,16.3,20.6,46.5,23.0,1.4,2023,8,0.06005175536577634,1
1690,2023-08-18,184.0,10.5,13.4,62.3,20.0,1.1,2023,8,0.06005175536577634,1
1691,2023-08-19,224.0,9.1,11.9,69.1,24.0,1.2,2023,8,0.06005175536577634,1
1692,2023-08-20,268.0,13.5,16.3,60.9,23.0,1.3,2023,8,0.06005175536577634,1
1693,2023-08-21,231.0,12.0,14.7,82.4,22.0,1.2,2023,8,0.06005175536577634,1
1694,2023-08-22,206.0,9.2,11.7,80.6,22.0,1.2,2023,8,0.06005175536577634,1
1695,2023-08-23,156.0,10.329193163780669,13.160081646825397,71.57178063140805,15.940426254517353,1.0491430771168317,2023,8,0.06005175536577634,1
1696,2023-08-24,85.0,9.06208432539683,11.939267821067823,74.9029558151852,16.547635802020476,1.1180307921646304,2023,8,0.06005175536577634,1
1697,2023-08-25,175.0,15.3,18.3,74.8,27.0,1.4,2023,8,0.06005175536577634,1
1698,2023-08-26,124.0,8.0,10.5,84.3,26.0,1.8,2023,8,0.06005175536577634,1
1699,2023-08-27,215.0,5.6,8.1,86.9,27.0,1.6,2023,8,0.06005175536577634,1
1700,2023-08-28,310.0,12.8,15.4,83.9,29.0,1.6,2023,8,0.06005175536577634,1
1701,2023-08-29,315.0,10.6,13.5,81.2,26.0,1.6,2023,8,0.06005175536577634,1
1702,2023-08-30,372.0,11.4,14.4,49.6,14.0,1.1,2023,8,0.06005175536577634,1
1703,2023-08-31,367.0,9.6,13.3,45.6,13.0,0.8,2023,8,0.06005175536577634,1
1704,2023-09-01,347.0,12.6,17.4,57.2,16.0,1.0,2023,9,0.05624688158186819,1
1705,2023-09-02,312.0,7.3,10.0,72.9,14.0,0.9,2023,9,0.05624688158186819,1
1706,2023-09-03,349.0,8.8,11.8,44.1,9.0,0.7,2023,9,0.05624688158186819,1
1707,2023-09-04,390.0,8.0,10.8,69.4,11.0,0.8,2023,9,0.05624688158186819,1
1708,2023-09-05,425.0,13.7,17.2,66.6,13.0,1.0,2023,9,0.05624688158186819,1
1709,2023-09-06,415.0,14.6,18.0,59.2,14.0,1.1,2023,9,0.05624688158186819,1
1710,2023-09-07,406.0,13.4,16.4,67.4,16.0,1.4,2023,9,0.05624688158186819,1
1711,2023-09-08,399.0,11.72653114108114,15.23577037698413,56.13828602516762,15.270524818672916,1.2284669006093532,2023,9,0.05624688158186819,1
1712,2023-09-09,409.0,13.2,16.3,64.6,18.0,1.4,2023,9,0.05624688158186819,1
1713,2023-09-10,512.0,13.7,16.7,57.1,36.0,1.3,2023,9,0.05624688158186819,1
1714,2023-09-11,480.0,13.564093272005772,16.593050769064586,65.19967633302394,20.558658662983902,1.2673964873145593,2023,9,0.05624688158186819,1
1715,2023-09-12,491.0,11.9,14.6,80.3,33.0,3.3,2023,9,0.05624688158186819,1
1716,2023-09-13,529.0,19.15606282783813,27.848428470996033,54.654382159572464,22.731466029485368,1.34866353932683,2023,9,0.05624688158186819,1
1717,2023-09-14,498.0,9.2,12.0,66.4,26.0,1.4,2023,9,0.05624688158186819,1
1718,2023-09-15,510.0,11.7,15.3,44.0,9.0,0.9,2023,9,0.05624688158186819,1
1719,2023-09-16,593.0,13.8,17.8,41.9,16.0,1.1,2023,9,0.05624688158186819,1
1720,2023-09-17,522.0,8.9,12.0,48.7,16.0,1.2,2023,9,0.05624688158186819,1
1721,2023-09-18,518.0,11.8,17.6,57.6,15.0,1.1,2023,9,0.05624688158186819,1
1722,2023-09-19,471.0,7.2,9.9,62.6,17.0,1.1,2023,9,0.05624688158186819,1
1723,2023-09-20,487.0,12.0,15.1,52.1,12.0,1.0,2023,9,0.05624688158186819,1
1724,2023-09-21,503.0,12.1,15.3,54.3,17.0,1.2,2023,9,0.05624688158186819,1
1725,2023-09-22,446.0,7.545143091630592,11.196586083361094,62.826412982252734,15.880341154447205,1.0808969165172488,2023,9,0.05624688158186819,1
1726,2023-09-23,403.0,5.7,8.4,65.5,23.0,1.2,2023,9,0.05624688158186819,1
1727,2023-09-24,406.0,10.3,14.6,36.2,7.0,0.9,2023,9,0.05624688158186819,1
1728,2023-09-25,465.7909893578642,19.500863114336642,28.98031764828738,51.20096590802986,27.543257801729677,1.5414279942279947,2023,9,0.05624688158186819,1
1729,2023-09-26,333.0,11.6,14.5,75.1,28.0,1.6,2023,9,0.05624688158186819,1
1730,2023-09-27,299.0,17.3,20.5,68.3,27.0,1.5,2023,9,0.05624688158186819,1
1731,2023-09-28,270.0,14.6,17.6,68.8,29.0,1.7,2023,9,0.05624688158186819,1
1732,2023-09-29,310.0,24.0,29.5,61.4,31.0,1.8,2023,9,0.05624688158186819,1
1733,2023-09-30,288.0,12.9,16.4,72.7,29.0,1.7,2023,9,0.05624688158186819,1
1734,2023-10-01,251.0,6.1,8.6,69.2,13.0,1.1,2023,10,0.054288397715296144,1
1735,2023-10-02,284.0,21.8,25.5,49.8,21.0,1.4,2023,10,0.054288397715296144,1
1736,2023-10-03,190.0,19.1,21.7,50.4,26.0,1.1,2023,10,0.054288397715296144,1
1737,2023-10-04,132.0,15.5,17.6,57.4,18.0,1.0,2023,10,0.054288397715296144,1
1738,2023-10-05,160.0,19.9,22.4,52.7,19.0,0.9,2023,10,0.054288397715296144,1
1739,2023-10-06,402.0,22.9,41.0,35.1,28.0,1.1,2023,10,0.054288397715296144,1
1740,2023-10-07,280.0,9.6,10.7,66.3,22.0,1.0,2023,10,0.054288397715296144,1
1741,2023-10-08,224.0,10.5,11.6,61.5,15.0,1.0,2023,10,0.054288397715296144,1
1742,2023-10-09,324.0,23.0,43.6,24.8,20.0,1.1,2023,10,0.054288397715296144,1
1743,2023-10-10,235.0,17.472602519044283,27.71441570541263,43.201998316517226,14.893239745362084,1.3202217718913203,2023,10,0.054288397715296144,1
1744,2023-10-11,261.0,16.4,19.9,37.4,27.0,1.0,2023,10,0.054288397715296144,1
1745,2023-10-12,240.0,14.0,17.4,51.3,28.0,1.6,2023,10,0.054288397715296144,1
1746,2023-10-13,362.0,11.838331746031743,15.292828774836282,47.782825651623355,12.05725062512239,1.198867248601253,2023,10,0.054288397715296144,1
1747,2023-10-14,383.0,13.0,14.7,64.2,38.0,4.4,2023,10,0.054288397715296144,1
1748,2023-10-15,267.0,11.2,12.6,44.5,16.0,1.0,2023,10,0.054288397715296144,1
1749,2023-10-16,297.0,16.8,22.5,26.9,13.0,1.8,2023,10,0.054288397715296144,1
1750,2023-10-17,445.0,25.7,46.8,23.5,22.0,1.8,2023,10,0.054288397715296144,1
1751,2023-10-18,508.0,25.5,39.1,37.5,28.0,1.8,2023,10,0.054288397715296144,1
1752,2023-10-19,436.0,14.437415231582145,18.714261904761898,37.34282303393545,13.097868155211074,1.3486627574611807,2023,10,0.054288397715296144,1
1753,2023-10-20,307.0,10.0,11.4,54.1,30.0,4.4,2023,10,0.054288397715296144,1
1754,2023-10-21,379.0,11.9,14.4,49.3,35.0,4.0,2023,10,0.054288397715296144,1
1755,2023-10-22,344.0,8.0,8.8,55.9,16.0,1.9,2023,10,0.054288397715296144,1
1756,2023-10-23,467.0,15.9,19.2,38.7,14.0,1.4,2023,10,0.054288397715296144,1
1757,2023-10-24,505.33767754467743,19.753788511162043,28.686336894319137,36.607503751803755,22.528718427648247,1.5577986832611825,2023,10,0.054288397715296144,1
1758,2023-10-25,518.0,12.0,13.6,35.8,20.0,1.5,2023,10,0.054288397715296144,1
1759,2023-10-26,404.0,12.7,14.6,36.4,13.0,1.4,2023,10,0.054288397715296144,1
1760,2023-10-27,308.0,9.1,10.2,41.8,8.0,1.4,2023,10,0.054288397715296144,1
1761,2023-10-28,393.0,9.7,10.7,44.3,9.0,1.3,2023,10,0.054288397715296144,1
1762,2023-10-29,462.0,8.310810533910539,12.527129565226442,38.074819957497596,17.44499303637854,1.5359932738619182,2023,10,0.054288397715296144,1
1763,2023-10-30,387.0,14.2,15.4,54.1,17.0,4.7,2023,10,0.054288397715296144,1
1764,2023-10-31,314.0,9.5,10.9,66.1,15.0,2.2,2023,10,0.054288397715296144,1
1765,2023-11-01,283.0,9.1,11.7,46.9,9.0,1.1,2023,11,0.032408491526689676,1
1766,2023-11-02,314.0,16.0,19.9,39.8,14.0,1.3,2023,11,0.032408491526689676,1
1767,2023-11-03,321.0,11.0,14.4,53.5,12.0,1.3,2023,11,0.032408491526689676,1
1768,2023-11-04,387.0,14.3,24.3,28.5,13.0,1.1,2023,11,0.032408491526689676,1
1769,2023-11-05,346.0,5.8,7.5,51.6,9.0,1.9,2023,11,0.032408491526689676,1
1770,2023-11-06,382.0,12.8,18.1,37.8,13.0,1.1,2023,11,0.032408491526689676,1
1771,2023-11-07,644.0,18.4,43.7,29.8,28.0,1.9,2023,11,0.032408491526689676,1
1772,2023-11-08,391.0,12.3,15.3,36.3,8.0,1.2,2023,11,0.032408491526689676,1
1773,2023-11-09,500.0,20.2,26.9,34.9,20.0,1.3,2023,11,0.032408491526689676,1
1774,2023-11-10,488.0,23.9,32.0,29.8,21.0,1.5,2023,11,0.032408491526689676,1
1775,2023-11-11,340.0,10.0,12.2,44.3,12.0,1.3,2023,11,0.032408491526689676,1
1776,2023-11-12,373.0,9.4,11.5,42.2,8.0,1.1,2023,11,0.032408491526689676,1
1777,2023-11-13,627.0,21.6,32.3,19.8,20.0,1.6,2023,11,0.032408491526689676,1
1778,2023-11-14,408.0,8.7,10.8,44.0,13.0,1.7,2023,11,0.032408491526689676,1
1779,2023-11-15,368.0,10.3,12.4,48.4,7.0,1.1,2023,11,0.032408491526689676,1
1780,2023-11-16,322.0,18.931046232142595,32.0620144731503,36.076556445270995,18.56795902959344,1.278754886755093,2023,11,0.032408491526689676,1
1781,2023-11-17,258.0,13.1,16.0,40.6,10.0,1.3,2023,11,0.032408491526689676,1
1782,2023-11-18,273.0,8.6,11.0,33.3,8.0,1.2,2023,11,0.032408491526689676,1
1783,2023-11-19,291.0,9.2,13.5,25.7,12.0,1.2,2023,11,0.032408491526689676,1
1784,2023-11-20,359.0,9.6,12.3,31.1,15.0,1.4,2023,11,0.032408491526689676,1
1785,2023-11-21,470.0,15.2,20.9,25.6,20.0,1.3,2023,11,0.032408491526689676,1
1786,2023-11-22,336.0,11.4,16.3,31.0,13.0,1.2,2023,11,0.032408491526689676,1
1787,2023-11-23,330.0,11.2,14.3,35.7,14.0,1.2,2023,11,0.032408491526689676,1
1788,2023-11-24,398.0,11.847870628554451,15.98242980921855,34.8442711309524,11.617934818698933,1.2371237331574862,2023,11,0.032408491526689676,1
1789,2023-11-25,333.0,14.7,20.3,40.4,11.0,1.2,2023,11,0.032408491526689676,1
1790,2023-11-26,400.0,15.9,19.3,42.0,13.0,1.2,2023,11,0.032408491526689676,1
1791,2023-11-27,426.0,14.0,17.7,31.0,11.0,1.3,2023,11,0.032408491526689676,1
1792,2023-11-28,497.0,12.2,14.7,47.5,9.0,2.1,2023,11,0.032408491526689676,1
1793,2023-11-29,612.0,18.8,27.2,31.7,17.0,1.4,2023,11,0.032408491526689676,1
1794,2023-11-30,713.0,18.034838799697546,32.19390180711876,32.21709856365334,16.58278902606213,1.5749955134483562,2023,11,0.032408491526689676,1
1795,2023-12-01,685.0,18.227465607235743,32.540618488023185,38.0707379947624,16.09148221125463,1.5545583265619851,2023,12,0.0020753917325291305,1
1796,2023-12-02,830.0,16.6,27.2,19.3,19.0,1.4,2023,12,0.0020753917325291305,1
1797,2023-12-03,694.0,13.03430018037517,19.88071455627704,27.827354293217887,15.275597411707043,1.6093391361235954,2023,12,0.0020753917325291305,1
1798,2023-12-04,741.0,17.13913598044124,27.653039633262935,27.36624232422332,16.476591156891615,1.5010686995837375,2023,12,0.0020753917325291305,1
1799,2023-12-05,921.0,21.46740162831908,39.90096737358945,24.62463003275613,23.82904610555041,1.7490858060620673,2023,12,0.0020753917325291305,1
1800,2023-12-06,913.0,33.5,63.9,19.6,27.0,1.7,2023,12,0.0020753917325291305,1
1801,2023-12-07,898.0,19.6,30.0,14.1,19.0,1.6,2023,12,0.0020753917325291305,1
1802,2023-12-08,1015.0,20.1,29.8,18.2,25.0,1.7,2023,12,0.0020753917325291305,1
1803,2023-12-09,932.0,16.2,20.1,30.7,19.0,1.6,2023,12,0.0020753917325291305,1
1804,2023-12-10,835.0,10.9,13.2,32.6,16.0,1.9,2023,12,0.0020753917325291305,1
1805,2023-12-11,870.0,14.2,18.6,30.7,14.0,2.3,2023,12,0.0020753917325291305,1
1806,2023-12-12,842.0,16.4,19.6,32.6,18.0,1.8,2023,12,0.0020753917325291305,1
1807,2023-12-13,742.0,15.0,17.9,30.3,9.0,1.6,2023,12,0.0020753917325291305,1
1808,2023-12-14,947.0,16.9,23.1,19.2,15.0,1.4,2023,12,0.0020753917325291305,1
1809,2023-12-15,986.0,14.1827523088023,21.289525086165224,29.28787247474747,16.128884507469962,1.7335349948982886,2023,12,0.0020753917325291305,1
1810,2023-12-16,1342.0,20.0,65.4,24.1,28.0,2.1,2023,12,0.0020753917325291305,1
1811,2023-12-17,1042.0,10.0,14.0,25.1,21.0,1.5,2023,12,0.0020753917325291305,1
1812,2023-12-18,1457.0,19.6,61.2,24.4,49.0,2.9,2023,12,0.0020753917325291305,1
1813,2023-12-19,1233.0,24.006307707843302,60.28290420252145,22.624823697490687,43.27792225829725,3.4577620776594227,2023,12,0.0020753917325291305,1
1814,2023-12-20,1208.0,22.443463704323307,51.7322567419273,25.599285245598857,48.55695238095239,3.5473681232199943,2023,12,0.0020753917325291305,1
1815,2023-12-21,986.0,18.188043253968257,35.26978313492064,31.7,12.0,1.9,2023,12,0.0020753917325291305,1
1816,2023-12-22,832.0,17.820714772727282,27.67771805555555,64.5,6.0,1.9,2023,12,0.0020753917325291305,1
1817,2023-12-23,797.0,17.847508423520928,27.228138293650794,72.0,4.0,1.3,2023,12,0.0020753917325291305,1
1818,2023-12-24,829.0,17.890778066378072,28.436900739538245,56.2,7.0,1.4,2023,12,0.0020753917325291305,1
1819,2023-12-25,816.0,18.241083928571435,29.61433421717171,52.2,12.0,1.7,2023,12,0.0020753917325291305,1
1820,2023-12-26,849.0,18.731314484126994,30.022040566378063,47.4,14.0,1.5,2023,12,0.0020753917325291305,1
1821,2023-12-27,1031.0,18.821395436507945,32.710230952380954,39.1,14.0,1.4,2023,12,0.0020753917325291305,1
1822,2023-12-28,1104.0,19.26925079365081,35.59490351731601,36.7,19.0,1.9,2023,12,0.0020753917325291305,1
1823,2023-12-29,1079.0,20.030359018759018,40.97218982683981,37.2,29.0,2.3,2023,12,0.0020753917325291305,1
1824,2023-12-30,1091.0,19.213826388888904,36.305918398268396,37.3,23.0,2.7,2023,12,0.0020753917325291305,1
1825,2023-12-31,1085.0,19.40723611111112,34.78548387445886,39.9,20.0,2.3,2023,12,0.0020753917325291305,1
1826,2015-01-01,1312.0,19.750945263364702,43.37406354257745,21.912857438719865,53.97307344081752,7.184222721557591,2015,1,0.0,1
1827,2015-01-02,1096.0,12.7,16.3,43.7,62.0,5.5,2015,1,0.0,1
1828,2015-01-03,910.0,15.7,21.9,27.8,30.0,4.6,2015,1,0.0,1
1829,2015-01-04,678.0,19.0,26.2,35.6,8.0,1.9,2015,1,0.0,1
1830,2015-01-05,1069.0,32.6,76.6,31.9,29.0,3.8,2015,1,0.0,1
1831,2015-01-06,641.0,21.7,29.6,38.3,13.0,3.9,2015,1,0.0,1
1832,2015-01-07,951.0,37.9,55.2,34.3,33.0,5.4,2015,1,0.0,1
1833,2015-01-08,953.0,25.0,31.9,38.4,32.0,6.5,2015,1,0.0,1
1834,2015-01-09,763.0,13.6,19.3,37.7,32.0,10.4,2015,1,0.0,1
1835,2015-01-10,739.0,20.4,33.2,21.4,22.0,3.3,2015,1,0.0,1
1836,2015-01-11,537.0,15.1,19.2,41.7,13.0,2.2,2015,1,0.0,1
1837,2015-01-12,456.0,14.4,18.7,41.2,13.0,2.3,2015,1,0.0,1
1838,2015-01-13,669.0,18.6,24.2,35.3,24.0,6.5,2015,1,0.0,1
1839,2015-01-14,1585.0,44.7,138.1,19.1,64.0,11.0,2015,1,0.0,1
1840,2015-01-15,997.0,31.2,53.6,15.1,36.0,5.0,2015,1,0.0,1
1841,2015-01-16,893.0,35.3,51.0,16.4,38.0,5.6,2015,1,0.0,1
1842,2015-01-17,702.0,27.1,40.6,34.8,28.0,8.4,2015,1,0.0,1
1843,2015-01-18,966.0,21.7,43.1,28.6,39.0,6.6,2015,1,0.0,1
1844,2015-01-19,951.0,31.1,52.1,9.0,28.0,2.9,2015,1,0.0,1
1845,2015-01-20,838.0,21.2,31.8,11.4,24.0,2.7,2015,1,0.0,1
1846,2015-01-21,930.0,32.1,72.1,13.8,37.0,4.1,2015,1,0.0,1
1847,2015-01-22,910.0,28.0,46.2,15.5,35.0,4.9,2015,1,0.0,1
1848,2015-01-23,838.0,44.3,82.5,9.9,27.0,1.9,2015,1,0.0,1
1849,2015-01-24,804.0,20.3,40.0,8.8,14.0,2.8,2015,1,0.0,1
1850,2015-01-25,817.0,16.3,29.4,11.8,21.0,2.9,2015,1,0.0,1
1851,2015-01-26,812.0,24.1,36.5,23.7,28.0,5.6,2015,1,0.0,1
1852,2015-01-27,862.0,26.0,38.1,14.7,35.0,4.0,2015,1,0.0,1
1853,2015-01-28,921.0,33.9,63.5,15.3,40.0,3.4,2015,1,0.0,1
1854,2015-01-29,617.0,15.3,20.0,35.7,29.0,7.2,2015,1,0.0,1
1855,2015-01-30,392.0,10.7,12.9,53.8,13.0,9.7,2015,1,0.0,1
1856,2015-01-31,404.0,11.8,14.2,51.3,14.0,3.2,2015,1,0.0,1
1857,2015-02-01,1028.0,36.2,70.6,26.8,43.0,2.7,2015,2,0.024384342519180868,1
1858,2015-02-02,854.0,25.2,59.1,14.5,41.0,2.4,2015,2,0.024384342519180868,1
1859,2015-02-03,857.0,29.6,44.7,27.7,40.0,2.6,2015,2,0.024384342519180868,1
1860,2015-02-04,727.0,33.0,49.3,24.3,29.0,3.0,2015,2,0.024384342519180868,1
1861,2015-02-05,525.0,28.7,39.2,42.2,22.0,3.7,2015,2,0.024384342519180868,1
1862,2015-02-06,383.0,23.8,37.5,48.7,20.0,3.8,2015,2,0.024384342519180868,1
1863,2015-02-07,500.0,15.3,21.9,49.3,24.0,4.7,2015,2,0.024384342519180868,1
1864,2015-02-08,450.0,11.6,14.6,49.7,23.0,3.3,2015,2,0.024384342519180868,1
1865,2015-02-09,334.0,14.6,19.3,49.5,13.0,2.5,2015,2,0.024384342519180868,1
1866,2015-02-10,563.0,23.44003552764553,35.92154625368526,27.5129656339275,23.785058995228564,3.6740747711270796,2015,2,0.024384342519180868,1
1867,2015-02-11,976.0,41.3,70.6,16.6,42.0,4.7,2015,2,0.024384342519180868,1
1868,2015-02-12,1442.6558122294373,53.0,163.0,19.8,65.0,5.6,2015,2,0.024384342519180868,1
1869,2015-02-13,1078.0,51.0,79.3,33.4,62.0,7.7,2015,2,0.024384342519180868,1
1870,2015-02-14,977.0,45.4,57.0,42.4,63.0,10.3,2015,2,0.024384342519180868,1
1871,2015-02-15,1050.0,46.7,67.8,39.7,61.0,4.9,2015,2,0.024384342519180868,1
1872,2015-02-16,614.0,36.2,53.9,36.9,32.0,4.6,2015,2,0.024384342519180868,1
1873,2015-02-17,298.0,13.4,16.4,57.6,17.0,2.2,2015,2,0.024384342519180868,1
1874,2015-02-18,791.0,40.3,80.3,31.8,44.0,5.9,2015,2,0.024384342519180868,1
1875,2015-02-19,615.0,21.7,33.1,30.7,43.0,3.4,2015,2,0.024384342519180868,1
1876,2015-02-20,1087.0,32.5,68.1,40.4,70.0,5.2,2015,2,0.024384342519180868,1
1877,2015-02-21,851.0,30.9,43.5,43.9,62.0,19.0,2015,2,0.024384342519180868,1
1878,2015-02-22,738.0,31.3,37.0,45.3,52.0,12.9,2015,2,0.024384342519180868,1
1879,2015-02-23,749.0,32.5,41.8,22.0,31.0,5.2,2015,2,0.024384342519180868,1
1880,2015-02-24,582.0,26.2,41.1,38.8,31.0,5.9,2015,2,0.024384342519180868,1
1881,2015-02-25,554.0,30.6,49.2,20.4,26.0,4.1,2015,2,0.024384342519180868,1
1882,2015-02-26,542.0,24.1,35.4,21.5,17.0,2.7,2015,2,0.024384342519180868,1
1883,2015-02-27,515.0,20.0,25.1,29.4,22.0,2.2,2015,2,0.024384342519180868,1
1884,2015-02-28,506.0,19.1,23.5,39.9,24.0,2.4,2015,2,0.024384342519180868,1
1885,2015-03-01,478.3389642041932,22.9025401238665,31.444635072529813,39.65291084471083,19.625928370477627,3.6733141755634877,2015,3,0.04846207522737156,1
1886,2015-03-02,534.0,9.634804834054833,12.424528210678206,56.93135444988021,15.749513616612013,4.072739747168333,2015,3,0.04846207522737156,1
1887,2015-03-03,349.0,17.1,19.6,47.9,15.736544688165775,1.6,2015,3,0.04846207522737156,1
1888,2015-03-04,412.0,18.7,24.4,47.9,16.0,2.8,2015,3,0.04846207522737156,1
1889,2015-03-05,477.0,28.2,40.5,47.1,21.0,3.7,2015,3,0.04846207522737156,1
1890,2015-03-06,381.0,16.750037500000005,22.666827415046967,47.32303160677182,17.443624102643945,3.1635765064984387,2015,3,0.04846207522737156,1
1891,2015-03-07,643.0,28.5,38.2,50.7,33.0,6.0,2015,3,0.04846207522737156,1
1892,2015-03-08,920.0,42.3,93.7,38.2,46.0,5.7,2015,3,0.04846207522737156,1
1893,2015-03-09,1091.0,47.9,95.2,34.3,63.0,7.5,2015,3,0.04846207522737156,1
1894,2015-03-10,1189.0,31.8,83.7,48.9,70.0,8.5,2015,3,0.04846207522737156,1
1895,2015-03-11,449.0,17.2,19.9,57.5,50.0,8.3,2015,3,0.04846207522737156,1
1896,2015-03-12,387.0,15.6,18.7,52.9,25.0,2.6,2015,3,0.04846207522737156,1
1897,2015-03-13,452.0,23.0,33.8,32.6,19.0,2.8,2015,3,0.04846207522737156,1
1898,2015-03-14,660.0,17.6,29.6,27.8,20.0,2.6,2015,3,0.04846207522737156,1
1899,2015-03-15,683.0,22.7,30.9,41.6,30.0,2.9,2015,3,0.04846207522737156,1
1900,2015-03-16,495.0,21.0,26.4,59.0,26.0,2.4,2015,3,0.04846207522737156,1
1901,2015-03-17,375.0,19.180785450956858,24.929183742729634,53.024028566397625,20.985098343782298,3.5127253122989477,2015,3,0.04846207522737156,1
1902,2015-03-18,327.0,13.9,17.8,71.8,19.0,2.1,2015,3,0.04846207522737156,1
1903,2015-03-19,435.0,26.157071710473673,35.867889724157905,44.77391909574087,23.01483050467838,4.260319695297403,2015,3,0.04846207522737156,1
1904,2015-03-20,506.0,34.7,53.5,37.9,30.0,3.1,2015,3,0.04846207522737156,1
1905,2015-03-21,525.0,17.9,27.4,58.7,31.0,5.0,2015,3,0.04846207522737156,1
1906,2015-03-22,475.0,16.8,21.4,54.1,35.0,8.1,2015,3,0.04846207522737156,1
1907,2015-03-23,582.0,21.9,40.3,50.8,25.0,2.9,2015,3,0.04846207522737156,1
1908,2015-03-24,969.0,39.5,73.3,42.0,65.0,7.8,2015,3,0.04846207522737156,1
1909,2015-03-25,543.0,23.9,28.5,58.1,42.0,4.9,2015,3,0.04846207522737156,1
1910,2015-03-26,606.0,30.5,41.8,51.7,49.0,4.6,2015,3,0.04846207522737156,1
1911,2015-03-27,557.0,31.7,54.3,46.8,54.0,4.6,2015,3,0.04846207522737156,1
1912,2015-03-28,381.0,9.8,12.2,57.5,46.0,1.7,2015,3,0.04846207522737156,1
1913,2015-03-29,357.0,9.1,10.9,63.4,17.0,1.8,2015,3,0.04846207522737156,1
1914,2015-03-30,408.0,11.4,13.6,57.4,14.0,5.1,2015,3,0.04846207522737156,1
1915,2015-03-31,349.0,12.4,15.3,56.0,9.0,1.7,2015,3,0.04846207522737156,1
1916,2015-04-01,281.0,7.7,9.2,68.5,66.0,1.0,2015,4,0.05972026898200333,1
1917,2015-04-02,291.0,7.2,8.8,67.5,9.0,1.1,2015,4,0.05972026898200333,1
1918,2015-04-03,472.0,18.1,27.6,52.4,14.0,1.4,2015,4,0.05972026898200333,1
1919,2015-04-04,418.0,15.5,20.8,53.6,14.0,2.3,2015,4,0.05972026898200333,1
1920,2015-04-05,384.0,22.8,32.3,61.3,13.0,1.8,2015,4,0.05972026898200333,1
1921,2015-04-06,361.0,16.694981610741483,20.481700418741756,62.89226917868736,18.77435423565055,2.5508786880717738,2015,4,0.05972026898200333,1
1922,2015-04-07,373.0,15.0,18.6,65.7,33.0,1.8,2015,4,0.05972026898200333,1
1923,2015-04-08,431.0,25.6,31.3,52.3,16.0,2.8,2015,4,0.05972026898200333,1
1924,2015-04-09,362.0,22.1,26.5,61.0,18.0,2.0,2015,4,0.05972026898200333,1
1925,2015-04-10,545.0,33.326691990804896,48.88823591269843,58.42849379817622,34.285574742265446,4.674507082540168,2015,4,0.05972026898200333,1
