name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Debrecen,2022-02-18,11.7,2.1,7.1,11.7,-1.5,4.3,-0.2,61.2,0,0,0,,0,0,55.4,30.9,251.3,1012,42.4,10.9,131.5,11.4,5,10,2022-02-18T06:34:19,2022-02-18T17:01:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-19,11.6,5.1,7.7,11.6,1.4,5.2,-1.2,54.5,0,0,0,,0,0,66.6,29.9,224,1013.7,84.7,10,60.4,5.4,3,10,2022-02-19T06:32:35,2022-02-19T17:02:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-20,10.1,-0.6,5.1,10.1,-3.8,3,-1.7,62.7,0,0,0,,0,0,51.8,28.7,233.1,1017.8,62.7,10,109.7,9.3,4,10,2022-02-20T06:30:50,2022-02-20T17:04:27,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-21,9.7,3.1,5.8,8.6,-1,2.7,3.4,85.2,1.191,100,12.5,rain,0,0,52.2,31.1,207.6,1008,83.1,9.3,38.1,3.2,3,10,2022-02-21T06:29:04,2022-02-21T17:06:00,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-22,10,-1.6,3.9,8.6,-3.8,2.7,0.1,78.4,0,0,0,,0,0,28.1,21,318.7,1011.4,58.7,10,131.6,11.2,4,10,2022-02-22T06:27:17,2022-02-22T17:07:32,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-23,5.6,-2.7,1.3,4.2,-6.6,-0.9,0.2,92.3,1.594,100,20.83,"rain,snow",0,0,38.2,17.8,194.1,1021.5,55,7.8,65.5,5.7,2,10,2022-02-23T06:25:29,2022-02-23T17:09:04,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-24,9.1,-4.2,1.8,7.6,-4.2,0.8,-1.4,81.9,0.579,100,4.17,"rain,snow",0,0,23.8,10.9,146.7,1025.4,20.2,7.8,148.4,12.8,5,10,2022-02-24T06:23:40,2022-02-24T17:10:36,0.78,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"LHDC,LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-25,10.5,-2.6,4,10.5,-5.3,1.7,-2.1,67.3,0,0,0,,0,0,34.2,25.7,28,1019.6,31.3,10.6,130.9,11.4,5,10,2022-02-25T06:21:50,2022-02-25T17:12:08,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-26,8.1,3.1,5,4.6,-2.2,1.3,-1.7,62.4,0.002,100,8.33,"rain,snow",0,0,45,28.7,34.3,1025.8,88.7,10,94.4,8.1,3,10,2022-02-26T06:19:59,2022-02-26T17:13:39,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-27,10,2.5,5.2,10,-2.7,1.4,-3.6,55.5,0.208,100,4.17,snow,0,0,42.1,30.2,39.7,1028.9,77.9,10,144.5,12.5,5,10,2022-02-27T06:18:07,2022-02-27T17:15:10,0.88,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-02-28,7.1,0.6,3.4,3.4,-5.5,-1.4,-4.8,57.2,0.001,100,4.17,"rain,snow",0.5,0.2,47.5,28.6,38.5,1027.6,65.1,9.8,116.7,10.2,5,10,2022-02-28T06:16:15,2022-02-28T17:16:41,0.92,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-01,6.5,-0.5,2.3,2.3,-5.6,-2.5,-7,51.6,0,0,0,,0,0,46.8,31.3,20,1028.7,58.3,11.1,148.5,12.9,6,10,2022-03-01T06:14:22,2022-03-01T17:18:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-02,8.5,-0.5,3.3,5.8,-5.6,-0.6,-4.5,57.4,0,0,0,,0,0,40,23.6,11.7,1021.6,40,10,158.6,13.7,5,10,2022-03-02T06:12:28,2022-03-02T17:19:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-03,8.1,-2.1,3.7,5.8,-5.6,1,-4.8,55.5,0,0,0,,0,0,35.6,18,1.3,1016.1,66.1,9.9,124.5,10.8,5,10,2022-03-03T06:10:33,2022-03-03T17:21:11,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-04,6.5,-1.7,3.1,3.4,-6,-0.8,-6.2,51.4,0,0,0,,0,0,37.8,25.6,5,1016.4,70.7,10,117,10.2,4,10,2022-03-04T06:08:38,2022-03-04T17:22:41,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-05,6.2,-1.9,2,2.9,-5.7,-2.2,-5.4,59.6,0,0,0,,0,0,30.6,22,15.8,1019.5,22.8,10.9,147.6,12.8,5,10,2022-03-05T06:06:42,2022-03-05T17:24:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-06,8.6,-3,2.7,6.5,-8.5,-1.5,-5.5,56.8,0,0,0,,0,0,33.8,25.1,30.5,1019,27.6,10.9,173.6,14.8,6,10,2022-03-06T06:04:45,2022-03-06T17:25:40,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-07,2.6,-0.4,0.9,-2.2,-6.2,-4.1,-8,52,0,0,0,,0,0,42.5,25,3.6,1018.6,89.3,10,172.5,14.9,5,10,2022-03-07T06:02:48,2022-03-07T17:27:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-08,6.1,-0.7,2.3,3.2,-5.1,-1.3,-5.5,58.6,0.001,100,4.17,"rain,snow",0,0,40.7,26.5,2.6,1020.2,72.9,10,178.7,15.5,5,10,2022-03-08T06:00:51,2022-03-08T17:28:37,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-09,3.7,-0.2,1.7,0.4,-4.2,-2.1,-2.4,74.9,0,0,0,snow,0.1,0.1,38.9,22,344.7,1021.5,82.4,9.2,115,9.7,3,10,2022-03-09T05:58:53,2022-03-09T17:30:05,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-10,4.5,-2.7,1.1,-0.2,-8.7,-4.4,-10.1,44.8,0.001,100,4.17,"rain,snow",0,0,49.7,31.3,22.9,1027.6,24.9,10,193,16.5,6,10,2022-03-10T05:56:54,2022-03-10T17:31:33,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-11,3.6,-6,-1.2,-0.9,-12.3,-6.5,-15.2,37.1,0,0,0,,0,0,38.5,23.2,28.2,1032.3,0,11.1,201.2,17.5,6,10,2022-03-11T05:54:55,2022-03-11T17:33:01,0.28,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-12,6,-8.1,-0.8,5.7,-12.5,-3,-12.4,43.1,0,0,0,,0,0,25.9,14.3,22.5,1032.5,6.3,11,198.4,17.2,6,10,2022-03-12T05:52:56,2022-03-12T17:34:29,0.31,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-13,9.6,-4.4,1.7,9.6,-7,0.8,-11.1,42.5,0,0,0,,0,0,19.4,11.4,238,1028.7,41.5,11.1,194.1,16.8,6,10,2022-03-13T05:50:56,2022-03-13T17:35:56,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-14,11.6,-6.5,2.9,11.6,-9.5,2.3,-9.2,44,0,0,0,,0,0,20.5,12.5,158.9,1033.9,0,10.9,203.9,17.5,6,10,2022-03-14T05:48:56,2022-03-14T17:37:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-15,14.1,-4,5.5,14.1,-4.2,4.8,-6.5,44.9,0,0,0,,0,0,22,10.7,158.8,1032.7,53.4,9.9,163.9,14.1,5,10,2022-03-15T05:46:56,2022-03-15T17:38:50,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-16,6.5,0.7,4.7,4.3,-1.2,2.2,1.3,80.5,2.604,100,37.5,rain,0,0,33.5,21.1,79.1,1022.8,79.9,8,10.1,1,0,10,2022-03-16T05:44:55,2022-03-16T17:40:17,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-17,11,-0.5,4.6,11,-3.8,2.4,-1.2,69.1,0,0,0,rain,0,0,31.3,18.1,58.6,1031,35.3,9.2,204.1,17.5,6,10,2022-03-17T05:42:55,2022-03-17T17:41:44,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-18,8.8,-2,2.9,7.8,-6,1,-2.8,67.4,0,0,0,,0,0,19.8,16.4,75.1,1039.4,40.6,9,149.8,12.8,4,10,2022-03-18T05:40:54,2022-03-18T17:43:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-19,10.5,-4.8,2.9,10.5,-8.2,0.6,-8.6,48.9,0,0,0,,0,0,31.3,22.4,63.9,1040,0.3,9.6,216.3,18.8,6,10,2022-03-19T05:38:53,2022-03-19T17:44:36,0.54,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-20,9.1,-2.9,3.1,7.1,-6,0.7,-10.4,39,0,0,0,,0,0,29.9,17.5,31.5,1042.5,29.9,11.1,224,19.4,6,10,2022-03-20T05:36:51,2022-03-20T17:46:02,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-21,13.1,-2.6,5.4,13.1,-7.5,3.6,-9.1,37.1,0,0,0,,0,0,27,16.7,46.3,1038.5,0,10.8,195.4,16.9,6,10,2022-03-21T05:34:50,2022-03-21T17:47:28,0.61,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-22,19.6,0.5,10.2,19.6,-3.2,8.8,-6.8,32.6,0,0,0,,0,0,31,23.2,31.6,1034.8,0,11.1,215.7,18.6,7,10,2022-03-22T05:32:49,2022-03-22T17:48:54,0.65,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-23,20.3,2.7,11.1,20.3,-1,10.1,-6.1,33,0,0,0,,0,0,19.8,17.3,21.2,1030,0,10,221.5,19.2,7,10,2022-03-23T05:30:47,2022-03-23T17:50:20,0.68,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-24,19,-1.7,9.7,19,-3.7,9.2,-5.5,37.6,0,0,0,,0,0,45.4,29.3,14.9,1023.7,0,10.4,218.9,18.8,7,10,2022-03-24T05:28:46,2022-03-24T17:51:45,0.72,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-25,17.1,3.1,10.4,17.1,0.4,9.4,-1,46.5,0,0,0,,0,0,40.7,28.4,2.7,1025,8,11.1,214.9,18.4,7,10,2022-03-25T05:26:44,2022-03-25T17:53:11,0.75,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-26,19.5,-0.5,10.7,19.5,-2.2,10.6,-2.2,44.9,0,0,0,,0,0,36.7,24.4,251.7,1025.2,7.5,11.3,219.5,18.9,7,10,2022-03-26T05:24:43,2022-03-26T17:54:36,0.79,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-27,14.1,4.2,9.5,14.1,2.6,7.9,-9.3,30.8,0,0,0,,0,0,49.7,34.8,21,1028.1,23.1,11.1,231.7,19.2,7,10,2022-03-27T06:22:42,2022-03-27T18:56:01,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-28,18.7,-2.2,9,18.7,-3.1,8.6,-6,36.3,0,0,0,,0,0,32.8,18.3,206.5,1024.6,13.1,11.1,225.7,19.5,7,10,2022-03-28T06:20:41,2022-03-28T18:57:27,0.86,Clear,Clear conditions throughout the day.,clear-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-29,21.7,3.7,12.6,21.7,1.6,11.7,-1.3,39.9,0,0,0,,0,0,41,25.3,204.3,1010.4,16.9,11.1,217,18.8,7,10,2022-03-29T06:18:40,2022-03-29T18:58:52,0.9,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-30,16.7,5.8,12,16.7,3.6,11.4,2.4,52.6,0,0,0,rain,0,0,42.8,26.5,195.4,1004.3,71.7,10,196.1,16.9,7,10,2022-03-30T06:16:39,2022-03-30T19:00:17,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-03-31,15,9.2,11.4,15,8.1,11.3,7.6,78.2,1.974,100,16.67,rain,0,0,37.1,26.7,122.5,997.7,96.1,9.7,20,1.8,1,10,2022-03-31T06:14:38,2022-03-31T19:01:42,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-01,17.6,8.7,12.3,17.6,6,12,10.8,91,21.505,100,33.33,rain,0,0,53.6,29.1,204.9,992.5,86.9,9,118,10.2,6,10,2022-04-01T06:12:38,2022-04-01T19:03:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-02,7,1,4.4,6.3,-4,1,1.1,79.4,1.547,100,33.33,"rain,snow",0,0,28.4,24.8,31.6,1000.2,93.8,6,33.5,3,1,10,2022-04-02T06:10:38,2022-04-02T19:04:32,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-03,5.6,0,2.3,2.7,-4.8,-1.6,-2,76.8,0.657,100,54.17,"rain,snow",1.7,0.4,49.3,26.3,349.3,1010.4,92.8,6.3,104.9,9,4,10,2022-04-03T06:08:38,2022-04-03T19:05:56,0.07,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-04,6.6,0.6,3.4,4.6,-2.8,0.6,-4.4,57.3,0.001,100,4.17,"rain,snow",0.1,1,35.3,16.5,229.2,1018.3,86.1,10,165.2,14.3,6,10,2022-04-04T06:06:38,2022-04-04T19:07:21,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-05,13.6,0.7,6.8,13.6,-4.6,4.2,0.8,67.2,0,0,0,,0,0.8,53.6,28.6,217.4,1009.9,56,10,177.8,15.4,7,10,2022-04-05T06:04:39,2022-04-05T19:08:46,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-06,18.7,3,10.9,18.7,0.4,10.1,5,69.8,0,0,0,,0,0,38.2,19.8,190.9,1009.7,45.9,10,154.9,13.6,6,10,2022-04-06T06:02:41,2022-04-06T19:10:11,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-07,11.6,6.7,9.4,11.6,4.5,8.5,6.7,83.3,0,0,0,rain,0,0,37.4,16.5,154.5,1000.8,56.9,10,92.5,8.1,3,10,2022-04-07T06:00:42,2022-04-07T19:11:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-08,18,7.2,12,18,4,10.7,5.6,69.7,0.592,100,4.17,rain,0,0,50,32.8,199.8,1001.7,56,10,127.1,10.9,6,10,2022-04-08T05:58:45,2022-04-08T19:13:00,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-09,12.6,5.6,9.8,12.6,1,8.6,7.8,88,1.144,100,4.17,rain,0,0,43.9,33.3,237.8,1001.9,92.1,9.7,90.3,7.8,5,10,2022-04-09T05:56:47,2022-04-09T19:14:25,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-10,11.5,4.5,7.7,11.5,1.1,5.5,0.1,60.7,5.874,100,4.17,rain,0,0,52.2,28.5,354.6,1012.2,67.1,10,217,18.6,8,10,2022-04-10T05:54:50,2022-04-10T19:15:49,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-11,10.6,3.2,6.7,10.6,1.3,5,-0.9,59.7,0.001,100,4.17,rain,0,0,29.9,23,337.7,1020.2,39.6,10.4,239.1,20.7,8,10,2022-04-11T05:52:54,2022-04-11T19:17:14,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-12,13.6,0.7,7.5,13.6,-1.7,6.8,-1.6,56.8,0.001,100,4.17,rain,0,0,22,10.6,63.5,1021.6,15,10.4,265.8,22.8,8,10,2022-04-12T05:50:58,2022-04-12T19:18:39,0.36,Rain,Clear conditions throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-13,16.6,2.1,9.6,16.6,-0.2,8.8,-3.4,44.2,0,0,0,,0,0,24.8,15.4,46.8,1022.5,0.5,11.3,271.8,23.6,8,10,2022-04-13T05:49:03,2022-04-13T19:20:03,0.39,Clear,Clear conditions throughout the day.,clear-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-14,21,0.8,11.5,21,0.8,11.1,-1.3,46.1,0,0,0,,0,0,14,9.3,31.9,1021.5,24.7,11.3,273,23.6,8,10,2022-04-14T05:47:09,2022-04-14T19:21:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-15,21.5,2.8,12.7,21.5,2.8,12.7,2.5,55,0,0,0,,0,0,48.2,24.3,327.9,1018.5,41.5,11.1,216,18.8,7,10,2022-04-15T05:45:15,2022-04-15T19:22:52,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-16,12.6,6.1,10.4,12.6,1.7,9.4,5,69.6,0.19,100,8.33,rain,0,0,57.6,35.5,9.2,1018.9,60.8,10,55.4,4.7,3,10,2022-04-16T05:43:22,2022-04-16T19:24:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-17,11,3.6,7.3,11,-1.9,4.5,-3.4,48,0,0,0,,0,0,61.2,42.6,21.9,1022.3,29,11.1,263.5,22.7,8,10,2022-04-17T05:41:30,2022-04-17T19:25:41,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-18,10.3,0.4,6.1,10.3,-3,3.3,-3.4,52.9,0,0,0,rain,0,0,32.4,24.6,29.2,1016.2,33.2,10.9,240.5,20.8,8,10,2022-04-18T05:39:39,2022-04-18T19:27:06,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-19,11.2,-0.3,6.3,11.2,-0.3,5.6,-1.4,60.3,0,0,0,,0,0,37.1,21,359.5,1012.9,44,11.1,223.9,19.4,7,10,2022-04-19T05:37:48,2022-04-19T19:28:30,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-20,13.6,2,7.6,13.6,-0.3,6.6,-0.2,61.1,0,0,0,,0,0,20.5,14.4,263.8,1013.6,53,10,254.4,21.8,8,10,2022-04-20T05:35:58,2022-04-20T19:29:55,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-21,15.8,2.6,9,15.8,-0.7,7.7,1,60.9,0,0,0,,0,0,32.8,18,210,1013.3,55.9,10.6,182.7,15.8,8,10,2022-04-21T05:34:09,2022-04-21T19:31:19,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-22,14.2,4.4,9.8,14.2,2.2,9,3.2,64.4,0.011,100,8.33,rain,0,0,35.3,28.3,67.9,1008.3,71.4,10,168.2,14.7,8,10,2022-04-22T05:32:21,2022-04-22T19:32:43,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-23,12.6,7.4,10.1,12.6,7.2,9.9,8.3,89,5.914,100,12.5,rain,0,0,25.6,14.5,353.8,1006.9,90.8,8.7,78.1,6.8,4,10,2022-04-23T05:30:34,2022-04-23T19:34:08,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-24,22.1,6.2,12.9,22.1,4.8,12.5,9.4,83,2.91,100,16.67,rain,0,0,43.2,32,164.9,1007.8,73,8.3,233.8,20.2,8,10,2022-04-24T05:28:49,2022-04-24T19:35:32,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-25,17.5,9.2,13.5,17.5,8.1,13.3,8.7,74.2,0.562,100,16.67,rain,0,0,44.6,25,233.3,1007.5,57.8,10,171.2,14.7,8,10,2022-04-25T05:27:04,2022-04-25T19:36:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-26,19,5.7,13,19,4.1,12.6,6,65.4,0.001,100,4.17,rain,0,0,20.2,10.8,263.5,1014,24.8,10.4,282.2,24.2,8,10,2022-04-26T05:25:20,2022-04-26T19:38:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-27,20.3,8.8,13.2,20.3,6.5,12.5,7.8,71.7,9.651,100,8.33,rain,0,0,36,21.2,17.6,1016.9,69.9,10,230.5,20,8,10,2022-04-27T05:23:37,2022-04-27T19:39:43,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-28,14.3,9.7,11.7,14.3,8.8,11.7,9.4,85.8,15.231,100,16.67,rain,0,0,32.4,24.4,25.7,1020.4,89.3,7.9,44.3,3.8,3,10,2022-04-28T05:21:55,2022-04-28T19:41:07,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LROD,LHDC,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-29,19.2,9.2,13.9,19.2,6.7,13.3,5.6,59.2,0.001,100,4.17,rain,0,0,32,21.1,29.5,1023.9,31.5,8.4,256.8,22.1,8,10,2022-04-29T05:20:15,2022-04-29T19:42:30,0.95,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-04-30,20.8,7.1,14.4,20.8,4.5,13.8,4.5,54.4,0,0,0,,0,0,23.4,17.7,48.1,1021.8,34.8,11.1,297.8,25.8,9,10,2022-04-30T05:18:36,2022-04-30T19:43:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
Debrecen,2022-05-01,21.3,6.9,15.3,21.3,4.8,14.9,6.8,58.5,0.007,100,4.17,rain,0,0,13.7,10.6,65.6,1019.2,47.5,11.1,211,18.2,8,10,2022-05-01T05:16:58,2022-05-01T19:45:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LROD,15042099999,12882099999,12866099999,12892099999,15080099999"
