Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2018-09-10 00:00:00";518;34,0;45,1;24;2,9
"2018-09-11 00:00:00";572;45,2;67,7;28;2,7
"2018-09-12 00:00:00";633;53,8;98,6;30;2,5
"2018-09-13 00:00:00";625;57,9;104,4;32;2,2
"2018-09-14 00:00:00";;;;;
"2018-09-15 00:00:00";524;24,0;26,9;23;4,0
"2018-09-16 00:00:00";499;19,6;21,2;16;3,9
"2018-09-17 00:00:00";602;45,9;68,2;21;4,1
"2018-09-18 00:00:00";656;57,0;91,3;27;4,2
"2018-09-19 00:00:00";679;57,9;99,9;34;4,3
"2018-09-20 00:00:00";679;57,0;91,7;40;4,3
"2018-09-21 00:00:00";691;71,7;127,8;44;4,1
"2018-09-22 00:00:00";371;31,8;43,2;20;3,3
"2018-09-23 00:00:00";366;29,9;44,4;11;3,1
"2018-09-24 00:00:00";385;31,0;56,3;15;3,5
"2018-09-25 00:00:00";332;25,7;33,2;9;2,6
"2018-09-26 00:00:00";509;40,3;83,3;21;2,7
"2018-09-27 00:00:00";493;53,1;103,2;24;2,7
"2018-09-28 00:00:00";835;62,9;159,9;42;2,6
"2018-09-29 00:00:00";390;24,3;37,8;18;1,7
"2018-09-30 00:00:00";432;27,0;40,5;20;1,6
"2018-10-01 00:00:00";571;32,9;92,1;26;1,6
"2018-10-02 00:00:00";547;30,2;100,5;25;1,7
"2018-10-03 00:00:00";410;35,9;75,8;14;1,4
"2018-10-04 00:00:00";665;47,1;136,9;26;2,4
"2018-10-05 00:00:00";808;55,2;145,3;36;3,3
"2018-10-06 00:00:00";711;54,2;100,1;33;2,9
"2018-10-07 00:00:00";726;50,8;84,8;39;2,8
"2018-10-08 00:00:00";504;38,7;52,3;30;2,5
"2018-10-09 00:00:00";649;54,7;108,2;39;2,8
"2018-10-10 00:00:00";650;50,6;88,7;41;2,5
"2018-10-11 00:00:00";830;57,9;128,6;59;2,7
"2018-10-12 00:00:00";731;60,0;138,0;44;2,6
"2018-10-13 00:00:00";749;53,8;114,3;42;2,4
"2018-10-14 00:00:00";639;42,1;59,0;41;2,0
"2018-10-15 00:00:00";875;59,7;150,7;48;2,4
"2018-10-16 00:00:00";1149;70,9;229,3;70;2,9
"2018-10-17 00:00:00";623;53,9;78,7;41;1,7
"2018-10-18 00:00:00";851;64,4;107,7;56;2,5
"2018-10-19 00:00:00";821;53,1;106,6;52;2,9
"2018-10-20 00:00:00";675;27,6;34,4;52;2,5
"2018-10-21 00:00:00";497;17,3;20,6;15;2,4
"2018-10-22 00:00:00";629;33,0;61,4;25;2,5
"2018-10-23 00:00:00";537;23,7;36,9;24;2,3
"2018-10-24 00:00:00";438;22,2;33,0;12;2,2
"2018-10-25 00:00:00";565;41,9;111,5;18;2,7
"2018-10-26 00:00:00";713;42,4;130,8;23;2,6
"2018-10-27 00:00:00";630;40,5;75,9;23;3,1
"2018-10-28 00:00:00";494;26,2;33,2;19;2,5
"2018-10-29 00:00:00";564;42,3;75,7;29;2,5
"2018-10-30 00:00:00";830;49,1;178,5;49;2,7
"2018-10-31 00:00:00";879;57,1;181,9;38;2,7
"2018-11-01 00:00:00";777;49,6;90,6;60;2,1
"2018-11-02 00:00:00";715;45,4;87,1;54;2,1
"2018-11-03 00:00:00";700;35,1;51,4;58;2,0
"2018-11-04 00:00:00";1034;39,8;126,5;70;2,4
"2018-11-05 00:00:00";881;35,9;109,9;44;2,2
"2018-11-06 00:00:00";1027;40,1;123,4;40;2,3
"2018-11-07 00:00:00";1017;39,7;100,0;47;2,1
"2018-11-08 00:00:00";1817;52,2;316,0;79;3,9
"2018-11-09 00:00:00";984;46,7;143,1;68;3,4
"2018-11-10 00:00:00";835;33,8;75,6;51;2,4
"2018-11-11 00:00:00";1041;49,7;136,9;61;3,2
"2018-11-12 00:00:00";969;69,3;191,8;69;3,6
"2018-11-13 00:00:00";925;66,1;191,8;65;3,3
"2018-11-14 00:00:00";476;42,4;64,3;33;2,3
"2018-11-15 00:00:00";359;32,4;42,5;15;1,8
"2018-11-16 00:00:00";383;28,9;44,9;16;2,2
"2018-11-17 00:00:00";417;26,7;32,9;23;1,9
"2018-11-18 00:00:00";541;28,6;44,1;34;2,0
"2018-11-19 00:00:00";546;32,4;64,8;26;1,9
"2018-11-20 00:00:00";438;30,3;45,6;13;1,6
"2018-11-21 00:00:00";533;28,4;56,7;21;2,2
"2018-11-22 00:00:00";536;24,7;51,2;22;2,6
"2018-11-23 00:00:00";662;33,3;98,7;33;3,1
"2018-11-24 00:00:00";742;32,2;83,9;31;3,6
"2018-11-25 00:00:00";605;25,4;52,4;23;2,8
"2018-11-26 00:00:00";432;21,9;44,8;11;2,6
"2018-11-27 00:00:00";290;;;11;2,8
"2018-11-28 00:00:00";187;;;14;3,1
"2018-11-29 00:00:00";380;;;24;2,7
"2018-11-30 00:00:00";748;52,7;117,5;32;2,6
"2018-12-01 00:00:00";1143;70,7;153,1;55;3,2
"2018-12-02 00:00:00";813;38,6;61,9;40;2,4
"2018-12-03 00:00:00";999;80,7;223,2;39;3,6
"2018-12-04 00:00:00";744;48,3;109,3;35;3,3
"2018-12-05 00:00:00";494;37,2;61,0;20;2,1
"2018-12-06 00:00:00";1004;73,5;162,0;49;2,8
"2018-12-07 00:00:00";698;50,4;104,6;38;2,8
"2018-12-08 00:00:00";671;36,4;73,7;29;2,1
