Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,Year,Month,Day,WeekDay,Season
2022-07-03,298.0,14.7,19.7,17.0,1.0,356.0,7.2,9.8,74.2,17.0,4.6,2022,7,3,Sunday,Summer
2022-07-04,271.0,32.2,51.8,22.0,1.9,332.0,10.6,14.3,83.5,19.0,4.9,2022,7,4,Monday,Summer
2022-07-05,249.0,24.119999999999997,49.160000000000004,23.0,1.9,353.0,9.4,12.0,90.7,29.0,4.9,2022,7,5,Tuesday,Summer
2022-07-06,250.0,32.17999999999999,47.239999999999995,12.0,1.1,326.0,9.6,13.8,64.4,10.0,4.5,2022,7,6,Wednesday,Summer
2022-07-07,178.0,28.68,47.239999999999995,14.0,1.5,271.0,8.9,13.8,79.7,13.0,4.7,2022,7,7,Thursday,Summer
2022-07-08,186.0,23.220000000000002,54.760000000000005,23.0,1.5,281.0,9.7,14.8,72.4,22.0,4.9,2022,7,8,Friday,Summer
2022-07-09,173.0,22.759999999999998,51.779999999999994,11.0,1.3,248.0,7.0,11.4,59.4,10.0,4.5,2022,7,9,Saturday,Summer
2022-07-10,186.0,31.0,49.160000000000004,10.0,1.6,254.0,8.1,12.0,57.7,11.0,4.7,2022,7,10,Sunday,Summer
2022-07-11,192.0,15.52,53.5,13.0,1.5,174.0,7.4,10.6,50.3,10.0,4.9,2022,7,11,Monday,Summer
2022-07-12,220.0,26.98,54.760000000000005,11.0,1.4,159.0,10.2,14.8,46.7,11.0,4.8,2022,7,12,Tuesday,Summer
2022-07-13,189.0,22.46,38.32,13.0,1.6,141.0,10.1,14.1,55.4,12.0,4.8,2022,7,13,Wednesday,Summer
2022-07-14,255.0,25.339999999999996,57.9,22.0,2.4,166.0,8.7,12.2,70.5,17.0,5.3,2022,7,14,Thursday,Summer
2022-07-15,272.0,25.339999999999996,72.18,22.0,1.9,214.0,16.2,22.0,65.0,22.0,5.0,2022,7,15,Friday,Summer
2022-07-16,166.0,15.52,51.06,11.0,2.0,154.0,7.4,11.8,72.2,13.0,5.1,2022,7,16,Saturday,Summer
2022-07-17,171.0,23.5,41.0,10.0,1.1,151.0,4.6,7.9,61.8,9.0,4.8,2022,7,17,Sunday,Summer
2022-07-18,203.0,30.160000000000004,46.0,15.0,1.1,163.0,8.6,13.3,64.0,14.0,4.8,2022,7,18,Monday,Summer
2022-07-19,246.0,29.540000000000003,63.919999999999995,19.0,1.5,211.0,13.0,18.2,70.0,19.0,5.1,2022,7,19,Tuesday,Summer
2022-07-20,327.0,34.64,73.16,27.0,2.0,276.0,22.2,30.6,60.1,26.0,5.3,2022,7,20,Wednesday,Summer
2022-07-21,257.0,20.8,87.82000000000001,19.0,2.1,225.0,17.0,29.0,72.3,20.0,5.2,2022,7,21,Thursday,Summer
2022-07-22,311.0,24.68,75.38000000000001,23.0,2.1,242.0,14.3,25.5,73.7,26.0,4.9,2022,7,22,Friday,Summer
2022-07-23,362.0,24.240000000000002,48.519999999999996,35.0,2.7,334.0,12.5,22.6,74.1,32.0,5.5,2022,7,23,Saturday,Summer
2022-07-24,345.0,28.28,29.139999999999997,15.0,1.8,430.0,8.5,10.9,78.1,13.0,5.3,2022,7,24,Sunday,Summer
2022-07-25,294.0,22.84,57.21999999999999,14.0,2.6,364.0,10.8,15.4,80.1,15.0,5.4,2022,7,25,Monday,Summer
2022-07-26,351.0,26.98,60.71999999999999,22.0,3.0,416.0,10.2,15.0,80.1,29.0,5.5,2022,7,26,Tuesday,Summer
2022-07-27,299.0,28.28,54.760000000000005,14.0,2.4,351.0,8.5,14.8,69.1,16.0,5.0,2022,7,27,Wednesday,Summer
2022-07-28,352.0,33.64,47.019999999999996,17.0,2.4,386.0,12.2,19.4,68.5,21.0,5.2,2022,7,28,Thursday,Summer
2022-07-29,436.0,34.220000000000006,82.8,23.0,2.4,238.0,16.8,25.8,64.6,29.0,5.8,2022,7,29,Friday,Summer
2022-07-30,435.0,26.98,45.18,16.0,2.5,197.0,10.2,16.5,60.2,19.0,5.1,2022,7,30,Saturday,Summer
2022-07-31,383.0,23.220000000000002,60.739999999999995,10.0,2.5,203.0,9.7,12.9,38.9,12.0,4.9,2022,7,31,Sunday,Summer
2022-08-01,403.0,34.14,46.0,11.0,2.6,214.0,16.1,23.8,42.8,13.0,5.1,2022,8,1,Monday,Summer
2022-08-02,364.0,39.84,91.1,15.0,2.5,181.0,21.0,29.7,61.9,18.0,5.7,2022,8,2,Tuesday,Summer
2022-08-03,352.0,34.14,51.58,14.0,2.5,143.0,16.1,23.2,67.6,14.0,5.0,2022,8,3,Wednesday,Summer
2022-08-04,335.0,38.3,62.04,16.0,3.0,179.0,25.6,33.8,64.7,17.0,5.7,2022,8,4,Thursday,Summer
2022-08-05,411.0,45.11999999999999,63.44000000000001,20.0,3.4,215.0,30.8,39.2,64.3,24.0,5.8,2022,8,5,Friday,Summer
2022-08-06,378.0,38.04,64.04,22.0,3.1,273.0,17.3,20.0,75.1,28.0,5.9,2022,8,6,Saturday,Summer
2022-08-07,276.0,16.740000000000002,28.24,8.0,2.7,217.0,5.8,7.3,58.4,8.0,5.2,2022,8,7,Sunday,Summer
2022-08-08,299.0,22.84,62.43999999999998,14.0,3.1,255.0,10.8,13.4,59.3,20.0,5.7,2022,8,8,Monday,Summer
2022-08-09,320.0,24.860000000000003,45.18,13.0,2.6,211.0,9.9,16.5,55.7,15.0,5.4,2022,8,9,Tuesday,Summer
2022-08-10,262.0,22.119999999999997,53.78000000000001,11.0,2.9,237.0,10.6,15.2,57.4,14.0,5.5,2022,8,10,Wednesday,Summer
2022-08-11,270.0,28.78,60.71999999999999,11.0,3.2,272.0,10.5,15.0,54.0,13.0,5.5,2022,8,11,Thursday,Summer
2022-08-12,315.0,20.78,38.32,12.0,3.2,339.0,11.3,14.1,56.5,18.0,5.3,2022,8,12,Friday,Summer
2022-08-13,363.0,41.1,35.92,16.0,3.6,397.0,10.9,13.0,62.5,20.0,5.5,2022,8,13,Saturday,Summer
2022-08-14,381.0,20.78,42.96,14.0,3.9,405.0,9.5,11.5,59.2,17.0,5.3,2022,8,14,Sunday,Summer
2022-08-15,425.0,41.1,39.260000000000005,19.0,4.1,397.0,10.9,15.7,66.1,21.0,5.2,2022,8,15,Monday,Summer
2022-08-16,431.0,27.4,70.28,18.0,4.1,333.0,11.5,23.6,74.3,22.0,5.2,2022,8,16,Tuesday,Summer
2022-08-17,461.0,25.199999999999996,63.94,24.0,3.8,341.0,11.7,24.9,73.6,25.0,5.5,2022,8,17,Wednesday,Summer
2022-08-18,451.0,35.239999999999995,62.36,24.0,3.8,332.0,15.4,29.5,73.6,21.0,5.3,2022,8,18,Thursday,Summer
2022-08-19,443.0,38.1,78.64,25.0,4.0,316.0,15.9,28.9,70.5,22.0,5.1,2022,8,19,Friday,Summer
2022-08-20,401.0,33.64,68.14000000000001,30.8,4.0,304.0,12.2,24.4,67.3,32.0,5.3,2022,8,20,Saturday,Summer
2022-08-21,377.0,29.160000000000004,37.660000000000004,22.2,4.1,346.0,10.4,17.1,52.3,21.0,5.1,2022,8,21,Sunday,Summer
2022-08-22,419.0,31.060000000000002,68.22,23.4,4.3,385.0,12.9,20.1,41.4,24.0,5.2,2022,8,22,Monday,Summer
2022-08-23,431.0,35.239999999999995,48.76,22.0,4.1,381.0,15.4,24.0,51.6,19.0,5.3,2022,8,23,Tuesday,Summer
2022-08-24,429.0,38.1,46.5,16.0,3.8,371.0,15.9,20.3,50.3,15.0,5.1,2022,8,24,Wednesday,Summer
2022-08-25,448.0,47.28,101.67999999999999,47.0,4.3,432.0,27.7,33.9,48.0,47.0,5.9,2022,8,25,Thursday,Summer
2022-08-26,379.0,42.059999999999995,81.46000000000001,34.0,5.1,417.0,31.7,35.1,57.3,32.0,6.2,2022,8,26,Friday,Summer
2022-08-27,402.0,32.660000000000004,50.44,31.0,5.1,419.0,21.9,25.6,62.4,32.0,6.0,2022,8,27,Saturday,Summer
2022-08-28,369.0,22.880000000000003,57.86,28.0,4.9,409.0,15.6,18.7,69.3,36.0,6.4,2022,8,28,Sunday,Summer
2022-08-29,375.0,23.020000000000003,61.32000000000001,19.0,4.1,385.0,19.2,24.2,62.7,26.0,5.3,2022,8,29,Monday,Summer
2022-08-30,293.0,24.96,72.02000000000001,14.0,4.1,333.0,18.7,23.3,63.3,12.0,5.5,2022,8,30,Tuesday,Summer
2022-08-31,252.0,28.279999999999994,62.160000000000004,11.0,4.4,312.8,19.4,25.2,61.2,12.0,4.92,2022,8,31,Wednesday,Summer
2022-09-01,226.0,21.1,54.28000000000001,13.0,4.8,247.2,14.1,17.0,47.5,13.0,3.7,2022,9,1,Thursday,Fall
2022-09-02,258.0,38.04,45.400000000000006,9.0,4.8,290.2,17.3,21.1,31.2,15.0,3.7,2022,9,2,Friday,Fall
2022-09-03,300.0,30.160000000000004,53.5,8.0,4.1,334.6,8.6,10.6,41.3,10.0,4.72,2022,9,3,Saturday,Fall
2022-09-04,325.0,35.160000000000004,69.92,12.0,3.9,268.0,13.6,16.6,41.4,16.0,3.96,2022,9,4,Sunday,Fall
2022-09-05,369.0,44.779999999999994,101.67999999999999,16.0,4.0,291.2,23.9,33.9,37.9,17.0,3.54,2022,9,5,Monday,Fall
2022-09-06,371.0,43.14,75.38000000000001,16.0,4.3,303.4,19.8,25.5,40.5,20.0,2.92,2022,9,6,Tuesday,Fall
2022-09-07,367.0,41.1,44.900000000000006,21.0,5.8,397.0,10.9,16.1,59.0,24.0,6.0,2022,9,7,Wednesday,Fall
2022-09-08,382.0,31.919999999999998,72.46000000000001,24.0,6.2,281.8,12.6,20.8,53.4,27.0,4.9,2022,9,8,Thursday,Fall
2022-09-09,423.0,23.22,46.5,16.0,3.2,361.8,11.2,20.3,50.6,18.0,2.0,2022,9,9,Friday,Fall
2022-09-10,411.0,28.1,31.26,11.0,1.9,299.4,9.3,20.2,41.1,16.0,2.0,2022,9,10,Saturday,Fall
2022-09-11,378.0,22.46,77.34,10.0,1.6,347.0,10.1,19.6,35.5,14.0,2.1,2022,9,11,Sunday,Fall
2022-09-12,374.0,24.119999999999997,68.08,13.0,1.6,411.0,9.4,16.8,50.4,13.0,2.2,2022,9,12,Monday,Fall
2022-09-13,343.0,31.919999999999998,58.56,15.0,1.8,147.0,12.6,20.7,51.8,14.0,2.6,2022,9,13,Tuesday,Fall
2022-09-14,433.0,27.4,77.34,22.0,4.0,149.0,11.5,19.6,48.3,24.0,7.1,2022,9,14,Wednesday,Fall
2022-09-15,407.0,25.439999999999998,60.71999999999999,16.0,2.5,117.0,6.6,15.0,50.9,21.0,2.3,2022,9,15,Thursday,Fall
2022-09-16,438.0,23.22,46.5,16.0,2.0,104.0,11.2,20.3,34.1,14.0,2.1,2022,9,16,Friday,Fall
2022-09-17,385.0,29.48,44.900000000000006,11.0,2.0,121.0,9.1,16.1,34.8,10.0,2.0,2022,9,17,Saturday,Fall
2022-09-18,272.0,34.82,49.68,5.0,1.7,68.0,5.1,11.3,44.2,7.0,2.0,2022,9,18,Sunday,Fall
2022-09-19,339.0,22.34,60.739999999999995,7.0,1.5,85.0,6.7,12.9,35.9,7.0,2.1,2022,9,19,Monday,Fall
2022-09-20,352.0,31.919999999999998,51.58,10.0,1.2,107.0,12.6,23.2,29.1,7.0,2.1,2022,9,20,Tuesday,Fall
2022-09-21,341.0,32.67999999999999,50.44,8.0,0.9,160.0,14.9,25.6,27.8,10.0,2.3,2022,9,21,Wednesday,Fall
2022-09-22,391.0,32.21999999999999,70.28,11.0,0.9,177.0,15.3,23.6,32.2,10.0,2.3,2022,9,22,Thursday,Fall
2022-09-23,398.0,35.160000000000004,72.02000000000001,13.0,1.2,174.0,13.5,23.3,27.9,12.0,2.3,2022,9,23,Friday,Fall
2022-09-24,433.0,23.72,43.620000000000005,17.0,1.5,211.0,11.6,19.5,38.2,16.0,2.3,2022,9,24,Saturday,Fall
2022-09-25,445.0,28.68,37.760000000000005,17.0,3.3,217.0,8.9,15.1,36.6,17.0,5.0,2022,9,25,Sunday,Fall
2022-09-26,592.0,34.220000000000006,80.98,22.0,2.7,298.0,16.8,30.9,24.4,18.0,2.6,2022,9,26,Monday,Fall
2022-09-27,462.0,24.919999999999998,49.04,14.0,2.9,236.0,12.1,24.7,31.9,12.0,2.1,2022,9,27,Tuesday,Fall
2022-09-28,474.0,25.9,43.620000000000005,17.0,2.8,173.0,11.8,19.5,32.6,11.0,2.2,2022,9,28,Wednesday,Fall
2022-09-29,462.0,22.84,68.14000000000001,19.0,2.9,192.0,14.7,24.4,28.4,15.0,2.7,2022,9,29,Thursday,Fall
2022-09-30,508.0,36.88,62.160000000000004,17.0,2.4,195.0,14.0,25.2,27.2,14.0,2.5,2022,9,30,Friday,Fall
2022-10-01,442.0,22.119999999999997,61.7,14.0,2.2,174.0,10.6,19.3,28.0,12.0,2.5,2022,10,1,Saturday,Fall
2022-10-02,328.0,19.6,50.980000000000004,9.0,1.8,99.0,6.0,13.1,38.5,8.0,2.2,2022,10,2,Sunday,Fall
2022-10-03,339.0,29.540000000000003,46.36,10.0,1.4,111.0,13.0,21.4,28.6,9.0,1.4,2022,10,3,Monday,Fall
2022-10-04,418.0,27.639999999999997,57.8,15.0,1.1,200.0,15.1,22.7,20.9,14.0,0.6,2022,10,4,Tuesday,Fall
2022-10-05,537.0,40.059999999999995,91.1,21.0,1.0,257.0,17.2,29.7,23.1,17.0,0.8,2022,10,5,Wednesday,Fall
2022-10-06,512.0,30.5,90.22,24.0,1.1,251.0,21.3,37.1,28.2,21.0,1.3,2022,10,6,Thursday,Fall
2022-10-07,773.0,26.419999999999998,67.74000000000001,37.0,1.7,402.0,22.1,45.6,28.7,28.0,1.6,2022,10,7,Friday,Fall
2022-10-08,652.0,36.2,77.38,31.0,1.9,372.0,22.9,33.2,28.4,27.0,1.3,2022,10,8,Saturday,Fall
2022-10-09,354.0,24.96,61.3,17.0,1.2,205.0,18.7,29.1,32.6,16.0,1.0,2022,10,9,Sunday,Fall
2022-10-10,580.0,37.78,79.34,30.0,1.4,389.0,24.8,38.5,27.2,27.0,1.1,2022,10,10,Monday,Fall
2022-10-11,506.0,37.019999999999996,88.05999999999999,33.0,1.4,375.0,24.7,48.6,19.1,32.0,1.3,2022,10,11,Tuesday,Fall
2022-10-12,298.0,28.279999999999994,74.56,19.0,1.2,163.0,19.4,30.0,38.3,17.0,1.1,2022,10,12,Wednesday,Fall
2022-10-13,371.0,43.08,71.82000000000001,24.0,1.3,256.0,22.8,34.0,35.5,22.0,1.0,2022,10,13,Thursday,Fall
2022-10-14,588.0,36.2,99.14,33.0,1.9,423.0,22.9,59.0,21.4,29.0,1.1,2022,10,14,Friday,Fall
2022-10-15,464.0,30.979999999999997,60.919999999999995,29.0,1.7,346.0,16.7,32.1,27.4,27.0,0.9,2022,10,15,Saturday,Fall
2022-10-16,577.0,23.46,73.56,32.0,1.5,412.0,20.3,34.7,26.6,29.0,1.1,2022,10,16,Sunday,Fall
2022-10-17,760.0,40.26,104.08,42.0,1.4,554.0,29.2,78.4,20.7,34.0,1.4,2022,10,17,Monday,Fall
2022-10-18,800.0,33.24,106.64000000000001,49.0,2.0,644.0,24.2,65.8,20.7,39.0,1.3,2022,10,18,Tuesday,Fall
2022-10-19,375.0,45.4,46.98,27.0,1.8,291.0,19.9,33.5,24.4,19.0,1.0,2022,10,19,Wednesday,Fall
2022-10-20,372.0,34.78,97.34,20.0,1.2,299.0,23.7,35.9,27.5,16.0,0.9,2022,10,20,Thursday,Fall
2022-10-21,480.0,38.96,77.5,28.0,2.3,393.0,27.5,36.3,22.5,26.0,1.6,2022,10,21,Friday,Fall
2022-10-22,349.0,29.060000000000002,57.7,29.0,3.1,328.0,14.2,16.9,24.1,26.0,2.1,2022,10,22,Saturday,Fall
2022-10-23,352.0,28.1,58.160000000000004,19.0,1.6,356.0,9.3,11.2,14.3,16.0,0.8,2022,10,23,Sunday,Fall
2022-10-24,363.2,39.2,78.64,28.0,3.0,356.0,17.6,28.9,14.7,20.0,2.4,2022,10,24,Monday,Fall
2022-10-25,301.6,37.7,80.98,24.0,2.4,289.0,15.0,30.9,8.4,16.0,0.7,2022,10,25,Tuesday,Fall
2022-10-26,354.2,32.8,89.5,24.0,1.9,346.0,17.1,35.9,9.6,18.0,0.6,2022,10,26,Wednesday,Fall
2022-10-27,368.6,25.4,60.3,23.0,1.3,355.0,18.5,45.4,11.0,19.0,0.8,2022,10,27,Thursday,Fall
2022-10-28,414.8,29.2,66.3,18.0,1.1,349.0,20.6,34.8,11.8,18.0,0.6,2022,10,28,Friday,Fall
2022-10-29,327.4,26.8,49.0,25.0,1.2,241.0,6.9,12.4,28.6,20.0,0.8,2022,10,29,Saturday,Fall
2022-10-30,437.4,18.3,34.7,22.0,1.3,250.0,7.5,13.0,18.5,17.0,0.7,2022,10,30,Sunday,Fall
2022-10-31,330.8,16.4,29.1,19.0,1.2,237.0,7.6,12.9,23.7,16.0,0.7,2022,10,31,Monday,Fall
2022-11-01,306.0,16.5,25.8,30.0,1.4,264.0,10.3,16.7,21.7,26.0,0.7,2022,11,1,Tuesday,Fall
2022-11-02,577.4,22.8,61.0,30.0,2.8,366.0,14.0,27.6,10.6,25.0,0.7,2022,11,2,Wednesday,Fall
2022-11-03,420.0,24.0,57.3,30.0,2.8,411.0,15.4,25.4,12.5,27.0,0.7,2022,11,3,Thursday,Fall
2022-11-04,453.0,26.7,66.5,26.0,3.9,306.0,17.5,25.2,18.6,24.0,1.1,2022,11,4,Friday,Fall
2022-11-05,600.0,23.5,46.6,25.0,4.0,294.0,16.2,22.5,19.7,23.0,0.8,2022,11,5,Saturday,Fall
2022-11-06,524.0,14.9,22.2,12.0,3.2,277.0,14.7,19.8,18.5,13.0,1.0,2022,11,6,Sunday,Fall
2022-11-07,618.0,26.2,80.1,21.0,3.2,273.0,11.5,14.7,11.3,17.0,0.6,2022,11,7,Monday,Fall
2022-11-08,579.0,28.5,67.1,18.0,2.9,246.0,16.9,22.9,11.8,13.0,0.5,2022,11,8,Tuesday,Fall
2022-11-09,700.0,28.6,84.0,23.0,3.4,341.0,18.3,30.6,14.7,21.0,1.1,2022,11,9,Wednesday,Fall
2022-11-10,604.0,24.8,59.7,39.0,3.3,245.0,14.2,20.7,12.3,36.0,1.3,2022,11,10,Thursday,Fall
2022-11-11,751.0,38.8,115.2,30.0,3.1,404.0,23.8,58.5,17.5,27.0,1.6,2022,11,11,Friday,Fall
2022-11-12,992.0,36.9,104.5,41.0,3.5,554.0,25.3,53.1,15.2,35.0,1.4,2022,11,12,Saturday,Fall
2022-11-13,944.0,29.3,64.2,44.0,3.5,588.0,28.8,57.1,15.0,34.0,1.3,2022,11,13,Sunday,Fall
2022-11-14,733.0,26.2,53.4,33.0,3.4,461.0,26.6,48.7,11.1,28.0,0.9,2022,11,14,Monday,Fall
2022-11-15,839.0,34.5,86.0,36.0,4.6,621.0,27.9,48.2,5.8,32.0,3.3200000000000003,2022,11,15,Tuesday,Fall
2022-11-16,747.0,28.7,98.6,35.0,6.4,502.0,19.9,33.9,6.0,28.0,3.56,2022,11,16,Wednesday,Fall
2022-11-17,603.0,18.7,50.8,15.0,6.0,417.0,16.9,27.1,7.0,9.0,3.46,2022,11,17,Thursday,Fall
2022-11-18,511.0,19.9,60.2,16.0,5.5,347.0,16.0,27.5,8.3,11.0,4.0600000000000005,2022,11,18,Friday,Fall
2022-11-19,358.0,14.6,25.6,16.0,4.0,275.0,13.2,18.8,21.7,13.0,3.54,2022,11,19,Saturday,Fall
2022-11-20,599.0,20.5,40.3,22.0,4.4,519.0,20.1,34.9,9.4,19.0,4.92,2022,11,20,Sunday,Fall
2022-11-21,591.0,38.879999999999995,56.620000000000005,22.0,3.630814332247557,488.0,20.9,38.3,9.5,19.0,3.306286472148541,2022,11,21,Monday,Fall
2022-11-22,355.0,24.240000000000002,47.019999999999996,10.8,3.630814332247557,334.0,12.5,19.4,27.6,10.0,3.306286472148541,2022,11,22,Tuesday,Fall
2022-11-23,597.0,39.160000000000004,69.5,20.0,3.630814332247557,495.0,27.3,41.3,17.5,17.0,3.306286472148541,2022,11,23,Wednesday,Fall
2022-11-24,391.2,32.4,65.24,10.8,3.630814332247557,469.0,17.8,27.0,11.0,10.0,3.306286472148541,2022,11,24,Thursday,Fall
2022-11-25,413.0,37.78,127.17999999999999,25.0,3.630814332247557,559.0,24.8,39.7,11.3,19.0,3.306286472148541,2022,11,25,Friday,Fall
2022-11-26,274.0,24.240000000000002,48.5,28.0,3.630814332247557,379.0,12.5,21.5,20.0,21.0,3.306286472148541,2022,11,26,Saturday,Fall
2022-11-27,305.0,32.21999999999999,38.9,33.0,3.630814332247557,536.0,15.3,17.5,17.7,26.0,3.306286472148541,2022,11,27,Sunday,Fall
2022-11-28,390.0,22.880000000000003,65.67999999999999,39.0,3.630814332247557,577.0,15.6,20.5,12.7,27.0,3.306286472148541,2022,11,28,Monday,Fall
2022-11-29,517.0,33.92,110.63999999999999,45.0,3.630814332247557,692.0,24.3,58.4,12.8,32.0,3.306286472148541,2022,11,29,Tuesday,Fall
2022-11-30,221.0,31.919999999999995,85.86,36.0,3.630814332247557,465.0,19.1,30.1,25.0,20.0,3.306286472148541,2022,11,30,Wednesday,Fall
2022-12-01,152.0,29.639999999999997,56.7,15.2,3.630814332247557,431.0,17.9,31.0,15.7,14.0,3.306286472148541,2022,12,1,Thursday,Winter
2022-12-02,473.0,38.1,61.3,20.0,3.630814332247557,417.0,15.9,29.1,7.7,17.0,3.306286472148541,2022,12,2,Friday,Winter
2022-12-03,753.0,33.71999999999999,62.36,34.8,3.630814332247557,475.0,16.6,29.5,12.0,29.0,3.306286472148541,2022,12,3,Saturday,Winter
2022-12-04,555.0,41.32,71.72,30.2,3.630814332247557,662.0,18.4,42.4,9.0,28.0,3.306286472148541,2022,12,4,Sunday,Winter
2022-12-05,586.0,47.42,117.74000000000001,30.0,3.630814332247557,587.0,20.5,48.0,6.7,23.0,3.306286472148541,2022,12,5,Monday,Winter
2022-12-06,272.0,21.1,87.82000000000001,17.0,3.630814332247557,322.0,14.1,29.0,9.1,11.0,3.306286472148541,2022,12,6,Tuesday,Winter
2022-12-07,447.0,29.060000000000002,93.22,15.0,3.630814332247557,391.0,14.2,32.0,13.3,13.0,3.306286472148541,2022,12,7,Wednesday,Winter
2022-12-08,871.0,40.08,124.78,27.0,2.4,622.0,23.4,77.6,7.6,22.0,3.1000000000000005,2022,12,8,Thursday,Winter
2022-12-09,747.0,25.68,95.32,26.0,5.0,427.0,15.8,26.6,12.4,19.0,2.8,2022,12,9,Friday,Winter
2022-12-10,658.0,24.860000000000003,54.5,10.8,3.5,335.0,9.9,17.8,20.3,10.0,2.7,2022,12,10,Saturday,Winter
2022-12-11,799.0,24.240000000000002,48.5,9.4,2.3,404.0,12.5,21.5,14.8,7.0,3.22,2022,12,11,Sunday,Winter
2022-12-12,555.0,24.860000000000003,57.7,16.0,1.8,265.0,9.9,16.9,30.9,9.0,2.92,2022,12,12,Monday,Winter
2022-12-13,636.0,28.5,72.18,13.0,0.8,360.0,13.3,22.0,23.8,13.0,2.9400000000000004,2022,12,13,Tuesday,Winter
2022-12-14,650.0,45.4,93.22,31.0,1.2,526.0,19.9,32.0,17.7,20.0,2.62,2022,12,14,Wednesday,Winter
2022-12-15,727.0,33.71999999999999,63.94,26.0,3.9,540.0,16.6,24.9,16.0,19.0,3.96,2022,12,15,Thursday,Winter
2022-12-16,749.0,45.4,96.88000000000001,22.0,2.5,665.0,19.9,44.4,12.3,19.0,3.28,2022,12,16,Friday,Winter
2022-12-17,709.0,28.339999999999996,49.04,22.0,1.0,654.0,17.5,24.7,12.5,17.0,3.34,2022,12,17,Saturday,Winter
2022-12-18,739.0,33.019999999999996,72.56,41.0,3.630814332247557,717.0,24.1,36.2,19.3,30.0,3.306286472148541,2022,12,18,Sunday,Winter
2022-12-19,758.0,31.020000000000003,63.959999999999994,42.0,3.630814332247557,894.0,26.9,46.2,19.7,30.0,3.306286472148541,2022,12,19,Monday,Winter
2022-12-20,934.0,34.04,107.05999999999999,51.0,3.630814332247557,1027.0,31.3,52.6,13.1,36.0,3.306286472148541,2022,12,20,Tuesday,Winter
2022-12-21,1515.0,51.5,132.38,88.0,3.0,1520.0,37.4,99.0,6.4,65.0,3.62,2022,12,21,Wednesday,Winter
2022-12-22,926.0,31.72,82.8,65.0,3.1,966.0,16.4,25.8,10.7,44.0,3.6,2022,12,22,Thursday,Winter
2022-12-23,739.0,22.84,66.7,48.0,6.6,825.0,10.8,16.4,18.7,34.0,3.7399999999999998,2022,12,23,Friday,Winter
2022-12-24,720.0,29.540000000000003,66.16,26.0,3.0,871.0,13.0,21.8,16.1,21.0,3.62,2022,12,24,Saturday,Winter
2022-12-25,764.0,38.04,76.20000000000002,21.0,3.630814332247557,949.0,17.3,34.5,9.1,22.0,3.306286472148541,2022,12,25,Sunday,Winter
2022-12-26,490.0,21.6,29.139999999999997,18.0,4.3,713.0,7.2,10.9,24.3,13.0,2.92,2022,12,26,Monday,Winter
2022-12-27,849.0,22.880000000000003,86.14,29.0,2.2,952.0,15.6,35.6,20.7,22.0,2.3600000000000003,2022,12,27,Tuesday,Winter
2022-12-28,774.0,42.68,82.24,31.0,0.8,956.0,21.7,38.4,17.2,22.0,2.9400000000000004,2022,12,28,Wednesday,Winter
2022-12-29,927.0,33.019999999999996,123.38,41.0,4.3,1179.0,24.1,44.7,17.1,33.0,2.92,2022,12,29,Thursday,Winter
2022-12-30,700.0,32.67999999999999,54.760000000000005,29.0,2.6,955.0,14.9,27.8,14.9,19.0,3.7600000000000002,2022,12,30,Friday,Winter
2022-12-31,495.0,25.400000000000002,41.92,25.0,2.8,741.0,6.5,11.0,23.6,20.0,3.6399999999999997,2022,12,31,Saturday,Winter
2023-01-01,801.0,35.160000000000004,50.96,39.0,10.0,826.0,13.6,32.5,27.0,32.0,4.8999999999999995,2023,1,1,Sunday,Winter
2023-01-02,1180.0,33.94,101.03999999999999,52.0,5.2,1121.0,23.1,64.2,10.0,40.0,2.4200000000000004,2023,1,2,Monday,Winter
2023-01-03,626.0,33.64,63.919999999999995,40.0,3.2,688.0,12.2,18.2,12.2,25.0,3.5200000000000005,2023,1,3,Tuesday,Winter
2023-01-04,446.0,36.88,54.739999999999995,21.0,1.2,587.0,14.0,21.7,27.7,12.0,2.62,2023,1,4,Wednesday,Winter
2023-01-05,449.0,26.2,42.96,15.0,3.3,540.0,7.3,11.5,32.0,10.0,5.340000000000001,2023,1,5,Thursday,Winter
2023-01-06,761.0,33.94,122.52000000000001,30.0,1.9,816.0,23.1,74.2,20.5,19.0,1.86,2023,1,6,Friday,Winter
2023-01-07,554.0,22.119999999999997,78.16,18.0,1.3,681.0,10.6,17.3,21.7,15.0,1.7600000000000002,2023,1,7,Saturday,Winter
2023-01-08,480.0,25.339999999999996,39.260000000000005,21.0,5.4,681.0,8.7,15.7,27.5,17.0,3.06,2023,1,8,Sunday,Winter
2023-01-09,376.0,25.199999999999996,43.620000000000005,20.0,5.1,628.0,11.7,19.5,39.0,13.0,4.380000000000001,2023,1,9,Monday,Winter
2023-01-10,414.0,30.76,57.84000000000001,12.0,2.5,412.0,14.5,21.0,30.1,11.0,3.28,2023,1,10,Tuesday,Winter
2023-01-11,727.0,32.64,58.78000000000001,25.0,2.4,321.0,14.8,40.5,21.0,15.0,3.1000000000000005,2023,1,11,Wednesday,Winter
2023-01-12,584.0,29.060000000000002,48.94,26.0,1.3,256.0,14.2,21.6,18.5,17.0,1.7600000000000002,2023,1,12,Thursday,Winter
