Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_SO2,temp,humidity,precip,precipcover,cloudcover,windspeed,visibility,is_heating_season,is_work_day,winddir_sin,winddir_cos
2024-03-14,787.0,15.9,26.6,10.0,2.94,437.0,15.38,17.419999999999998,47.6,12.0,1.6,8.3,71.0,0.32,4.17,84.7,18.0,10.2,0,1,0.1856666153855772,0.9826127965436152
2024-03-15,884.0,23.3,40.0,20.0,2.1599999999999997,547.0,20.44,31.0,51.6,22.0,1.8,9.3,67.2,0.0,0.0,56.1,14.5,10.2,0,1,1.0,6.123233995736766e-17
2024-03-16,896.0,25.7,44.9,22.0,3.26,553.0,9.44,36.16,40.2,22.0,4.1,9.0,78.4,0.0,0.0,41.9,18.0,9.0,0,0,-0.3971478906347808,-0.917754625683981
2024-03-17,894.0,22.5,50.1,20.0,2.12,607.0,16.7,24.86,38.2,18.0,2.0,8.3,85.0,0.108,12.5,83.3,27.3,7.1,0,0,0.1218693434051474,0.992546151641322
2024-03-18,746.0,16.1,27.1,12.0,1.82,390.0,12.48,15.68,51.6,12.0,1.7,4.9,66.1,0.301,8.33,59.0,27.3,10.0,0,0,0.6560590289905073,0.754709580222772
2024-03-19,698.0,11.8,19.5,13.2,1.82,342.0,11.88,15.919999999999998,57.0,12.0,1.7,5.2,56.5,0.0,0.0,57.2,22.0,10.2,0,1,0.1305261922200515,0.9914448613738104
2024-03-20,798.0,22.6,38.5,15.0,2.6399999999999997,441.0,16.22,28.08,51.1,18.0,2.1,7.0,58.6,0.0,0.0,23.6,16.4,9.9,0,1,-0.9568135840576076,0.2907021935982517
2024-03-21,1014.0,38.6,62.1,29.0,3.72,577.0,21.28,21.6,45.8,28.0,2.8,7.8,58.1,0.0,0.0,24.6,12.7,10.2,0,1,-0.6934018282758128,0.7205511116803307
2024-03-22,1112.0,32.63059701492537,67.46468656716418,37.0,3.72,745.0,18.68193926478423,29.116968566862017,47.6,38.0,2.8,9.0,62.1,0.0,0.0,52.5,11.1,9.7,0,1,0.3040330609254902,-0.9526614812535864
2024-03-23,863.0,32.63059701492537,67.46468656716418,21.0,3.72,504.0,18.68193926478423,29.116968566862017,69.0,20.0,2.8,12.5,60.4,0.0,0.0,40.4,29.2,10.2,0,0,-0.0471064507096422,-0.99888987496197
2024-03-24,761.0,32.63059701492537,67.46468656716418,7.0,1.82,423.0,18.68193926478423,29.116968566862017,68.1,6.0,1.7,8.5,63.5,0.009,4.17,71.3,29.1,10.2,0,0,-0.992546151641322,-0.1218693434051471
2024-03-25,800.0,32.63059701492537,67.46468656716418,10.0,2.94,420.0,18.68193926478423,29.116968566862017,49.3,10.0,1.6,5.8,68.9,0.002,8.33,25.2,31.3,10.2,0,0,-0.9927573419294456,-0.1201368388346469
2024-03-26,891.0,32.63059701492537,67.46468656716418,17.0,2.6399999999999997,528.0,18.68193926478423,29.116968566862017,50.7,16.0,2.1,7.4,60.1,0.001,4.17,36.3,18.1,9.1,0,1,0.7933533402912352,-0.6087614290087207
2024-03-27,919.0,32.63059701492537,67.46468656716418,22.0,2.4799999999999995,569.0,18.68193926478423,29.116968566862017,58.5,23.0,2.3,13.7,49.6,0.0,0.0,81.9,20.3,8.8,0,1,0.7836934573258398,-0.6211477802783103
2024-03-28,834.0,32.63059701492537,67.46468656716418,21.0,2.1599999999999997,520.0,18.68193926478423,29.116968566862017,64.8,20.0,1.8,14.5,63.8,6.9,41.67,73.0,42.5,9.9,0,1,-0.2147353271670633,-0.9766722783341678
2024-03-29,772.0,32.63059701492537,67.46468656716418,8.0,3.72,495.0,18.68193926478423,29.116968566862017,73.1,9.0,1.9,14.3,61.6,1.5,12.5,53.7,40.7,10.0,0,1,-0.3255681544571567,-0.9455185755993168
2024-03-30,851.0,32.63059701492537,67.46468656716418,17.0,2.6,565.0,18.68193926478423,29.116968566862017,62.1,18.0,3.3,19.5,49.1,0.0,0.0,46.7,25.9,10.0,0,0,0.074978726826328,-0.9971851335251156
2024-03-31,767.0,32.63059701492537,67.46468656716418,36.0,4.7,488.0,18.68193926478423,29.116968566862017,67.3,37.0,3.9,21.3,36.0,0.0,0.0,72.4,35.3,10.0,0,0,-0.1443562010009734,-0.9895257890689694
2024-04-01,745.0,32.63059701492537,67.46468656716418,79.0,3.0599999999999996,487.0,18.68193926478423,29.116968566862017,66.7,69.0,3.4,22.0,31.2,0.0,0.0,64.5,46.4,10.0,0,0,-0.0784590957278448,-0.996917333733128
2024-04-02,810.0,32.63059701492537,67.46468656716418,20.0,2.1599999999999997,502.0,18.68193926478423,29.116968566862017,60.5,20.2,1.8,12.5,70.9,6.3,41.67,54.7,46.4,9.9,0,1,-0.698415285431006,-0.7156927337037358
2024-04-03,525.0,32.63059701492537,67.46468656716418,10.0,2.94,493.0,18.68193926478423,29.116968566862017,65.7,13.2,1.6,12.6,62.5,2.261,4.17,46.8,29.4,10.5,0,1,-0.7289686274214117,-0.6845471059286886
2024-04-04,376.0,32.63059701492537,67.46468656716418,13.0,2.1599999999999997,573.0,18.68193926478423,29.116968566862017,56.7,10.2,1.8,13.5,64.3,0.001,4.17,67.5,20.3,10.2,0,1,-0.7965299180241965,-0.6045991148623746
2024-04-05,371.0,32.63059701492537,67.46468656716418,12.0,1.82,588.0,18.68193926478423,29.116968566862017,52.1,12.2,1.7,14.1,70.8,0.998,4.17,53.7,20.3,10.2,0,1,-0.7671651518152993,-0.6414496315691581
2024-04-06,389.0,32.63059701492537,67.46468656716418,16.0,2.1599999999999997,624.0,18.68193926478423,29.116968566862017,53.5,13.8,1.8,15.3,72.1,0.001,4.17,76.6,23.7,10.2,0,0,-0.0697564737441252,-0.9975640502598242
2024-04-07,353.0,32.63059701492537,67.46468656716418,14.0,1.82,622.0,18.68193926478423,29.116968566862017,62.5,10.8,1.7,16.7,65.1,0.004,4.17,38.3,18.1,10.0,0,0,0.941470544812038,0.3370952584230821
2024-04-08,509.0,32.63059701492537,67.46468656716418,25.0,2.6399999999999997,662.0,18.68193926478423,29.116968566862017,55.5,19.8,2.1,16.9,59.2,0.0,0.0,36.2,27.3,10.2,0,0,0.0383878090875198,-0.9992629164106211
2024-04-09,499.0,32.63059701492537,67.46468656716418,31.0,3.7400000000000007,669.0,18.68193926478423,29.116968566862017,57.5,28.0,2.5,17.7,60.1,0.0,0.0,27.2,14.6,10.2,0,1,0.4756242090702755,-0.8796485728666164
2024-04-10,390.0,32.63059701492537,67.46468656716418,31.0,2.9800000000000004,619.0,18.68193926478423,29.116968566862017,64.1,28.0,3.1,18.7,56.3,0.0,0.0,26.1,34.7,10.2,0,1,0.3139924559674049,0.949425477641904
2024-04-11,303.0,32.63059701492537,67.46468656716418,20.0,3.630814332247557,364.2,18.68193926478423,29.116968566862017,64.1,20.2,3.306286472148541,17.3,58.8,0.0,0.0,10.9,31.1,10.2,0,1,0.368124552684678,0.9297764858882512
2024-04-12,300.0,32.63059701492537,67.46468656716418,18.0,3.630814332247557,334.6,18.68193926478423,29.116968566862017,64.1,16.6,3.306286472148541,17.4,50.3,0.0,0.0,2.9,22.0,10.2,0,1,0.0191974423996896,0.9998157121216442
2024-04-13,486.0,32.63059701492537,67.46468656716418,27.0,3.2,632.0,18.68193926478423,29.116968566862017,55.8,29.2,2.4,17.0,61.5,0.0,0.0,15.4,16.4,10.2,0,0,-0.9238795325112868,-0.3826834323650895
2024-04-14,349.0,32.63059701492537,67.46468656716418,21.0,2.6399999999999997,555.0,18.68193926478423,29.116968566862017,69.8,18.6,2.1,18.7,56.9,0.0,0.0,49.6,31.5,10.2,0,0,-0.6184083953575539,-0.7858568931754021
2024-04-15,364.0,32.63059701492537,67.46468656716418,25.0,4.2,548.0,18.68193926478423,29.116968566862017,77.9,19.8,3.5,19.9,55.1,0.0,0.0,38.1,33.3,10.1,0,0,-0.7384553406258836,-0.6743023875837236
2024-04-16,299.0,32.63059701492537,67.46468656716418,11.0,1.82,504.0,18.68193926478423,29.116968566862017,61.0,12.2,1.7,12.0,81.3,0.102,4.17,75.9,27.1,10.1,0,1,-0.7071067811865477,0.7071067811865474
2024-04-17,334.0,32.63059701492537,67.46468656716418,12.0,2.94,511.0,18.68193926478423,29.116968566862017,55.9,12.2,1.6,8.8,78.5,6.367,8.33,70.6,12.7,10.0,0,1,-0.9999619230641712,0.008726535498374
2024-04-18,288.0,32.63059701492537,67.46468656716418,10.0,3.72,490.0,18.68193926478423,29.116968566862017,62.4,13.2,1.9,8.7,64.1,0.597,8.33,79.8,29.2,10.1,0,1,0.1770847403195833,0.984195607969242
2024-04-19,331.0,32.63059701492537,67.46468656716418,12.0,3.72,499.0,18.68193926478423,29.116968566862017,68.9,12.2,1.9,8.0,64.9,0.413,4.17,59.2,20.0,10.2,0,1,0.8886172326549487,-0.458649554484315
2024-04-20,322.0,32.63059701492537,67.46468656716418,13.0,3.72,504.0,18.68193926478423,29.116968566862017,65.4,10.2,1.9,9.2,58.0,0.001,4.17,22.5,16.3,10.2,0,0,-0.4099230338415726,-0.9121201161722732
2024-04-21,289.0,32.63059701492537,67.46468656716418,9.0,2.12,508.0,18.68193926478423,29.116968566862017,64.2,7.8,2.0,9.7,63.4,0.0,0.0,40.0,27.3,10.2,0,0,0.1010562971829463,0.9948807088287882
2024-04-22,333.0,32.63059701492537,67.46468656716418,11.0,3.72,587.0,18.68193926478423,29.116968566862017,44.9,12.2,1.9,6.9,82.2,7.195,12.5,70.2,25.5,10.0,0,0,-0.0453629881292538,0.9989705697907147
2024-04-23,353.0,32.63059701492537,67.46468656716418,14.0,2.6399999999999997,587.0,18.68193926478423,29.116968566862017,49.8,10.8,2.1,10.2,79.8,0.018,8.33,61.4,25.5,8.8,0,1,0.7301622766207524,0.6832737736807991
2024-04-24,467.0,32.63059701492537,67.46468656716418,7.0,2.1599999999999997,583.0,18.68193926478423,29.116968566862017,50.7,6.8,1.8,10.9,91.5,1.879,16.67,91.1,23.8,9.1,0,1,-0.7793379649314737,-0.626603811364461
2024-04-25,471.0,32.63059701492537,67.46468656716418,14.0,3.72,654.0,18.68193926478423,29.116968566862017,54.0,10.8,1.9,8.7,77.4,11.543,4.17,75.3,22.0,10.0,0,1,-0.7349145951499599,-0.6781596698680706
2024-04-26,570.0,32.63059701492537,67.46468656716418,20.0,2.4799999999999995,715.0,18.68193926478423,29.116968566862017,58.7,20.2,2.3,9.9,69.9,0.0,0.0,5.5,9.3,9.5,0,1,0.5475632234925503,-0.8367643134589616
2024-04-27,458.0,32.63059701492537,67.46468656716418,15.0,3.7400000000000007,617.0,18.68193926478423,29.116968566862017,73.1,15.2,2.5,13.5,60.3,0.0,0.0,35.9,18.1,10.2,0,0,0.6414496315691581,-0.7671651518152994
2024-04-28,445.0,32.63059701492537,67.46468656716418,15.0,3.72,605.0,18.68193926478423,29.116968566862017,70.9,15.2,2.8,16.1,59.5,0.0,0.0,7.1,12.8,10.2,0,0,0.6467897795104598,-0.7626683296956881
2024-04-29,429.0,32.63059701492537,67.46468656716418,18.0,3.5199999999999996,615.0,18.68193926478423,29.116968566862017,70.7,16.6,2.7,17.7,59.0,0.0,0.0,0.4,14.7,10.2,0,0,0.943222657947601,0.3321611318837034
2024-04-30,437.0,32.63059701492537,67.46468656716418,18.0,4.02,584.0,18.68193926478423,29.116968566862017,79.7,16.6,2.2,18.0,51.5,0.0,0.0,14.6,25.5,10.2,0,1,0.9958843986159704,0.0906325801977801
2024-05-01,365.0,32.63059701492537,67.46468656716418,14.0,2.6399999999999997,571.0,18.68193926478423,29.116968566862017,79.8,10.8,2.1,18.0,51.6,0.0,0.0,18.8,13.0,10.0,0,1,0.9868557164068074,-0.1616038211033609
2024-05-02,473.0,32.63059701492537,67.46468656716418,17.0,4.02,580.0,18.68193926478423,29.116968566862017,75.1,13.6,2.2,17.5,53.1,0.0,0.0,60.6,20.1,10.2,0,1,0.9681476403781076,-0.2503800040544414
2024-05-03,398.0,32.63059701492537,67.46468656716418,15.0,2.4799999999999995,612.0,18.68193926478423,29.116968566862017,77.3,15.2,2.3,19.1,55.9,0.001,4.17,83.4,23.8,10.2,0,1,0.4539904997395468,0.8910065241883679
2024-05-04,481.0,32.63059701492537,67.46468656716418,25.0,2.4799999999999995,646.0,18.68193926478423,29.116968566862017,65.4,19.8,2.3,18.6,58.7,0.0,0.0,31.7,7.6,10.2,0,0,0.6794413042615167,-0.7337298645028763
2024-05-05,439.0,32.63059701492537,67.46468656716418,15.0,4.02,606.0,18.68193926478423,29.116968566862017,71.4,15.2,2.2,17.8,67.8,0.0,0.0,25.7,22.2,9.7,0,0,-0.2823414568428763,-0.9593139745400576
2024-05-06,475.0,32.63059701492537,67.46468656716418,19.0,3.5199999999999996,579.0,18.68193926478423,29.116968566862017,79.7,17.2,2.6,18.4,65.7,0.008,4.17,18.6,25.8,10.2,0,0,-0.3023698907504443,-0.953190667792947
2024-05-07,416.0,32.63059701492537,67.46468656716418,14.0,2.12,588.0,18.68193926478423,29.116968566862017,63.2,10.8,2.0,17.1,71.4,0.0,0.0,60.7,25.8,10.5,0,1,-0.7637960286346421,-0.6454576877239506
2024-05-08,375.0,32.63059701492537,67.46468656716418,9.0,2.1599999999999997,596.0,18.68193926478423,29.116968566862017,51.9,7.8,1.8,15.1,78.4,0.005,4.17,75.4,25.5,10.5,0,1,0.4273578633871924,0.9040825496607784
2024-05-09,387.0,32.63059701492537,67.46468656716418,8.0,3.72,587.0,18.68193926478423,29.116968566862017,57.1,8.4,1.9,15.3,75.7,0.005,8.33,69.0,27.5,10.2,0,1,0.7083398377245288,0.705871570678681
2024-05-10,434.0,32.63059701492537,67.46468656716418,13.0,2.12,576.0,18.68193926478423,29.116968566862017,70.0,10.2,2.0,15.8,60.2,0.0,0.0,15.6,14.5,10.2,0,1,0.992546151641322,0.1218693434051474
2024-05-11,364.0,32.63059701492537,67.46468656716418,12.0,2.4799999999999995,551.0,18.68193926478423,29.116968566862017,78.4,12.2,2.3,16.8,54.0,0.0,0.0,42.4,20.3,10.2,0,0,0.307356617799807,0.9515944038794382
2024-05-12,343.0,32.63059701492537,67.46468656716418,8.0,3.72,504.0,18.68193926478423,29.116968566862017,76.7,8.4,1.9,16.4,46.3,0.0,0.0,60.6,23.9,10.2,0,0,0.2062041853966296,0.9785089851017784
2024-05-13,362.0,32.63059701492537,67.46468656716418,12.0,2.12,515.0,18.68193926478423,29.116968566862017,74.9,12.2,2.0,14.6,47.0,0.0,0.0,11.5,21.9,10.2,0,0,0.7815204724188187,0.6238795967093862
2024-05-14,387.0,32.63059701492537,67.46468656716418,13.0,2.6399999999999997,551.0,18.68193926478423,29.116968566862017,70.6,10.2,2.1,15.8,46.2,0.0,0.0,9.3,16.4,10.2,0,1,0.7671651518152995,0.6414496315691579
2024-05-15,474.0,32.63059701492537,67.46468656716418,15.0,3.5199999999999996,621.0,18.68193926478423,29.116968566862017,56.3,15.2,2.6,13.9,71.4,0.058,4.17,42.7,18.1,10.8,0,1,0.6984152854310062,-0.7156927337037355
2024-05-16,437.0,32.63059701492537,67.46468656716418,13.0,3.630814332247557,452.0,18.68193926478423,29.116968566862017,56.3,10.2,3.306286472148541,15.8,64.9,0.0,0.0,47.4,22.0,10.2,0,1,0.9999756307053947,0.0069812602979616
2024-05-17,480.0,32.63059701492537,67.46468656716418,14.0,3.72,689.0,18.68193926478423,29.116968566862017,57.9,10.8,1.9,14.0,72.3,0.015,4.17,65.5,22.2,10.2,0,1,0.9731788727770884,0.2300497371881044
2024-05-18,495.0,20.78,32.239999999999995,16.0,2.6399999999999997,695.0,9.5,10.2,60.6,13.8,2.1,16.4,80.4,0.101,8.33,54.8,11.1,8.5,0,0,0.7501110696304594,-0.661311865323652
2024-05-19,454.0,29.48,44.88,14.0,2.6399999999999997,690.0,9.1,10.4,61.6,10.8,2.1,17.9,76.9,0.0,0.0,39.1,21.9,9.8,0,0,0.8870108331782217,0.4617486132350339
2024-05-20,438.0,30.82,29.42,14.0,4.02,689.0,6.8,7.4,67.0,10.8,2.2,19.6,75.8,0.002,4.17,56.9,22.0,10.2,0,0,0.3583679495453002,-0.9335804264972016
2024-05-21,481.0,29.380000000000003,32.239999999999995,18.0,2.12,689.0,9.0,10.2,69.9,16.6,2.0,21.2,70.6,0.006,4.17,50.8,20.4,10.1,0,1,0.9617413095492112,0.2739592186924325
2024-05-22,489.0,24.119999999999997,36.28,19.0,3.72,659.0,9.4,10.3,73.1,17.2,1.9,19.1,81.8,0.04,8.33,61.2,14.6,10.6,0,1,0.1495353434437096,-0.9887563810470058
2024-05-23,513.0,33.62,33.839999999999996,15.0,2.12,665.0,13.4,14.7,63.4,15.2,2.0,17.8,84.5,0.087,4.17,65.9,12.8,10.3,0,1,-0.0732381971276314,-0.997314477224458
2024-05-24,522.0,23.22,59.279999999999994,14.0,2.12,670.0,11.2,12.4,56.1,10.8,2.0,18.7,85.1,0.094,8.33,66.8,18.2,11.0,0,1,0.4446351791849278,-0.8957117602394127
2024-05-25,459.0,24.24,54.3,13.0,2.12,647.0,12.5,14.9,74.0,10.2,2.0,20.2,68.2,0.0,0.0,58.4,33.2,11.1,0,0,0.9964928592495044,-0.0836778433323153
2024-05-26,465.0,25.339999999999996,66.38,14.0,2.12,630.0,16.2,18.6,74.3,10.8,2.0,20.6,57.2,0.026,4.17,24.4,14.6,10.2,0,0,0.984195607969242,0.1770847403195833
2024-05-27,469.0,28.78,38.440000000000005,17.0,2.6399999999999997,643.0,10.5,12.1,77.7,13.6,2.1,20.1,51.4,0.0,0.0,10.9,25.8,10.2,0,0,0.9998157121216442,0.0191974423996896
2024-05-28,458.0,24.68,57.21999999999999,16.0,2.6399999999999997,625.0,14.3,15.4,73.4,13.8,2.1,19.9,51.3,0.0,0.0,44.6,16.4,10.2,0,1,0.2739592186924324,0.9617413095492112
2024-05-29,478.0,30.2,54.279999999999994,20.0,2.6399999999999997,645.0,11.4,12.8,74.4,20.2,2.1,20.3,58.6,0.0,0.0,44.7,18.2,10.2,0,1,-0.0104717841162462,0.999945169365512
2024-05-30,512.0,29.48,59.6,17.0,2.12,632.0,9.1,10.5,65.9,13.6,2.0,17.8,80.1,0.031,8.33,53.3,27.2,10.8,0,1,0.1253332335643041,-0.992114701314478
2024-05-31,534.0,31.0,32.839999999999996,15.0,3.5199999999999996,634.0,8.1,9.1,69.0,15.2,2.7,19.7,76.4,0.058,12.5,42.6,22.1,10.7,0,1,0.4786918579406069,-0.8779829754279805
2024-06-01,545.0,18.84,47.52,13.0,2.4799999999999995,636.0,7.5,8.2,60.3,10.2,2.3,20.1,76.8,0.098,12.5,42.8,50.7,10.7,0,0,-0.3090169943749473,-0.9510565162951536
2024-06-02,520.0,26.2,42.66,8.0,2.12,621.0,7.3,8.0,61.4,8.4,2.0,19.1,72.7,0.004,4.17,42.5,25.6,10.5,0,0,-0.7431448254773944,-0.6691306063588581
2024-06-03,549.0,24.639999999999997,57.9,15.0,2.6399999999999997,625.0,10.7,12.2,57.0,15.2,2.1,18.9,79.7,0.058,4.17,69.6,11.4,10.2,0,0,0.6858183529273764,-0.7277727576572104
2024-06-04,522.0,23.5,50.58,11.0,2.12,578.0,4.6,5.1,76.3,12.2,2.0,18.7,78.5,0.015,4.17,71.5,22.1,9.8,0,1,-0.3859060423243183,-0.9225380894562464
2024-06-05,536.0,19.6,29.74,13.0,2.12,604.0,6.0,6.8,64.0,10.2,2.0,19.5,75.1,0.057,4.17,52.2,13.0,9.6,0,1,-0.660001667960937,-0.751264133503511
2024-06-06,569.0,25.96,44.36,18.0,2.6399999999999997,606.0,7.6,8.4,76.1,16.6,2.1,22.4,67.6,0.007,4.17,8.9,11.1,9.9,0,1,-0.3939419095909507,-0.9191353392552346
2024-06-07,624.0,39.92,68.08,20.0,2.6399999999999997,634.0,15.2,16.8,69.7,20.2,2.1,22.8,68.8,0.0,0.0,42.4,16.4,10.2,0,1,0.8300122850953675,-0.5577451089796901
2024-06-08,538.0,30.160000000000004,23.6,13.0,2.6399999999999997,602.0,8.6,9.6,77.5,10.2,2.1,23.2,67.7,0.0,0.0,12.1,12.8,8.9,0,0,-0.7922896433551903,0.6101451639012682
2024-06-09,529.0,22.76,43.64,11.0,2.6399999999999997,594.0,7.0,7.7,71.0,12.2,2.1,21.8,75.8,0.033,8.33,39.7,12.8,10.2,0,0,0.3090169943749475,-0.9510565162951536
2024-06-10,611.0,32.17999999999999,58.080000000000005,17.0,2.6399999999999997,597.0,9.6,10.8,53.0,13.6,2.1,21.1,86.3,3.031,12.5,62.0,23.6,11.0,0,0,0.9477684100095856,-0.3189593092980699
2024-06-11,590.0,29.48,36.28,16.0,2.12,566.0,9.1,10.3,46.9,13.8,2.0,19.3,90.3,0.107,8.33,49.6,23.9,8.2,0,1,-0.8980275757606155,-0.4399391698559153
2024-06-12,515.0,27.22,51.06,13.0,2.6399999999999997,540.0,10.3,11.8,62.7,10.2,2.1,18.7,75.8,0.015,4.17,45.4,21.9,10.1,0,1,0.5239859059700791,0.8517269341430477
2024-06-13,473.0,16.82,30.600000000000005,11.0,2.6399999999999997,521.0,8.8,10.0,63.0,12.2,2.1,17.8,71.9,0.003,4.17,76.9,21.8,10.2,0,1,-0.1839513506127204,0.9829353491495542
2024-06-14,460.0,24.860000000000003,58.080000000000005,9.0,2.12,509.0,9.9,10.8,70.8,7.8,2.0,16.9,68.8,0.117,8.33,66.1,18.1,10.2,0,1,-0.2266513074368552,0.9739759672790516
2024-06-15,503.0,20.78,37.14,12.0,3.7400000000000007,538.0,9.5,11.6,76.9,12.2,2.5,19.5,63.6,0.0,0.0,13.2,9.3,10.2,0,0,0.9354440308298672,-0.3534748437792572
2024-06-16,510.0,15.52,42.66,13.0,3.2,545.0,7.4,8.0,72.9,10.2,2.4,21.3,66.7,0.0,0.0,23.0,20.5,10.2,0,0,0.0418756537291998,-0.9991228300988584
2024-06-17,465.0,19.56,36.28,12.0,4.02,557.0,9.2,10.3,68.7,12.2,2.2,21.4,69.2,0.0,0.0,16.2,9.4,10.2,0,0,-0.9291325715340564,0.3697467572738286
2024-06-18,497.0,28.4,47.2,30.0,3.5199999999999996,567.0,9.5,10.7,87.6,27.0,2.6,24.3,58.0,0.0,0.0,19.6,11.0,10.2,0,1,0.9890158633619168,0.1478094111296105
2024-06-19,518.0,35.7,58.0,24.0,3.630814332247557,466.0,23.24,27.98,87.6,23.2,3.306286472148541,26.8,55.9,0.0,0.0,15.8,22.1,10.0,0,1,-0.133986185418292,-0.9909831997148364
2024-06-20,415.0,14.4,21.6,13.0,3.630814332247557,361.4,9.12,15.98,87.6,10.2,3.306286472148541,24.0,59.0,0.0,0.0,26.8,31.2,10.2,0,1,0.4399391698559151,0.8980275757606156
2024-06-21,470.0,18.7,32.1,16.0,0.7,626.0,7.5,8.2,81.5,13.8,2.2,25.4,55.9,0.0,0.0,54.1,12.8,10.2,0,1,0.9092361090470684,0.4162807922604011
2024-06-22,494.0,15.9,23.6,28.0,0.7,621.0,6.5,7.2,72.3,25.0,2.3,27.0,66.1,0.0,0.0,35.6,28.9,10.5,0,0,0.7558534691676395,0.6547408137173397
2024-06-23,426.0,7.2,10.9,10.0,0.7,544.0,6.6,7.4,72.3,13.2,2.3,22.2,78.4,0.236,12.5,59.0,38.4,10.2,0,0,0.3288666467385832,0.9443763702374812
2024-06-24,392.0,11.4,17.9,11.0,0.8,496.0,7.9,8.8,90.7,12.2,2.4,23.3,53.6,0.012,4.17,25.4,25.7,10.2,0,0,0.3567379993196251,0.9342044743210296
2024-06-25,423.0,10.8,17.6,10.0,0.8,515.0,8.4,9.8,72.6,13.2,2.4,23.1,62.1,0.0,0.0,26.8,23.8,10.2,0,1,0.4771587602596084,0.8788171126619654
2024-06-26,486.0,17.7,30.7,15.0,0.8,532.0,9.1,10.3,65.6,15.2,2.4,22.6,76.2,11.549,4.17,67.1,20.4,9.9,0,1,0.9612616959383188,0.2756373558169991
2024-06-27,514.0,21.4,38.4,20.0,0.8,527.0,11.0,12.7,62.9,20.2,2.5,22.8,78.8,0.129,8.33,77.2,12.7,10.2,0,1,0.9568135840576074,0.2907021935982526
2024-06-28,588.0,30.4,51.6,17.0,0.9,556.0,13.6,15.5,48.0,13.6,2.5,22.1,86.3,0.596,4.17,53.7,12.7,9.9,0,1,0.7144726796328034,0.6996633405133654
2024-06-29,661.0,31.4,60.0,19.0,1.0,580.0,11.5,14.4,66.7,17.2,2.7,24.9,75.3,0.033,4.17,20.6,7.5,8.7,0,0,0.7477980904985319,0.6639262126522416
2024-06-30,515.0,17.4,24.1,15.0,0.9,539.0,5.8,6.5,71.2,15.2,2.6,26.5,69.0,0.0,0.0,41.2,16.4,10.2,0,0,0.3040330609254902,-0.9526614812535864
2024-07-01,529.0,21.6,37.5,17.0,1.2,516.0,7.0,7.9,73.2,13.6,2.8,26.5,64.9,0.0,0.0,40.7,25.7,10.5,0,0,-0.7749444887041794,-0.632029302664851
2024-07-02,479.0,12.3,19.5,9.0,1.0,477.0,8.7,10.0,57.1,7.8,2.6,19.5,82.2,0.291,4.17,65.8,27.5,10.2,0,1,0.0645323082529579,0.997915618272179
2024-07-03,440.0,10.4,17.7,11.0,1.2,436.0,7.6,8.6,64.0,12.2,2.6,18.3,65.8,0.029,8.33,91.0,27.4,10.2,0,1,0.1357155724343043,0.9907478404714436
2024-07-04,471.0,14.5,24.1,9.0,1.2,453.0,7.2,8.2,72.1,7.8,2.7,19.5,66.3,0.0,0.0,48.7,14.5,10.1,0,1,-0.8729220772698096,0.4878596591387327
2024-07-05,526.0,27.8,52.4,13.0,1.6,457.0,8.8,9.9,69.2,10.2,2.7,21.3,58.2,0.0,0.0,29.2,29.2,10.2,0,1,-0.963630453208623,-0.267238376078257
2024-07-06,485.0,18.2,25.6,11.0,1.3,468.0,6.4,7.1,76.2,12.2,2.8,24.5,54.1,0.0,0.0,8.3,18.1,9.9,0,0,0.4210358133674912,-0.9070440142914648
2024-07-07,537.0,20.3,27.7,17.0,1.9,531.0,7.0,7.8,79.5,13.6,3.6,26.8,55.7,0.0,0.0,14.2,22.1,10.9,0,0,0.0923705874465617,-0.995724698184582
2024-07-08,524.0,17.5,26.7,19.0,1.6,549.0,11.9,13.7,75.3,17.2,3.3,26.8,65.7,0.102,4.17,44.4,22.2,10.8,0,0,0.6414496315691578,0.7671651518152997
2024-07-09,512.0,13.8,22.1,16.0,1.4,552.0,12.3,15.8,72.4,13.8,3.1,27.5,62.1,0.034,4.17,8.6,18.2,10.2,0,1,0.6454576877239506,0.7637960286346421
2024-07-10,505.0,17.4,29.7,17.0,1.4,542.0,6.9,7.8,80.8,13.6,3.0,29.1,56.2,0.0,0.0,9.2,18.1,10.2,0,1,0.9483236552061992,0.3173046564050921
2024-07-11,541.0,23.6,39.0,21.0,1.5,549.0,7.3,8.2,91.2,18.6,3.2,29.3,52.2,0.0,0.0,18.4,12.7,10.2,0,1,0.9845031799744366,0.175366726091987
2024-07-12,561.0,25.4,39.5,21.0,1.5,567.0,7.3,8.2,94.5,18.6,3.1,29.5,56.4,0.0,0.0,47.3,14.6,10.5,0,1,0.9990482215818578,-0.0436193873653358
2024-07-13,552.0,24.2,32.0,21.0,1.8,579.0,7.1,7.7,104.6,18.6,3.6,31.1,45.4,0.0,0.0,15.0,22.2,10.8,0,0,-0.2436150117860221,-0.9698720152847468
2024-07-14,531.0,16.2,21.0,20.0,2.0,578.0,11.5,13.8,100.5,20.2,3.7,30.7,47.8,0.0,0.0,38.2,23.8,10.8,0,0,-0.1097343110910454,-0.9939609554551796
2024-07-15,522.0,13.5,19.5,18.0,1.5,594.0,10.6,12.1,89.9,16.6,3.1,29.1,58.1,0.0,0.0,28.8,18.1,10.2,0,0,0.3907311284892737,0.9205048534524404
