Date;"CO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"PM2.5 (ug/m3)";"SO2 (ug/m3)"
"2024-05-04 23:00:00";784;;;;18;2,3
"2024-05-05 00:00:00";680;;;;16;2,2
"2024-05-05 01:00:00";634;;;;18;2,3
"2024-05-05 02:00:00";631;;;;23;1,9
"2024-05-05 03:00:00";634;;;;20;2,1
"2024-05-05 04:00:00";621;;;;12;2,0
"2024-05-05 05:00:00";621;;;;13;2,0
"2024-05-05 06:00:00";629;;;;15;2,2
"2024-05-05 07:00:00";640;;;;17;2,1
"2024-05-05 08:00:00";638;;;;23;2,4
"2024-05-05 09:00:00";645;;;;22;2,5
"2024-05-05 10:00:00";638;;;;17;2,6
"2024-05-05 11:00:00";616;;;;16;2,5
"2024-05-05 12:00:00";596;;;;12;2,4
"2024-05-05 13:00:00";575;;;;11;2,4
"2024-05-05 14:00:00";563;;;;7;2,1
"2024-05-05 15:00:00";552;;;;7;2,1
"2024-05-05 16:00:00";582;;;;7;2,3
"2024-05-05 17:00:00";580;;;;7;2,2
"2024-05-05 18:00:00";583;;;;9;2,1
"2024-05-05 19:00:00";603;;;;10;2,1
"2024-05-05 20:00:00";601;;;;15;2,1
"2024-05-05 21:00:00";584;;;;13;1,9
"2024-05-05 22:00:00";591;;;;8;1,9
"2024-05-05 23:00:00";604;;;;8;2,0
"2024-05-06 00:00:00";594;;;;9;2,0
"2024-05-06 01:00:00";586;;;;8;2,1
"2024-05-06 02:00:00";578;;;;8;2,0
"2024-05-06 03:00:00";575;;;;7;2,0
"2024-05-06 04:00:00";583;;;;4;1,8
"2024-05-06 05:00:00";588;;;;5;2,0
"2024-05-06 06:00:00";599;;;;8;2,2
"2024-05-06 07:00:00";602;;;;11;2,3
"2024-05-06 08:00:00";605;;;;19;2,6
"2024-05-06 09:00:00";606;;;;18;2,8
"2024-05-06 10:00:00";598;;;;16;2,9
"2024-05-06 11:00:00";584;;;;15;3,1
"2024-05-06 12:00:00";597;;;;9;3,7
"2024-05-06 13:00:00";583;;;;10;4,4
"2024-05-06 14:00:00";571;;;;14;4,5
"2024-05-06 15:00:00";561;;;;13;3,9
"2024-05-06 16:00:00";557;;;;8;3,1
"2024-05-06 17:00:00";549;;;;8;2,8
"2024-05-06 18:00:00";549;;;;10;2,9
"2024-05-06 19:00:00";567;;;;10;2,1
"2024-05-06 20:00:00";565;;;;10;2,1
"2024-05-06 21:00:00";564;;;;10;2,0
"2024-05-06 22:00:00";569;;;;10;2,1
"2024-05-06 23:00:00";583;;;;9;2,0
"2024-05-07 00:00:00";587;;;;6;2,0
"2024-05-07 01:00:00";575;;;;5;1,9
"2024-05-07 02:00:00";569;;;;3;1,9
"2024-05-07 03:00:00";558;;;;3;1,9
"2024-05-07 04:00:00";551;;;;5;1,8
"2024-05-07 05:00:00";550;;;;5;2,0
"2024-05-07 06:00:00";551;;;;7;1,9
"2024-05-07 07:00:00";560;;;;8;1,9
"2024-05-07 08:00:00";573;;;;12;2,1
"2024-05-07 09:00:00";588;;;;11;2,1
"2024-05-07 10:00:00";590;;;;7;2,0
"2024-05-07 11:00:00";601;;;;7;2,0
"2024-05-07 12:00:00";600;;;;5;1,9
"2024-05-07 13:00:00";598;;;;5;2,0
"2024-05-07 14:00:00";597;;;;6;2,1
"2024-05-07 15:00:00";619;;;;6;2,2
"2024-05-07 16:00:00";638;;;;5;2,2
"2024-05-07 17:00:00";620;;;;6;2,1
"2024-05-07 18:00:00";600;;;;10;1,9
"2024-05-07 19:00:00";597;;;;10;2,0
"2024-05-07 20:00:00";599;;;;11;1,9
"2024-05-07 21:00:00";594;;;;10;2,0
"2024-05-07 22:00:00";612;;;;7;2,0
"2024-05-07 23:00:00";589;;;;9;1,8
"2024-05-08 00:00:00";577;;;;14;1,8
"2024-05-08 01:00:00";580;;;;13;1,9
"2024-05-08 02:00:00";577;;;;11;1,8
"2024-05-08 03:00:00";565;;;;11;1,9
"2024-05-08 04:00:00";563;;;;9;1,7
"2024-05-08 05:00:00";567;;;;10;1,8
"2024-05-08 06:00:00";580;;;;12;1,9
"2024-05-08 07:00:00";592;;;;11;1,9
"2024-05-08 08:00:00";585;;;;7;2,0
"2024-05-08 09:00:00";589;;;;8;2,0
"2024-05-08 10:00:00";598;;;;10;2,0
"2024-05-08 11:00:00";603;;;;10;1,9
"2024-05-08 12:00:00";612;;;;11;1,8
"2024-05-08 13:00:00";615;;;;10;1,9
"2024-05-08 14:00:00";620;;;;7;1,9
"2024-05-08 15:00:00";607;;;;6;1,8
"2024-05-08 16:00:00";608;;;;4;1,7
"2024-05-08 17:00:00";641;;;;4;1,8
"2024-05-08 18:00:00";620;;;;3;1,9
"2024-05-08 19:00:00";620;;;;4;1,9
"2024-05-08 20:00:00";613;;;;5;1,8
"2024-05-08 21:00:00";602;;;;4;1,7
"2024-05-08 22:00:00";580;;;;3;1,7
"2024-05-08 23:00:00";576;;;;3;1,8
"2024-05-09 00:00:00";582;;;;3;1,7
"2024-05-09 01:00:00";576;;;;3;1,7
"2024-05-09 02:00:00";577;;;;2;1,9
"2024-05-09 03:00:00";575;;;;2;1,7
"2024-05-09 04:00:00";571;;;;1;1,8
"2024-05-09 05:00:00";576;;;;2;1,8
"2024-05-09 06:00:00";581;;;;5;1,9
"2024-05-09 07:00:00";596;;;;7;2,0
"2024-05-09 08:00:00";589;;;;11;2,0
"2024-05-09 09:00:00";588;;;;10;2,0
"2024-05-09 10:00:00";595;;;;8;2,0
"2024-05-09 11:00:00";603;;;;7;1,9
"2024-05-09 12:00:00";592;;;;4;1,8
"2024-05-09 13:00:00";585;;;;4;1,9
"2024-05-09 14:00:00";585;;;;3;1,9
"2024-05-09 15:00:00";585;;;;4;1,8
"2024-05-09 16:00:00";572;;;;7;1,8
"2024-05-09 17:00:00";569;;;;7;1,9
"2024-05-09 18:00:00";582;;;;5;2,0
"2024-05-09 19:00:00";607;;;;4;1,9
"2024-05-09 20:00:00";632;;;;4;2,0
"2024-05-09 21:00:00";596;;;;3;2,0
"2024-05-09 22:00:00";597;;;;3;2,1
"2024-05-09 23:00:00";591;;;;3;1,9
"2024-05-10 00:00:00";576;;;;3;1,9
"2024-05-10 01:00:00";572;;;;3;1,9
"2024-05-10 02:00:00";566;;;;4;1,8
"2024-05-10 03:00:00";552;;;;5;1,8
"2024-05-10 04:00:00";554;;;;9;1,8
"2024-05-10 05:00:00";584;;;;9;1,8
"2024-05-10 06:00:00";598;;;;6;1,9
"2024-05-10 07:00:00";587;;;;7;1,9
"2024-05-10 08:00:00";568;;;;9;1,9
"2024-05-10 09:00:00";567;;;;9;1,9
"2024-05-10 10:00:00";573;;;;8;1,9
"2024-05-10 11:00:00";577;;;;8;2,0
"2024-05-10 12:00:00";552;;;;5;2,1
"2024-05-10 13:00:00";545;;;;5;2,0
"2024-05-10 14:00:00";536;;;;4;2,0
"2024-05-10 15:00:00";523;;;;4;2,1
"2024-05-10 16:00:00";528;;;;2;2,1
"2024-05-10 17:00:00";539;;;;2;1,9
"2024-05-10 18:00:00";543;;;;2;2,1
"2024-05-10 19:00:00";551;;;;3;2,0
"2024-05-10 20:00:00";601;;;;5;1,9
"2024-05-10 21:00:00";652;;;;6;2,0
"2024-05-10 22:00:00";692;;;;7;2,2
"2024-05-10 23:00:00";641;;;;7;2,2
"2024-05-11 00:00:00";619;;;;10;2,1
"2024-05-11 01:00:00";624;;;;9;2,1
"2024-05-11 02:00:00";579;;;;5;2,2
"2024-05-11 03:00:00";563;;;;7;2,1
"2024-05-11 04:00:00";560;;;;14;2,1
"2024-05-11 05:00:00";571;;;;12;2,4
"2024-05-11 06:00:00";579;;;;7;2,5
"2024-05-11 07:00:00";581;;;;11;3,0
"2024-05-11 08:00:00";572;;;;24;3,4
"2024-05-11 09:00:00";558;;;;23;3,4
"2024-05-11 10:00:00";555;;;;17;2,7
"2024-05-11 11:00:00";548;;;;15;2,3
"2024-05-11 12:00:00";528;;;;9;2,7
"2024-05-11 13:00:00";531;;;;9;3,2
"2024-05-11 14:00:00";520;;;;6;2,4
"2024-05-11 15:00:00";519;;;;6;2,1
"2024-05-11 16:00:00";507;;;;4;1,9
"2024-05-11 17:00:00";519;;;;4;1,9
"2024-05-11 18:00:00";522;;;;6;2,1
"2024-05-11 19:00:00";542;;;;5;2,0
"2024-05-11 20:00:00";548;;;;4;2,1
"2024-05-11 21:00:00";539;;;;4;1,9
"2024-05-11 22:00:00";539;;;;3;2,0
"2024-05-11 23:00:00";553;;;;3;1,9
"2024-05-12 00:00:00";567;;;;3;1,9
"2024-05-12 01:00:00";560;;;;3;1,9
"2024-05-12 02:00:00";570;;;;2;1,9
"2024-05-12 03:00:00";568;;;;3;1,8
"2024-05-12 04:00:00";560;;;;7;1,8
"2024-05-12 05:00:00";551;;;;6;2,0
"2024-05-12 06:00:00";536;;;;4;2,2
"2024-05-12 07:00:00";525;;;;4;2,0
"2024-05-12 08:00:00";518;;;;3;2,0
"2024-05-12 09:00:00";510;;;;6;1,9
"2024-05-12 10:00:00";498;;;;18;2,0
"2024-05-12 11:00:00";496;;;;16;1,9
"2024-05-12 12:00:00";493;;;;10;1,9
"2024-05-12 13:00:00";480;;;;9;1,9
"2024-05-12 14:00:00";480;;;;6;2,0
"2024-05-12 15:00:00";464;;;;6;1,9
"2024-05-12 16:00:00";472;;;;5;1,9
"2024-05-12 17:00:00";477;;;;5;1,9
"2024-05-12 18:00:00";468;;;;4;1,9
"2024-05-12 19:00:00";478;;;;4;1,8
"2024-05-12 20:00:00";481;;;;3;1,9
"2024-05-12 21:00:00";482;;;;3;1,9
"2024-05-12 22:00:00";480;;;;4;1,9
"2024-05-12 23:00:00";481;;;;5;1,9
"2024-05-13 00:00:00";475;;;;10;1,9
"2024-05-13 01:00:00";482;;;;10;1,9
"2024-05-13 02:00:00";478;;;;10;1,8
"2024-05-13 03:00:00";494;;;;9;1,7
"2024-05-13 04:00:00";501;;;;6;1,8
"2024-05-13 05:00:00";529;;;;5;2,0
"2024-05-13 06:00:00";561;;;;4;2,0
"2024-05-13 07:00:00";546;;;;5;2,0
"2024-05-13 08:00:00";539;;;;10;2,0
"2024-05-13 09:00:00";529;;;;11;1,9
"2024-05-13 10:00:00";513;;;;17;2,0
"2024-05-13 11:00:00";502;;;;15;2,0
"2024-05-13 12:00:00";491;;;;9;2,1
"2024-05-13 13:00:00";488;;;;9;1,9
"2024-05-13 14:00:00";484;;;;7;2,0
"2024-05-13 15:00:00";486;;;;7;2,0
"2024-05-13 16:00:00";480;;;;7;1,9
"2024-05-13 17:00:00";483;;;;6;1,9
"2024-05-13 18:00:00";479;;;;5;2,0
"2024-05-13 19:00:00";499;;;;4;1,9
"2024-05-13 20:00:00";536;;;;3;1,9
"2024-05-13 21:00:00";580;;;;3;2,2
"2024-05-13 22:00:00";588;;;;4;2,0
"2024-05-13 23:00:00";574;;;;6;2,1
"2024-05-14 00:00:00";527;;;;10;2,0
"2024-05-14 01:00:00";520;;;;9;2,0
"2024-05-14 02:00:00";511;;;;6;2,0
"2024-05-14 03:00:00";508;;;;6;2,0
"2024-05-14 04:00:00";517;;;;5;1,9
"2024-05-14 05:00:00";545;;;;6;2,0
"2024-05-14 06:00:00";597;;;;9;2,2
"2024-05-14 07:00:00";584;;;;12;2,0
"2024-05-14 08:00:00";;;;;21;
"2024-05-14 09:00:00";553;;;;19;2,0
"2024-05-14 10:00:00";556;;;;11;2,1
"2024-05-14 11:00:00";556;;;;10;2,2
"2024-05-14 12:00:00";534;;;;7;2,0
"2024-05-14 13:00:00";524;;;;6;2,0
"2024-05-14 14:00:00";529;;;;4;2,1
"2024-05-14 15:00:00";529;;;;6;2,0
"2024-05-14 16:00:00";538;;;;11;2,1
"2024-05-14 17:00:00";550;;;;10;2,0
"2024-05-14 18:00:00";552;;;;7;2,3
"2024-05-14 19:00:00";542;;;;7;2,1
"2024-05-14 20:00:00";561;;;;5;2,0
"2024-05-14 21:00:00";599;;;;5;2,0
"2024-05-14 22:00:00";599;;;;6;2,1
"2024-05-14 23:00:00";580;;;;6;2,1
"2024-05-15 00:00:00";579;;;;4;2,0
"2024-05-15 01:00:00";553;;;;5;2,0
"2024-05-15 02:00:00";549;;;;6;1,9
"2024-05-15 03:00:00";558;;;;5;1,8
"2024-05-15 04:00:00";580;;;;4;1,8
"2024-05-15 05:00:00";576;;;;5;1,8
"2024-05-15 06:00:00";598;;;;9;1,9
"2024-05-15 07:00:00";581;;;;9;2,1
"2024-05-15 08:00:00";581;;;;11;2,3
"2024-05-15 09:00:00";576;;;;13;3,2
"2024-05-15 10:00:00";582;;;;20;4,4
"2024-05-15 11:00:00";613;;;;18;6,4
"2024-05-15 12:00:00";606;;;;11;6,0
"2024-05-15 13:00:00";612;;;;10;3,0
"2024-05-15 14:00:00";608;;;;9;2,1
"2024-05-15 15:00:00";612;13,8;14,2;;9;2,1
"2024-05-15 16:00:00";643;23,0;24,8;;12;2,2
"2024-05-15 17:00:00";713;31,9;36,3;;11;2,0
"2024-05-15 18:00:00";713;26,9;29,0;;7;2,1
"2024-05-15 19:00:00";701;19,3;19,9;;7;2,3
"2024-05-15 20:00:00";688;15,4;15,5;;7;2,1
"2024-05-15 21:00:00";754;18,7;19,1;;7;2,1
"2024-05-15 22:00:00";676;8,7;8,8;;5;2,0
"2024-05-15 23:00:00";626;5,6;5,5;;7;2,1
"2024-05-16 00:00:00";608;5,1;5,0;;11;1,9
"2024-05-16 01:00:00";601;5,4;5,4;;10;1,9
"2024-05-16 02:00:00";595;5,2;5,1;;7;2,0
"2024-05-16 03:00:00";601;6,2;6,1;;7;1,9
"2024-05-16 04:00:00";603;8,8;8,9;;6;1,8
"2024-05-16 05:00:00";626;13,1;14,3;;7;1,9
"2024-05-16 06:00:00";664;18,5;23,6;;11;2,0
"2024-05-16 07:00:00";666;16,5;22,1;;12;2,0
"2024-05-16 14:00:00";;;;;;
"2024-05-16 15:00:00";918;;;;14;3,4
"2024-05-16 16:00:00";755;;;;25;2,0
"2024-05-16 17:00:00";715;;;;22;1,9
"2024-05-16 18:00:00";699;;;;14;1,9
"2024-05-16 19:00:00";671;;;;12;1,8
"2024-05-16 20:00:00";670;;;;7;1,9
"2024-05-16 21:00:00";666;;;;8;1,9
"2024-05-16 22:00:00";661;;;;10;1,9
"2024-05-16 23:00:00";659;;;;9;2,0
"2024-05-17 00:00:00";646;;;;5;1,9
"2024-05-17 01:00:00";637;;;;6;1,8
"2024-05-17 02:00:00";630;;;;10;1,7
"2024-05-17 03:00:00";628;;;;10;1,9
"2024-05-17 04:00:00";624;;;;11;1,8
"2024-05-17 05:00:00";628;;;;10;1,8
"2024-05-17 06:00:00";633;;;;9;1,9
"2024-05-17 07:00:00";635;;;;10;1,7
"2024-05-17 08:00:00";650;;;;12;1,8
"2024-05-17 09:00:00";700;9,6;10,5;;12;1,9
"2024-05-17 10:00:00";718;21,8;23,8;;13;1,8
"2024-05-17 11:00:00";734;22,4;27,4;;12;1,9
"2024-05-17 12:00:00";724;21,1;22,9;;8;2,0
"2024-05-17 13:00:00";752;35,8;41,3;;8;1,9
"2024-05-17 14:00:00";764;28,3;33,2;;8;1,9
"2024-05-17 15:00:00";733;16,2;18,5;;10;2,0
"2024-05-17 16:00:00";724;14,2;16,7;;15;1,9
"2024-05-17 17:00:00";751;22,1;30,7;;14;2,0
"2024-05-17 18:00:00";719;10,1;11,1;;9;1,9
"2024-05-17 19:00:00";721;10,6;11,2;;8;1,9
"2024-05-17 20:00:00";722;9,2;9,6;;5;2,0
"2024-05-17 21:00:00";690;7,6;7,9;;6;1,9
"2024-05-17 22:00:00";685;7,5;7,9;;10;2,0
"2024-05-17 23:00:00";672;7,2;7,6;;11;2,0
"2024-05-18 00:00:00";656;7,1;7,4;;13;1,9
"2024-05-18 01:00:00";656;5,1;5,4;;13;1,8
"2024-05-18 02:00:00";653;5,8;6,1;;12;1,9
"2024-05-18 03:00:00";647;6,4;6,8;;12;1,8
"2024-05-18 04:00:00";654;9,1;9,3;;9;1,9
"2024-05-18 05:00:00";660;11,9;12,9;;8;1,8
"2024-05-18 06:00:00";680;11,8;12,8;;8;1,9
"2024-05-18 07:00:00";701;11,7;15,2;;8;1,9
"2024-05-18 08:00:00";702;5,5;7,3;;9;2,0
"2024-05-18 09:00:00";694;4,7;5,6;;9;2,1
"2024-05-18 10:00:00";688;4,7;5,4;;11;2,0
"2024-05-18 11:00:00";682;5,4;6,2;;10;2,3
"2024-05-18 12:00:00";686;4,8;5,9;;7;2,5
"2024-05-18 13:00:00";677;3,4;4,2;;8;2,9
"2024-05-18 14:00:00";676;3,2;3,8;;11;3,0
"2024-05-18 15:00:00";667;2,9;3,2;;12;2,4
"2024-05-18 16:00:00";654;3,2;3,6;;15;2,1
"2024-05-18 17:00:00";660;4,3;4,6;;15;2,2
"2024-05-18 18:00:00";662;4,2;4,4;;15;2,1
"2024-05-18 19:00:00";686;6,0;6,2;;14;2,1
"2024-05-18 20:00:00";767;30,6;31,1;;10;2,1
"2024-05-18 21:00:00";820;29,9;30,5;;11;2,0
"2024-05-18 22:00:00";819;22,3;22,9;;13;1,9
"2024-05-18 23:00:00";775;14,6;14,9;;14;1,9
"2024-05-19 00:00:00";720;16,9;17,4;;20;1,9
"2024-05-19 01:00:00";707;14,0;14,7;;19;1,8
"2024-05-19 02:00:00";682;11,0;11,5;;15;1,9
"2024-05-19 03:00:00";667;9,3;9,7;;15;1,9
"2024-05-19 04:00:00";655;8,4;9,1;;14;1,8
"2024-05-19 05:00:00";664;9,4;10,2;;14;1,8
"2024-05-19 06:00:00";679;11,4;13,2;;12;1,9
"2024-05-19 07:00:00";688;15,6;19,4;;13;1,9
"2024-05-19 08:00:00";712;14,3;21,4;;14;2,1
"2024-05-19 09:00:00";683;5,6;6,8;;15;2,2
"2024-05-19 10:00:00";672;3,4;3,9;;18;2,2
"2024-05-19 11:00:00";657;3,2;3,6;;17;2,4
"2024-05-19 12:00:00";663;4,3;4,7;;11;2,2
"2024-05-19 13:00:00";660;3,8;4,2;;12;2,3
"2024-05-19 14:00:00";659;3,5;3,8;;14;2,2
"2024-05-19 15:00:00";667;4,4;4,7;;13;2,4
"2024-05-19 16:00:00";673;7,0;14,0;;9;2,4
"2024-05-19 17:00:00";674;5,3;5,8;;8;2,1
"2024-05-19 18:00:00";693;7,5;7,9;;5;2,0
"2024-05-19 19:00:00";704;9,4;9,8;;6;2,2
"2024-05-19 20:00:00";759;16,2;16,6;;10;2,1
"2024-05-19 21:00:00";751;14,7;14,9;;9;1,9
"2024-05-19 22:00:00";733;13,5;13,9;;7;2,0
"2024-05-19 23:00:00";724;12,4;12,9;;8;2,0
"2024-05-20 00:00:00";730;11,4;12,0;;11;2,1
"2024-05-20 01:00:00";702;11,0;11,6;;12;1,9
"2024-05-20 02:00:00";688;10,4;11,0;;15;2,0
"2024-05-20 03:00:00";684;7,9;8,4;;16;1,9
"2024-05-20 04:00:00";674;7,3;7,9;;18;1,9
"2024-05-20 05:00:00";678;8,8;9,5;;16;1,8
"2024-05-20 06:00:00";665;6,7;7,8;;10;2,0
"2024-05-20 07:00:00";656;3,9;4,6;;10;2,0
"2024-05-20 08:00:00";673;4,1;5,0;;11;2,4
"2024-05-20 09:00:00";688;4,0;4,8;;11;3,0
"2024-05-20 10:00:00";701;3,7;4,3;;14;3,1
"2024-05-20 11:00:00";696;3,1;3,8;;13;2,9
"2024-05-20 12:00:00";689;3,2;3,7;;10;2,5
"2024-05-20 13:00:00";686;3,1;3,6;;10;2,8
"2024-05-20 14:00:00";678;2,8;3,2;;8;2,5
"2024-05-20 15:00:00";679;3,8;4,1;;8;2,4
"2024-05-20 16:00:00";686;4,4;4,6;;9;2,2
"2024-05-20 17:00:00";684;5,0;5,7;;8;2,2
"2024-05-20 18:00:00";693;6,1;7,2;;5;2,2
"2024-05-20 19:00:00";706;11,6;12,1;;7;2,3
"2024-05-20 20:00:00";744;17,3;17,8;;11;2,0
"2024-05-20 21:00:00";731;11,6;12,2;;12;2,1
"2024-05-20 22:00:00";688;8,1;8,5;;15;2,0
"2024-05-20 23:00:00";688;7,1;7,5;;13;1,9
"2024-05-21 00:00:00";675;7,6;8,0;;8;1,9
"2024-05-21 01:00:00";674;7,6;8,1;;8;1,9
"2024-05-21 02:00:00";649;8,0;8,7;;9;1,9
"2024-05-21 03:00:00";650;8,1;8,6;;9;1,9
"2024-05-21 04:00:00";646;11,2;12,0;;9;1,9
"2024-05-21 05:00:00";669;17,6;19,8;;9;1,8
"2024-05-21 06:00:00";675;13,9;17,5;;8;1,7
"2024-05-21 07:00:00";702;15,4;21,7;;10;1,9
"2024-05-21 08:00:00";724;11,3;14,6;;18;2,2
"2024-05-21 09:00:00";717;6,4;7,7;;17;2,2
"2024-05-21 10:00:00";708;5,0;5,7;;11;2,1
"2024-05-21 11:00:00";702;4,3;5,0;;11;2,2
"2024-05-21 12:00:00";707;5,8;7,1;;8;2,0
"2024-05-21 13:00:00";696;4,4;5,1;;8;2,1
"2024-05-21 14:00:00";680;4,2;4,8;;7;1,9
"2024-05-21 15:00:00";679;4,6;5,2;;7;2,0
"2024-05-21 16:00:00";680;5,0;5,5;;5;1,9
"2024-05-21 17:00:00";688;5,9;6,3;;5;1,9
"2024-05-21 18:00:00";689;5,6;6,0;;5;1,9
"2024-05-21 19:00:00";702;8,8;9,2;;6;2,0
"2024-05-21 20:00:00";739;19,1;19,5;;8;2,0
"2024-05-21 21:00:00";795;22,3;22,7;;8;1,9
"2024-05-21 22:00:00";692;10,8;11,2;;5;1,9
"2024-05-21 23:00:00";646;5,6;6,1;;6;1,7
"2024-05-22 00:00:00";637;6,1;6,5;;10;1,9
"2024-05-22 01:00:00";631;5,2;5,6;;11;1,7
"2024-05-22 02:00:00";628;5,2;5,7;;12;1,7
"2024-05-22 03:00:00";622;5,1;5,5;;12;1,9
"2024-05-22 04:00:00";626;6,9;7,5;;14;1,8
"2024-05-22 05:00:00";644;12,1;12,8;;14;1,9
"2024-05-22 06:00:00";703;19,1;20,8;;14;2,0
"2024-05-22 07:00:00";726;23,2;26,0;;14;2,0
"2024-05-22 08:00:00";688;13,7;15,9;;13;1,9
"2024-05-22 09:00:00";667;7,6;9,0;;13;1,9
"2024-05-22 10:00:00";655;5,6;6,4;;12;2,0
"2024-05-22 11:00:00";657;3,8;4,4;;11;1,9
"2024-05-22 12:00:00";641;3,7;4,2;;8;2,1
"2024-05-22 13:00:00";655;4,7;5,3;;8;1,9
"2024-05-22 14:00:00";655;4,8;5,5;;7;1,9
"2024-05-22 15:00:00";660;4,9;5,5;;7;1,9
"2024-05-22 16:00:00";665;5,1;5,7;;9;1,9
"2024-05-22 17:00:00";673;7,4;8,1;;8;2,0
"2024-05-22 18:00:00";677;8,4;9,1;;7;1,9
"2024-05-22 19:00:00";682;9,6;10,4;;8;2,0
"2024-05-22 20:00:00";647;7,2;7,7;;12;1,9
"2024-05-22 21:00:00";665;38,7;40,5;;11;2,0
"2024-05-22 22:00:00";659;13,2;14,4;;7;1,8
"2024-05-22 23:00:00";648;4,7;5,1;;6;2,0
"2024-05-23 00:00:00";630;4,9;5,2;;5;1,9
"2024-05-23 01:00:00";621;6,6;7,0;;6;1,9
"2024-05-23 02:00:00";612;6,3;6,9;;10;1,7
"2024-05-23 03:00:00";619;4,7;5,3;;9;1,9
"2024-05-23 04:00:00";622;8,1;8,6;;5;1,9
"2024-05-23 05:00:00";651;8,4;8,8;;6;1,9
"2024-05-23 06:00:00";657;15,3;17,0;;8;1,7
"2024-05-23 07:00:00";679;18,5;20,9;;8;1,9
"2024-05-23 08:00:00";651;13,0;14,7;;8;1,9
"2024-05-23 09:00:00";641;6,6;7,7;;9;1,9
"2024-05-23 10:00:00";654;4,7;5,8;;12;2,4
"2024-05-23 11:00:00";652;3,1;3,6;;12;2,9
"2024-05-23 12:00:00";661;3,8;4,4;;9;2,3
"2024-05-23 13:00:00";672;4,3;4,8;;9;2,1
"2024-05-23 14:00:00";670;6,1;6,5;;7;2,5
"2024-05-23 15:00:00";642;9,9;10,5;;7;1,9
"2024-05-23 16:00:00";720;30,0;32,7;;5;2,0
"2024-05-23 17:00:00";707;29,5;31,7;;5;1,9
"2024-05-23 18:00:00";719;26,9;28,6;;7;2,0
"2024-05-23 19:00:00";679;28,6;35,8;;7;2,0
"2024-05-23 20:00:00";686;31,5;32,0;;5;1,9
"2024-05-23 21:00:00";681;18,1;18,6;;5;1,9
"2024-05-23 22:00:00";691;14,2;14,6;;6;2,1
"2024-05-23 23:00:00";682;12,7;13,3;;6;2,0
"2024-05-24 00:00:00";680;11,9;12,5;;8;2,0
"2024-05-24 01:00:00";670;8,4;8,9;;9;2,0
"2024-05-24 02:00:00";643;8,2;8,8;;10;1,8
"2024-05-24 03:00:00";649;15,9;16,9;;9;1,9
"2024-05-24 04:00:00";643;9,6;10,4;;7;1,9
"2024-05-24 05:00:00";639;13,4;14,2;;7;1,9
"2024-05-24 06:00:00";689;24,7;28,0;;8;2,0
"2024-05-24 07:00:00";695;18,1;21,9;;9;1,9
"2024-05-24 08:00:00";666;8,0;10,4;;13;1,9
"2024-05-24 09:00:00";668;6,5;7,9;;12;2,2
"2024-05-24 10:00:00";675;6,8;8,5;;10;2,2
"2024-05-24 11:00:00";670;4,7;5,3;;10;2,0
"2024-05-24 12:00:00";661;3,8;4,3;;12;2,2
"2024-05-24 13:00:00";658;4,0;4,5;;10;2,0
"2024-05-24 14:00:00";646;4,5;5,3;;6;2,0
"2024-05-24 15:00:00";655;6,3;7,3;;7;2,1
"2024-05-24 16:00:00";661;13,3;14,3;;8;2,0
"2024-05-24 17:00:00";687;19,0;20,8;;7;1,8
"2024-05-24 18:00:00";721;22,4;23,7;;4;2,0
"2024-05-24 19:00:00";698;17,1;17,9;;6;2,1
"2024-05-24 20:00:00";667;9,8;10,4;;10;2,0
"2024-05-24 21:00:00";708;15,5;16,3;;10;1,9
"2024-05-24 22:00:00";681;11,0;11,6;;9;1,9
"2024-05-24 23:00:00";668;9,5;10,0;;9;2,0
"2024-05-25 00:00:00";651;8,6;9,2;;9;1,9
"2024-05-25 01:00:00";631;6,1;6,6;;8;1,7
"2024-05-25 02:00:00";633;7,2;7,8;;7;1,9
"2024-05-25 03:00:00";635;9,3;9,7;;6;1,9
"2024-05-25 04:00:00";640;26,3;27,7;;4;1,9
"2024-05-25 05:00:00";651;32,2;67,4;;4;2,0
"2024-05-25 06:00:00";657;25,6;27,7;;6;2,0
"2024-05-25 07:00:00";647;15,0;17,6;;7;2,1
"2024-05-25 08:00:00";650;7,1;8,6;;8;2,0
"2024-05-25 09:00:00";675;5,6;6,9;;10;2,2
"2024-05-25 10:00:00";669;4,2;5,6;;18;2,2
"2024-05-25 11:00:00";648;3,1;3,5;;16;2,1
"2024-05-25 12:00:00";634;2,6;3,1;;10;2,2
"2024-05-25 13:00:00";625;3,4;4,2;;10;2,3
"2024-05-25 14:00:00";629;3,1;3,4;;12;2,3
"2024-05-25 15:00:00";641;4,5;4,9;;11;2,0
"2024-05-25 16:00:00";654;7,8;8,3;;7;2,1
"2024-05-25 17:00:00";662;10,8;11,4;;6;2,2
"2024-05-25 18:00:00";708;18,0;18,9;;4;2,0
"2024-05-25 19:00:00";685;17,2;17,7;;6;2,2
"2024-05-25 20:00:00";633;4,2;4,7;;12;1,9
"2024-05-25 21:00:00";625;7,9;8,1;;10;1,9
"2024-05-25 22:00:00";649;58,3;64,0;;6;1,9
"2024-05-25 23:00:00";620;11,8;12,6;;7;1,8
"2024-05-26 00:00:00";616;7,9;8,1;;8;1,9
"2024-05-26 01:00:00";630;6,8;7,2;;8;2,1
"2024-05-26 02:00:00";620;5,4;5,7;;8;1,8
