Date;Station1_CO;Station1_NO2;Station1_NOx;Station1_PM10;Station1_SO2;Station2_CO;Station2_NO2;Station2_NOx;Station2_O3;Station2_PM10;Station2_PM2.5;Station2_SO2;Station2_NO
2022-05-04 00:00:00;623.0;36,2;65,5;17,0;4,5;797;14,1;23,9;68,7;15,0;13;4,1;
2022-05-05 00:00:00;696.0;40,4;76,2;22,0;4,4;835;22,3;34,3;65,4;18,0;15;4,1;
2022-05-06 00:00:00;645.0;35,9;62,4;24,0;4,5;817;23,4;36,9;68,6;24,0;19;4,2;
2022-05-07 00:00:00;527.0;13,6;20,0;14,0;4,5;736;11,1;21,4;89,7;15,0;12;4,1;
2022-05-08 00:00:00;538.0;13,4;18,3;14,0;4,3;716;11,6;22,2;81,3;15,0;11;4,0;
2022-05-09 00:00:00;558.0;19,1;29,4;17,0;4,8;686;16,5;27,5;73,3;17,0;13;4,4;
2022-05-10 00:00:00;614.0;23,7;51,7;18,0;4,7;694;20,3;29,9;63,5;15,0;11;4,3;
2022-05-11 00:00:00;597.0;35,1;64,7;21,0;5,2;653;7,0;12,8;80,8;17,0;13;4,2;
2022-05-12 00:00:00;551.0;35,8;64,4;26,0;5,9;719;6,6;11,4;90,7;22,0;12;5,0;
2022-05-13 00:00:00;386.0;21,8;35,4;20,0;5,7;703;13,0;18,1;74,1;24,0;14;4,6;
2022-05-14 00:00:00;379.0;15,1;21,1;17,0;5,5;669;10,3;14,6;80,7;22,0;10;4,3;
2022-05-15 00:00:00;367.0;16,2;22,2;17,0;5,4;650;8,6;11,9;89,3;20,0;11;4,3;
2022-05-16 00:00:00;378.0;24,3;38,2;20,0;5,5;654;11,5;15,7;87,5;23,0;12;4,3;
2022-05-17 00:00:00;442.0;27,9;52,0;18,0;5,7;688;17,2;25,0;58,6;19,0;14;4,2;
2022-05-18 00:00:00;295.0;13,7;22,6;10,0;4,9;546;9,5;16,1;67,9;14,0;10;4,1;
2022-05-19 00:00:00;397.0;31,0;59,8;19,0;5,2;587;15,1;24,6;62,9;16,0;7;4,4;
2022-05-20 00:00:00;455.0;41,1;72,4;21,0;6,6;571;7,4;15,0;83,4;19,0;8;4,9;
2022-05-21 00:00:00;403.0;15,4;26,2;19,0;6,5;577;4,6;11,5;79,1;19,0;10;4,5;
2022-05-22 00:00:00;352.0;7,8;12,2;10,0;6,2;547;5,6;11,7;77,1;12,0;7;4,0;
2022-05-23 00:00:00;368.0;14,2;24,5;11,0;6,5;565;;;68,0;13,0;8;4,2;
2022-05-24 00:00:00;445.0;33,2;58,3;20,0;6,6;613;;;56,9;21,0;8;4,2;
2022-05-25 00:00:00;451.0;30,9;54,5;24,0;6,8;629;;;66,7;25,0;14;4,8;
2022-05-26 00:00:00;341.0;15,1;25,1;11,0;6,2;510;;;82,1;13,0;9;4,2;
2022-05-27 00:00:00;389.0;24,7;45,2;18,0;6,5;511;10,6;16,6;69,5;17,0;7;4,1;
2022-05-28 00:00:00;315.0;15,3;27,5;10,0;6,5;490;5,6;8,0;69,4;12,0;6;4,0;
2022-05-29 00:00:00;286.0;10,3;16,1;9,0;6,6;483;8,4;11,0;63,3;10,0;5;4,0;
2022-05-30 00:00:00;349.0;22,4;43,8;11,0;7,1;491;7,7;11,2;64,7;11,0;6;4,2;
2022-05-31 00:00:00;429.0;33,7;61,8;21,0;7,0;511;7,5;11,8;57,4;22,0;11;4,7;
2022-06-01 00:00:00;544.0;40,8;79,9;27,0;7,1;533;16,4;23,3;52,3;21,0;16;4,8;
2022-06-02 00:00:00;451.0;26,6;50,4;19,0;7,1;563;15,2;21,6;70,6;16,0;10;4,4;
2022-06-03 00:00:00;429.0;16,2;23,5;15,0;6,8;601;13,7;19,6;84,1;18,0;9;4,6;
2022-06-04 00:00:00;516.0;19,2;35,3;15,0;6,8;619;9,9;13,1;53,7;15,0;12;4,5;
2022-06-05 00:00:00;465.0;;;10,0;7,0;567;8,8;11,6;70,6;10,0;9;4,3;
2022-06-06 00:00:00;426.0;10,0;13,8;8,0;7,2;556;8,0;12,2;72,2;10,0;6;4,2;
2022-06-07 00:00:00;498.0;29,5;52,7;16,0;7,9;565;8,5;12,3;71,8;17,0;9;4,8;
2022-06-08 00:00:00;492.0;27,5;46,6;17,0;8,4;553;9,0;13,6;74,3;18,0;10;4,7;
2022-06-09 00:00:00;494.0;29,1;49,8;16,0;8,3;564;12,4;15,6;62,4;16,0;10;4,5;
2022-06-10 00:00:00;468.0;;;17,0;8,1;528;10,9;15,7;70,5;16,0;11;4,5;
2022-06-11 00:00:00;425.0;7,4;13,6;;7,8;500;6,2;10,1;75,8;13,0;9;4,3;
2022-06-12 00:00:00;394.0;7,7;11,4;;7,8;473;7,4;10,4;76,1;12,0;8;4,6;
2022-06-13 00:00:00;415.0;17,6;29,3;;8,4;454;8,5;11,6;78,3;13,0;6;4,4;
2022-06-14 00:00:00;418.0;14,5;23,9;;8,0;393;;;77,9;14,0;8;4,5;
2022-06-15 00:00:00;434.0;22,1;33,1;;;400;;;74,9;15,0;8;4,4;
2022-06-16 00:00:00;420.0;34,7;55,8;16,0;8,8;400;9,6;13,8;78,5;17,0;8;4,5;
2022-06-17 00:00:00;347.0;12,3;18,3;;8,9;405;8,0;11,4;81,9;16,0;9;4,6;
2022-06-18 00:00:00;389.0;19,8;33,3;;8,7;406;12,6;17,6;63,5;14,0;8;4,6;
2022-06-19 00:00:00;374.0;22,9;32,9;;9,1;406;8,2;12,9;63,8;14,0;8;4,5;
2022-06-20 00:00:00;358.0;36,7;63,6;;6,6;396;5,2;9,4;68,5;17,0;9;4,5;
2022-06-21 00:00:00;151.0;17,0;27,1;18,0;1,1;361;7,5;11,1;71,5;21,0;11;4,4;
2022-06-22 00:00:00;140.0;23,5;40,7;18,0;1,0;339;9,1;13,8;64,0;14,0;6;4,5;
2022-06-23 00:00:00;150.0;17,1;25,2;16,0;0,8;328;14,1;20,2;63,0;15,0;8;4,5;
2022-06-24 00:00:00;216.0;25,1;40,8;17,0;1,2;342;18,3;24,7;59,2;17,0;8;4,8;
2022-06-25 00:00:00;207.0;21,6;33,3;18,0;1,1;344;8,4;12,8;77,3;17,0;10;4,6;
2022-06-26 00:00:00;256.0;17,5;27,4;15,0;0,7;374;6,1;9,8;77,2;16,0;9;4,6;
2022-06-27 00:00:00;288.0;23,3;37,5;16,0;0,5;378;10,0;14,3;64,5;12,0;8;4,4;
2022-06-28 00:00:00;323.0;25,2;40,5;20,0;0,8;398;13,9;18,1;68,4;19,0;9;4,9;
2022-06-29 00:00:00;362.0;25,8;41,7;22,0;1,1;408;7,9;10,5;77,0;19,0;11;5,2;
2022-06-30 00:00:00;341.0;32,5;51,4;24,0;1,9;370;9,3;12,0;78,1;21,0;11;5,5;
2022-07-01 00:00:00;412.0;41,1;65,7;32,0;1,5;392;11,1;15,9;70,6;28,0;17;5,1;
2022-07-02 00:00:00;321.0;13,6;21,6;18,0;0,9;372;7,8;10,6;78,6;17,0;14;4,7;
2022-07-03 00:00:00;298.0;14,7;19,7;17,0;1,0;356;7,2;9,8;74,2;17,0;10;4,6;
2022-07-04 00:00:00;271.0;32,2;51,8;22,0;1,9;332;10,6;14,3;83,5;19,0;10;4,9;
2022-07-05 00:00:00;249.0;;;23,0;1,9;353;9,4;12,0;90,7;29,0;12;4,9;
2022-07-06 00:00:00;250.0;;;12,0;1,1;326;9,6;13,8;64,4;10,0;12;4,5;
2022-07-07 00:00:00;178.0;;;14,0;1,5;271;8,9;13,8;79,7;13,0;8;4,7;
2022-07-08 00:00:00;186.0;;;23,0;1,5;281;9,7;14,8;72,4;22,0;12;4,9;
2022-07-09 00:00:00;173.0;;;11,0;1,3;248;7,0;11,4;59,4;10,0;9;4,5;
2022-07-10 00:00:00;186.0;;;10,0;1,6;254;8,1;12,0;57,7;11,0;6;4,7;
2022-07-11 00:00:00;192.0;;;13,0;1,5;174;7,4;10,6;50,3;10,0;6;4,9;
2022-07-12 00:00:00;220.0;;;11,0;1,4;159;10,2;14,8;46,7;11,0;5;4,8;
2022-07-13 00:00:00;189.0;;;13,0;1,6;141;10,1;14,1;55,4;12,0;6;4,8;
2022-07-14 00:00:00;255.0;;;22,0;2,4;166;8,7;12,2;70,5;17,0;7;5,3;
2022-07-15 00:00:00;272.0;;;22,0;1,9;214;16,2;22,0;65,0;22,0;12;5,0;
2022-07-16 00:00:00;166.0;;;11,0;2,0;154;7,4;11,8;72,2;13,0;8;5,1;
2022-07-17 00:00:00;171.0;;;10,0;1,1;151;4,6;7,9;61,8;9,0;7;4,8;
2022-07-18 00:00:00;203.0;;;15,0;1,1;163;8,6;13,3;64,0;14,0;6;4,8;
2022-07-19 00:00:00;246.0;;;19,0;1,5;211;13,0;18,2;70,0;19,0;8;5,1;
2022-07-20 00:00:00;327.0;;;27,0;2,0;276;22,2;30,6;60,1;26,0;11;5,3;
2022-07-21 00:00:00;257.0;;;19,0;2,1;225;17,0;29,0;72,3;20,0;10;5,2;
2022-07-22 00:00:00;311.0;;;23,0;2,1;242;14,3;25,5;73,7;26,0;10;4,9;
2022-07-23 00:00:00;362.0;;;35,0;2,7;334;12,5;22,6;74,1;32,0;19;5,5;
2022-07-24 00:00:00;345.0;;;15,0;1,8;430;8,5;10,9;78,1;13,0;16;5,3;
2022-07-25 00:00:00;294.0;;;14,0;2,6;364;10,8;15,4;80,1;15,0;9;5,4;
2022-07-26 00:00:00;351.0;;;22,0;3,0;416;10,2;15,0;80,1;29,0;11;5,5;
2022-07-27 00:00:00;299.0;;;14,0;2,4;351;8,5;14,8;69,1;16,0;9;5,0;
2022-07-28 00:00:00;352.0;;;17,0;2,4;386;12,2;19,4;68,5;21,0;11;5,2;
2022-07-29 00:00:00;436.0;;;23,0;2,4;238;16,8;25,8;64,6;29,0;14;5,8;
2022-07-30 00:00:00;435.0;;;16,0;2,5;197;10,2;16,5;60,2;19,0;14;5,1;
2022-07-31 00:00:00;383.0;;;10,0;2,5;203;9,7;12,9;38,9;12,0;9;4,9;
2022-08-01 00:00:00;403.0;;;11,0;2,6;214;16,1;23,8;42,8;13,0;5;5,1;
2022-08-02 00:00:00;364.0;;;15,0;2,5;181;21,0;29,7;61,9;18,0;11;5,7;
2022-08-03 00:00:00;352.0;;;14,0;2,5;143;16,1;23,2;67,6;14,0;11;5,0;
2022-08-04 00:00:00;335.0;;;16,0;3,0;179;25,6;33,8;64,7;17,0;10;5,7;
2022-08-05 00:00:00;411.0;;;20,0;3,4;215;30,8;39,2;64,3;24,0;10;5,8;
2022-08-06 00:00:00;378.0;;;22,0;3,1;273;17,3;20,0;75,1;28,0;16;5,9;
2022-08-07 00:00:00;276.0;;;8,0;2,7;217;5,8;7,3;58,4;8,0;7;5,2;
2022-08-08 00:00:00;299.0;;;14,0;3,1;255;10,8;13,4;59,3;20,0;8;5,7;
2022-08-09 00:00:00;320.0;;;13,0;2,6;211;9,9;16,5;55,7;15,0;11;5,4;
2022-08-10 00:00:00;262.0;;;11,0;2,9;237;10,6;15,2;57,4;14,0;7;5,5;
2022-08-11 00:00:00;270.0;;;11,0;3,2;272;10,5;15,0;54,0;13,0;7;5,5;
2022-08-12 00:00:00;315.0;;;12,0;3,2;339;11,3;14,1;56,5;18,0;8;5,3;
2022-08-13 00:00:00;363.0;;;16,0;3,6;397;10,9;13,0;62,5;20,0;10;5,5;
2022-08-14 00:00:00;381.0;;;14,0;3,9;405;9,5;11,5;59,2;17,0;10;5,3;
2022-08-15 00:00:00;425.0;;;19,0;4,1;397;10,9;15,7;66,1;21,0;11;5,2;
2022-08-16 00:00:00;431.0;;;18,0;4,1;333;11,5;23,6;74,3;22,0;11;5,2;
2022-08-17 00:00:00;461.0;;;24,0;3,8;341;11,7;24,9;73,6;25,0;14;5,5;
2022-08-18 00:00:00;451.0;;;24,0;3,8;332;15,4;29,5;73,6;21,0;17;5,3;
2022-08-19 00:00:00;443.0;;;25,0;4,0;316;15,9;28,9;70,5;22,0;13;5,1;
2022-08-20 00:00:00;401.0;;;;4,0;304;12,2;24,4;67,3;32,0;16;5,3;
2022-08-21 00:00:00;377.0;;;;4,1;346;10,4;17,1;52,3;21,0;14;5,1;
2022-08-22 00:00:00;419.0;;;;4,3;385;12,9;20,1;41,4;24,0;13;5,2;
2022-08-23 00:00:00;431.0;;;;4,1;381;15,4;24,0;51,6;19,0;9;5,3;
2022-08-24 00:00:00;429.0;;;16,0;3,8;371;15,9;20,3;50,3;15,0;6;5,1;
2022-08-25 00:00:00;448.0;;;47,0;4,3;432;27,7;33,9;48,0;47,0;17;5,9;
2022-08-26 00:00:00;379.0;;;34,0;5,1;417;31,7;35,1;57,3;32,0;16;6,2;
2022-08-27 00:00:00;402.0;;;31,0;5,1;419;21,9;25,6;62,4;32,0;14;6,0;
2022-08-28 00:00:00;369.0;;;28,0;4,9;409;15,6;18,7;69,3;36,0;17;6,4;
2022-08-29 00:00:00;375.0;;;19,0;4,1;385;19,2;24,2;62,7;26,0;15;5,3;
2022-08-30 00:00:00;293.0;;;14,0;4,1;333;18,7;23,3;63,3;12,0;7;5,5;
2022-08-31 00:00:00;252.0;;;11,0;4,4;;19,4;25,2;61,2;12,0;8;;
2022-09-01 00:00:00;226.0;;;13,0;4,8;;14,1;17,0;47,5;13,0;7;;
2022-09-02 00:00:00;258.0;;;9,0;4,8;;17,3;21,1;31,2;15,0;7;;
2022-09-03 00:00:00;300.0;;;8,0;4,1;;8,6;10,6;41,3;10,0;7;;
2022-09-04 00:00:00;325.0;;;12,0;3,9;;13,6;16,6;41,4;16,0;8;;
2022-09-05 00:00:00;369.0;;;16,0;4,0;;23,9;33,9;37,9;17,0;9;;
2022-09-06 00:00:00;371.0;;;16,0;4,3;;19,8;25,5;40,5;20,0;8;;
2022-09-07 00:00:00;367.0;;;21,0;5,8;;10,9;16,1;59,0;24,0;14;6,0;
2022-09-08 00:00:00;382.0;;;24,0;6,2;;12,6;20,8;53,4;27,0;15;4,9;
2022-09-09 00:00:00;423.0;;;16,0;3,2;;11,2;20,3;50,6;18,0;13;2,0;
2022-09-10 00:00:00;411.0;;;11,0;1,9;;9,3;20,2;41,1;16,0;9;2,0;
2022-09-11 00:00:00;378.0;;;10,0;1,6;;10,1;19,6;35,5;14,0;6;2,1;
2022-09-12 00:00:00;374.0;;;13,0;1,6;;9,4;16,8;50,4;13,0;7;2,2;
2022-09-13 00:00:00;343.0;;;15,0;1,8;147;12,6;20,7;51,8;14,0;7;2,6;
2022-09-14 00:00:00;433.0;;;22,0;4,0;149;11,5;19,6;48,3;24,0;9;7,1;
2022-09-15 00:00:00;407.0;;;16,0;2,5;117;6,6;15,0;50,9;21,0;8;2,3;
2022-09-16 00:00:00;438.0;;;16,0;2,0;104;11,2;20,3;34,1;14,0;7;2,1;
2022-09-17 00:00:00;385.0;;;11,0;2,0;121;9,1;16,1;34,8;10,0;7;2,0;
2022-09-18 00:00:00;272.0;;;5,0;1,7;68;5,1;11,3;44,2;7,0;5;2,0;
2022-09-19 00:00:00;339.0;;;7,0;1,5;85;6,7;12,9;35,9;7,0;4;2,1;
2022-09-20 00:00:00;352.0;;;10,0;1,2;107;12,6;23,2;29,1;7,0;5;2,1;
2022-09-21 00:00:00;341.0;;;8,0;0,9;160;14,9;25,6;27,8;10,0;7;2,3;
2022-09-22 00:00:00;391.0;;;11,0;0,9;177;15,3;23,6;32,2;10,0;6;2,3;
2022-09-23 00:00:00;398.0;;;13,0;1,2;174;13,5;23,3;27,9;12,0;7;2,3;
2022-09-24 00:00:00;433.0;;;17,0;1,5;211;11,6;19,5;38,2;16,0;10;2,3;
2022-09-25 00:00:00;445.0;;;17,0;3,3;217;8,9;15,1;36,6;17,0;11;5,0;
2022-09-26 00:00:00;592.0;;;22,0;2,7;298;16,8;30,9;24,4;18,0;13;2,6;
2022-09-27 00:00:00;462.0;;;14,0;2,9;236;12,1;24,7;31,9;12,0;10;2,1;
2022-09-28 00:00:00;474.0;;;17,0;2,8;173;11,8;19,5;32,6;11,0;6;2,2;
2022-09-29 00:00:00;462.0;;;19,0;2,9;192;14,7;24,4;28,4;15,0;9;2,7;
2022-09-30 00:00:00;508.0;;;17,0;2,4;195;14,0;25,2;27,2;14,0;9;2,5;
2022-10-01 00:00:00;442.0;;;14,0;2,2;174;10,6;19,3;28,0;12,0;8;2,5;
2022-10-02 00:00:00;328.0;;;9,0;1,8;99;6,0;13,1;38,5;8,0;7;2,2;
2022-10-03 00:00:00;339.0;;;10,0;1,4;111;13,0;21,4;28,6;9,0;4;1,4;
2022-10-04 00:00:00;418.0;;;15,0;1,1;200;15,1;22,7;20,9;14,0;9;0,6;
2022-10-05 00:00:00;537.0;;;21,0;1,0;257;17,2;29,7;23,1;17,0;12;0,8;
2022-10-06 00:00:00;512.0;;;24,0;1,1;251;21,3;37,1;28,2;21,0;13;1,3;
2022-10-07 00:00:00;773.0;;;37,0;1,7;402;22,1;45,6;28,7;28,0;17;1,6;
2022-10-08 00:00:00;652.0;;;31,0;1,9;372;22,9;33,2;28,4;27,0;19;1,3;
2022-10-09 00:00:00;354.0;;;17,0;1,2;205;18,7;29,1;32,6;16,0;17;1,0;
2022-10-10 00:00:00;580.0;;;30,0;1,4;389;24,8;38,5;27,2;27,0;12;1,1;
2022-10-11 00:00:00;506.0;;;33,0;1,4;375;24,7;48,6;19,1;32,0;24;1,3;
2022-10-12 00:00:00;298.0;;;19,0;1,2;163;19,4;30,0;38,3;17,0;12;1,1;
2022-10-13 00:00:00;371.0;;;24,0;1,3;256;22,8;34,0;35,5;22,0;13;1,0;
2022-10-14 00:00:00;588.0;;;33,0;1,9;423;22,9;59,0;21,4;29,0;19;1,1;
2022-10-15 00:00:00;464.0;;;29,0;1,7;346;16,7;32,1;27,4;27,0;21;0,9;
2022-10-16 00:00:00;577.0;;;32,0;1,5;412;20,3;34,7;26,6;29,0;20;1,1;
2022-10-17 00:00:00;760.0;;;42,0;1,4;554;29,2;78,4;20,7;34,0;24;1,4;
2022-10-18 00:00:00;800.0;;;49,0;2,0;644;24,2;65,8;20,7;39,0;19;1,3;
2022-10-19 00:00:00;375.0;;;27,0;1,8;291;19,9;33,5;24,4;19,0;;1,0;
2022-10-20 00:00:00;372.0;;;20,0;1,2;299;23,7;35,9;27,5;16,0;11;0,9;
2022-10-21 00:00:00;480.0;;;28,0;2,3;393;27,5;36,3;22,5;26,0;18;1,6;
2022-10-22 00:00:00;349.0;;;29,0;3,1;328;14,2;16,9;24,1;26,0;19;2,1;
2022-10-23 00:00:00;352.0;;;19,0;1,6;356;9,3;11,2;14,3;16,0;23;0,8;
2022-10-24 00:00:00;;;;28,0;3,0;356;17,6;28,9;14,7;20,0;15;2,4;
2022-10-25 00:00:00;;;;24,0;2,4;289;15,0;30,9;8,4;16,0;17;0,7;
2022-10-26 00:00:00;;32,8;89,5;24,0;1,9;346;17,1;35,9;9,6;18,0;18;0,6;
2022-10-27 00:00:00;;25,4;60,3;23,0;1,3;355;18,5;45,4;11,0;19,0;22;0,8;
2022-10-28 00:00:00;;29,2;66,3;18,0;1,1;349;20,6;34,8;11,8;18,0;19;0,6;
2022-10-29 00:00:00;;26,8;49,0;25,0;1,2;241;6,9;12,4;28,6;20,0;18;0,8;
2022-10-30 00:00:00;;18,3;34,7;22,0;1,3;250;7,5;13,0;18,5;17,0;19;0,7;
2022-10-31 00:00:00;;16,4;29,1;19,0;1,2;237;7,6;12,9;23,7;16,0;17;0,7;
2022-11-01 00:00:00;;16,5;25,8;30,0;1,4;264;10,3;16,7;21,7;26,0;22;0,7;
2022-11-02 00:00:00;;22,8;61,0;30,0;2,8;366;14,0;27,6;10,6;25,0;23;0,7;
2022-11-03 00:00:00;;24,0;57,3;30,0;2,8;411;15,4;25,4;12,5;27,0;24;0,7;
2022-11-04 00:00:00;;26,7;66,5;26,0;3,9;306;17,5;25,2;18,6;24,0;19;1,1;
2022-11-05 00:00:00;600.0;23,5;46,6;25,0;4,0;294;16,2;22,5;19,7;23,0;20;0,8;
2022-11-06 00:00:00;524.0;14,9;22,2;12,0;3,2;277;14,7;19,8;18,5;13,0;8;1,0;
2022-11-07 00:00:00;618.0;26,2;80,1;21,0;3,2;273;11,5;14,7;11,3;17,0;20;0,6;
2022-11-08 00:00:00;579.0;28,5;67,1;18,0;2,9;246;16,9;22,9;11,8;13,0;12;0,5;
2022-11-09 00:00:00;700.0;28,6;84,0;23,0;3,4;341;18,3;30,6;14,7;21,0;14;1,1;
2022-11-10 00:00:00;604.0;24,8;59,7;39,0;3,3;245;14,2;20,7;12,3;36,0;31;1,3;
2022-11-11 00:00:00;751.0;38,8;115,2;30,0;3,1;404;23,8;58,5;17,5;27,0;22;1,6;
2022-11-12 00:00:00;992.0;36,9;104,5;41,0;3,5;554;25,3;53,1;15,2;35,0;32;1,4;
2022-11-13 00:00:00;944.0;29,3;64,2;44,0;3,5;588;28,8;57,1;15,0;34,0;41;1,3;
2022-11-14 00:00:00;733.0;26,2;53,4;33,0;3,4;461;26,6;48,7;11,1;28,0;29;0,9;
2022-11-15 00:00:00;839.0;34,5;86,0;36,0;4,6;621;27,9;48,2;5,8;32,0;33;;
2022-11-16 00:00:00;747.0;28,7;98,6;35,0;6,4;502;19,9;33,9;6,0;28,0;33;;
2022-11-17 00:00:00;603.0;18,7;50,8;15,0;6,0;417;16,9;27,1;7,0;9,0;13;;
2022-11-18 00:00:00;511.0;19,9;60,2;16,0;5,5;347;16,0;27,5;8,3;11,0;15;;
2022-11-19 00:00:00;358.0;14,6;25,6;16,0;4,0;275;13,2;18,8;21,7;13,0;15;;
2022-11-20 00:00:00;599.0;20,5;40,3;;4,4;519;20,1;34,9;9,4;19,0;20;;
2022-11-21 00:00:00;;;;;;488;20,9;38,3;9,5;19,0;25;;
2022-11-22 00:00:00;;;;;;334;12,5;19,4;27,6;10,0;15;;
2022-11-23 00:00:00;;;;;;495;27,3;41,3;17,5;17,0;14;;
2022-11-24 00:00:00;;;;;;469;17,8;27,0;11,0;10,0;13;;
2022-11-25 00:00:00;413.0;;;25,0;;559;24,8;39,7;11,3;19,0;18;;
2022-11-26 00:00:00;274.0;;;28,0;;379;12,5;21,5;20,0;21,0;;;
2022-11-27 00:00:00;305.0;;;33,0;;536;15,3;17,5;17,7;26,0;;;
2022-11-28 00:00:00;390.0;;;39,0;;577;15,6;20,5;12,7;27,0;;;
2022-11-29 00:00:00;517.0;;;45,0;;692;24,3;58,4;12,8;32,0;37;;
2022-11-30 00:00:00;221.0;;;36,0;;465;19,1;30,1;25,0;20,0;22;;
2022-12-01 00:00:00;152.0;;;;;431;17,9;31,0;15,7;14,0;17;;
2022-12-02 00:00:00;473.0;;;;;417;15,9;29,1;7,7;17,0;20;;
2022-12-03 00:00:00;753.0;;;;;475;16,6;29,5;12,0;29,0;31;;
2022-12-04 00:00:00;555.0;;;;;662;18,4;42,4;9,0;28,0;29;;
2022-12-05 00:00:00;586.0;;;30,0;;587;20,5;48,0;6,7;23,0;34;;
2022-12-06 00:00:00;272.0;;;17,0;;322;14,1;29,0;9,1;11,0;18;;
2022-12-07 00:00:00;447.0;;;15,0;;391;14,2;32,0;13,3;13,0;15;;
2022-12-08 00:00:00;871.0;;;27,0;2,4;622;23,4;77,6;7,6;22,0;;;
2022-12-09 00:00:00;747.0;;;26,0;5,0;427;15,8;26,6;12,4;19,0;23;;
2022-12-10 00:00:00;658.0;;;;3,5;335;9,9;17,8;20,3;10,0;13;;
2022-12-11 00:00:00;799.0;;;;2,3;404;12,5;21,5;14,8;7,0;10;;
2022-12-12 00:00:00;555.0;;;16,0;1,8;265;9,9;16,9;30,9;9,0;16;;
2022-12-13 00:00:00;636.0;;;;0,8;360;13,3;22,0;23,8;13,0;;;
2022-12-14 00:00:00;650.0;;;31,0;1,2;526;19,9;32,0;17,7;20,0;;;
2022-12-15 00:00:00;727.0;;;26,0;3,9;540;16,6;24,9;16,0;19,0;26;;
2022-12-16 00:00:00;749.0;;;;2,5;665;19,9;44,4;12,3;19,0;20;;
2022-12-17 00:00:00;709.0;;;22,0;1,0;654;17,5;24,7;12,5;17,0;;;
2022-12-18 00:00:00;739.0;;;41,0;;717;24,1;36,2;19,3;30,0;;;
2022-12-19 00:00:00;758.0;;;42,0;;894;26,9;46,2;19,7;30,0;;;
2022-12-20 00:00:00;934.0;;;51,0;;1027;31,3;52,6;13,1;36,0;;;
2022-12-21 00:00:00;1515.0;;;88,0;3,0;1520;37,4;99,0;6,4;65,0;60;;
2022-12-22 00:00:00;926.0;;;65,0;3,1;966;16,4;25,8;10,7;44,0;62;;
2022-12-23 00:00:00;739.0;;;48,0;6,6;825;10,8;16,4;18,7;34,0;47;;
2022-12-24 00:00:00;720.0;;;26,0;3,0;871;13,0;21,8;16,1;21,0;29;;
2022-12-25 00:00:00;764.0;;;21,0;;949;17,3;34,5;9,1;22,0;23;;
2022-12-26 00:00:00;490.0;;;18,0;4,3;713;7,2;10,9;24,3;13,0;18;;
2022-12-27 00:00:00;849.0;;;29,0;2,2;952;15,6;35,6;20,7;22,0;20;;
2022-12-28 00:00:00;774.0;;;31,0;0,8;956;21,7;38,4;17,2;22,0;25;;
2022-12-29 00:00:00;927.0;;;41,0;4,3;1179;24,1;44,7;17,1;33,0;35;;
2022-12-30 00:00:00;700.0;;;29,0;2,6;955;14,9;27,8;14,9;19,0;31;;
2022-12-31 00:00:00;495.0;;;25,0;2,8;741;6,5;11,0;23,6;20,0;22;;
2023-01-01 00:00:00;801.0;;;39,0;10,0;826;13,6;32,5;27,0;32,0;29;;
2023-01-02 00:00:00;1180.0;;;52,0;5,2;1121;23,1;64,2;10,0;40,0;42;;
2023-01-03 00:00:00;626.0;;;40,0;3,2;688;12,2;18,2;12,2;25,0;39;;
2023-01-04 00:00:00;446.0;;;21,0;1,2;587;14,0;21,7;27,7;12,0;17;;
2023-01-05 00:00:00;449.0;;;15,0;3,3;540;7,3;11,5;32,0;10,0;16;;
2023-01-06 00:00:00;761.0;;;30,0;1,9;816;23,1;74,2;20,5;19,0;19;;
2023-01-07 00:00:00;554.0;;;18,0;1,3;681;10,6;17,3;21,7;15,0;17;;
2023-01-08 00:00:00;480.0;;;21,0;5,4;681;8,7;15,7;27,5;17,0;21;;
2023-01-09 00:00:00;376.0;;;20,0;5,1;628;11,7;19,5;39,0;13,0;14;;
2023-01-10 00:00:00;414.0;;;;2,5;412;14,5;21,0;30,1;11,0;19;;
2023-01-11 00:00:00;727.0;;;25,0;2,4;321;14,8;40,5;21,0;15,0;16;;
2023-01-12 00:00:00;584.0;;;26,0;1,3;256;14,2;21,6;18,5;17,0;22;;
2023-01-13 00:00:00;512.0;;;23,0;1,2;224;12,3;16,7;29,6;16,0;20;;
2023-01-14 00:00:00;537.0;;;34,0;1,9;283;10,1;14,1;20,8;24,0;36;;
2023-01-15 00:00:00;455.0;;;22,0;3,7;211;6,9;10,6;41,5;12,0;21;;
2023-01-16 00:00:00;468.0;;;20,0;4,3;235;10,7;16,4;34,3;13,0;16;;
2023-01-17 00:00:00;392.0;;;14,0;4,5;211;8,3;14,7;45,0;8,0;9;;
2023-01-18 00:00:00;468.0;;;17,0;4,4;272;12,0;23,9;41,5;11,0;11;;
2023-01-19 00:00:00;347.0;;;13,0;;96;6,1;12,0;44,8;8,0;11;;
2023-01-20 00:00:00;476.0;;;11,0;;218;15,6;24,7;19,9;8,0;12;;
2023-01-21 00:00:00;540.0;;;16,0;;289;10,3;17,8;20,9;10,0;16;;
2023-01-22 00:00:00;509.0;;;14,0;;287;9,7;16,8;27,9;12,0;16;;
2023-01-23 00:00:00;538.0;;;17,0;;321;14,0;24,0;23,3;13,0;13;;
2023-01-24 00:00:00;487.0;;;15,0;;339;19,8;31,6;26,1;15,0;15;;
2023-01-25 00:00:00;549.0;;;19,0;;397;13,0;19,4;23,8;18,0;15;;
