Date,Station1_CO,Station1_NO2,Station1_NOx,Station1_PM10,Station1_SO2,Station2_CO,Station2_NO2,Station2_NOx,Station2_O3,Station2_PM10,Station2_PM2.5,Station2_SO2,Year,Month,Day,WeekDay,Season,WorkDay
2016-04-21,481.0,58.9,133.5,24.0,3.0,335.0,19.5,37.0,58.8,24.0,,4.0,2016,4,21,Thursday,Spring,Thursday
2016-04-22,491.0,66.7,136.5,26.0,3.8,256.0,22.8,27.2,64.3,26.0,,4.8,2016,4,22,Friday,Spring,Friday
2016-04-23,291.0,22.3,32.6,27.0,2.8,291.0,24.8,29.2,75.3,30.0,,4.8,2016,4,23,Saturday,Spring,Saturday
2016-04-24,259.0,16.2,26.3,23.0,1.9,268.0,9.8,11.9,61.7,20.0,,3.2,2016,4,24,Sunday,Spring,Sunday
2016-04-25,233.0,15.3,25.0,10.0,1.7,263.0,11.7,13.5,68.0,11.0,,3.0,2016,4,25,Monday,Spring,Monday
2016-04-26,335.0,34.4,56.9,14.0,2.1,252.0,12.1,14.1,70.9,12.0,,3.7,2016,4,26,Tuesday,Spring,Tuesday
2016-04-27,305.0,36.4,60.6,16.0,2.9,273.0,11.4,13.0,71.3,16.0,,4.9,2016,4,27,Wednesday,Spring,Wednesday
2016-04-28,417.0,45.2,92.2,17.0,2.1,309.0,18.5,23.0,59.3,12.0,,3.2,2016,4,28,Thursday,Spring,Thursday
2016-04-29,351.0,31.8,51.3,16.0,1.8,457.0,31.8,51.3,47.5,17.0,,3.4,2016,4,29,Friday,Spring,Friday
2016-04-30,414.0,34.0,48.6,20.0,1.9,334.0,34.0,48.6,58.5,16.0,,3.2,2016,4,30,Saturday,Spring,Saturday
2016-05-01,314.0,20.3,28.6,14.0,1.7,281.0,20.3,28.6,60.5,13.0,,3.0,2016,5,1,Sunday,Spring,Sunday
2016-05-02,362.0,39.1,73.8,18.0,2.0,277.0,39.1,73.8,64.8,16.0,,3.0,2016,5,2,Monday,Spring,Monday
2016-05-03,320.0,36.0,55.3,21.0,1.9,246.0,22.0,25.8,70.6,17.0,,3.2,2016,5,3,Tuesday,Spring,Tuesday
2016-05-04,316.0,28.5,42.1,23.0,2.5,280.0,22.3,24.6,77.8,22.0,,4.7,2016,5,4,Wednesday,Spring,Wednesday
2016-05-05,282.0,25.0,37.1,22.0,2.1,291.0,15.9,18.8,88.1,20.0,,2.9,2016,5,5,Thursday,Spring,Thursday
2016-05-06,274.0,28.0,41.7,17.0,2.0,241.0,18.4,22.9,81.8,15.0,,1.9,2016,5,6,Friday,Spring,Friday
2016-05-07,264.0,21.9,30.9,16.0,2.0,224.0,18.9,22.7,85.0,15.0,,2.2,2016,5,7,Saturday,Spring,Saturday
2016-05-08,285.0,23.9,33.4,13.0,1.5,273.0,22.2,28.0,73.2,12.0,,1.4,2016,5,8,Sunday,Spring,Sunday
2016-05-09,379.0,41.9,71.3,17.0,1.7,303.0,21.7,28.0,67.8,15.0,,1.5,2016,5,9,Monday,Spring,Monday
2016-05-10,390.0,45.6,77.3,18.0,1.9,241.0,14.7,18.2,77.0,16.0,,1.9,2016,5,10,Tuesday,Spring,Tuesday
2016-05-11,446.0,51.2,96.4,26.0,2.5,314.0,22.2,28.9,63.9,21.0,,2.5,2016,5,11,Wednesday,Spring,Wednesday
2016-05-12,412.0,49.8,88.6,24.0,2.0,260.0,17.4,26.1,60.9,21.0,,1.6,2016,5,12,Thursday,Spring,Thursday
2016-05-13,513.0,53.1,108.8,16.0,2.5,185.0,5.2,7.7,71.8,10.0,,1.3,2016,5,13,Friday,Spring,Friday
2016-05-14,509.0,39.1,62.4,11.0,2.8,231.0,7.9,10.3,68.4,9.0,,1.4,2016,5,14,Saturday,Spring,Saturday
2016-05-15,428.0,20.6,27.6,15.0,2.7,255.0,10.5,13.1,61.3,13.0,,1.4,2016,5,15,Sunday,Spring,Sunday
2016-05-16,459.0,28.0,47.4,13.0,2.8,175.0,8.0,11.3,62.0,11.0,,1.6,2016,5,16,Monday,Spring,Monday
2016-05-17,477.0,40.4,80.2,14.0,2.9,205.0,8.7,12.3,62.8,11.0,,1.5,2016,5,17,Tuesday,Spring,Tuesday
2016-05-18,514.0,44.1,93.3,18.0,3.0,245.0,10.5,13.9,58.2,14.0,,1.6,2016,5,18,Wednesday,Spring,Wednesday
2016-05-19,380.0,38.7,70.9,21.0,2.2,245.0,16.3,20.6,63.5,15.0,,1.6,2016,5,19,Thursday,Spring,Thursday
2016-05-20,247.0,38.8,53.0,20.0,1.6,232.0,25.2,34.0,79.2,16.0,,1.8,2016,5,20,Friday,Spring,Friday
2016-05-21,244.0,34.1,40.5,22.0,1.8,233.0,21.9,25.3,93.7,21.0,,2.3,2016,5,21,Saturday,Spring,Saturday
2016-05-22,394.0,49.5,81.4,33.0,1.6,307.0,24.4,31.1,74.4,27.0,,2.0,2016,5,22,Sunday,Spring,Sunday
2016-05-23,400.0,63.4,111.8,33.0,1.9,219.0,17.6,20.4,74.8,22.0,,2.4,2016,5,23,Monday,Spring,Monday
2016-05-24,339.0,51.8,92.5,24.0,2.1,251.0,8.9,11.1,69.9,19.0,,2.4,2016,5,24,Tuesday,Spring,Tuesday
2016-05-25,249.0,29.7,47.0,17.0,1.9,242.0,13.8,16.9,65.1,18.0,,1.6,2016,5,25,Wednesday,Spring,Wednesday
2016-05-26,244.0,31.3,43.0,16.0,1.6,293.0,14.0,16.2,79.4,15.0,,1.7,2016,5,26,Thursday,Spring,Thursday
2016-05-27,350.0,38.1,60.7,24.0,1.8,263.0,19.8,22.6,77.9,18.0,,1.8,2016,5,27,Friday,Spring,Friday
2016-05-28,408.0,45.7,71.4,24.0,1.9,209.0,14.9,17.2,78.7,19.0,,1.7,2016,5,28,Saturday,Spring,Saturday
2016-05-29,356.0,33.8,46.5,20.0,1.8,241.0,9.6,10.9,82.2,16.0,,1.7,2016,5,29,Sunday,Spring,Sunday
2016-05-30,403.0,37.1,75.0,27.0,2.0,240.0,15.2,18.2,65.1,21.0,,1.8,2016,5,30,Monday,Spring,Monday
2016-05-31,372.0,51.0,93.2,21.0,2.1,190.0,7.7,9.2,68.9,14.0,,1.4,2016,5,31,Tuesday,Spring,Tuesday
2016-06-01,403.0,44.6,100.8,19.0,1.9,178.0,16.9,24.1,57.0,14.0,,1.6,2016,6,1,Wednesday,Summer,Wednesday
2016-06-02,343.0,33.8,70.3,14.0,2.2,218.0,15.8,19.3,44.2,10.0,,1.4,2016,6,2,Thursday,Summer,Thursday
2016-06-03,284.0,26.2,47.6,13.0,2.0,239.0,18.3,22.8,42.0,11.0,,1.4,2016,6,3,Friday,Summer,Friday
2016-06-04,274.0,21.6,35.1,15.0,1.9,237.0,17.6,22.0,46.2,13.0,,1.3,2016,6,4,Saturday,Summer,Saturday
2016-06-05,318.0,29.6,49.1,15.0,1.8,200.0,7.2,8.7,53.4,11.0,,1.3,2016,6,5,Sunday,Summer,Sunday
2016-06-06,208.0,26.4,40.8,17.0,1.9,158.0,13.1,15.4,72.6,15.0,,1.5,2016,6,6,Monday,Summer,Monday
2016-06-07,205.0,24.7,35.9,15.0,1.8,157.0,11.3,13.1,78.7,14.0,,1.7,2016,6,7,Tuesday,Summer,Tuesday
2016-06-08,277.0,40.6,57.9,21.0,1.5,181.0,9.9,11.3,83.1,15.0,,1.7,2016,6,8,Wednesday,Summer,Wednesday
2016-06-09,367.0,56.3,93.2,27.0,1.9,206.0,11.3,12.6,85.7,20.0,,2.5,2016,6,9,Thursday,Summer,Thursday
2016-06-10,332.0,39.0,62.2,21.0,1.6,210.0,14.9,17.4,70.2,15.0,,1.7,2016,6,10,Friday,Summer,Friday
2016-06-11,302.0,38.0,58.0,19.0,1.5,196.0,6.8,8.2,71.3,13.0,,1.4,2016,6,11,Saturday,Summer,Saturday
2016-06-12,238.0,20.3,28.2,11.0,1.2,204.0,8.5,10.3,59.3,10.0,,1.2,2016,6,12,Sunday,Summer,Sunday
2016-06-13,335.0,25.5,64.2,13.0,1.7,266.0,17.9,22.1,35.8,9.0,,1.2,2016,6,13,Monday,Summer,Monday
2016-06-14,309.0,26.1,45.9,14.0,1.6,241.0,9.9,12.0,53.7,11.0,,1.3,2016,6,14,Tuesday,Summer,Tuesday
2016-06-15,390.0,40.7,90.6,16.0,1.8,233.0,7.8,9.4,49.1,12.0,,1.3,2016,6,15,Wednesday,Summer,Wednesday
2016-06-16,359.0,41.9,84.5,18.0,1.7,240.0,5.4,6.9,56.2,14.0,,1.4,2016,6,16,Thursday,Summer,Thursday
2016-06-17,356.0,42.1,75.8,36.0,1.8,242.0,8.5,10.6,61.4,30.0,,2.1,2016,6,17,Friday,Summer,Friday
2016-06-18,297.0,29.9,42.0,18.0,1.6,184.0,6.3,7.5,69.8,14.0,,1.4,2016,6,18,Saturday,Summer,Saturday
2016-06-19,264.0,16.7,22.5,17.0,1.5,234.0,19.5,28.4,57.7,16.0,,1.4,2016,6,19,Sunday,Summer,Sunday
2016-06-20,361.0,24.8,52.0,23.0,1.7,278.0,14.0,16.5,43.9,18.0,,1.3,2016,6,20,Monday,Summer,Monday
2016-06-21,390.0,22.6,54.1,26.0,1.6,297.0,19.5,23.5,30.5,21.0,,1.3,2016,6,21,Tuesday,Summer,Tuesday
2016-06-22,358.0,26.7,41.4,32.0,1.8,317.0,19.7,28.8,57.1,27.0,,1.8,2016,6,22,Wednesday,Summer,Wednesday
2016-06-23,314.0,24.7,33.1,44.0,1.9,240.0,21.1,25.4,61.0,38.0,,2.2,2016,6,23,Thursday,Summer,Thursday
2016-06-24,319.0,26.0,42.4,53.0,2.1,326.0,20.3,25.4,52.2,40.0,,1.5,2016,6,24,Friday,Summer,Friday
2016-06-25,236.0,23.4,31.9,33.0,2.0,278.0,8.8,10.8,57.4,28.0,,1.4,2016,6,25,Saturday,Summer,Saturday
2016-06-26,247.0,25.7,33.2,34.0,2.2,252.0,4.6,5.7,68.1,29.0,,1.8,2016,6,26,Sunday,Summer,Sunday
2016-06-27,207.0,19.4,26.4,14.0,1.7,235.0,9.6,11.0,74.5,13.0,,1.1,2016,6,27,Monday,Summer,Monday
2016-06-28,188.0,16.1,22.4,14.0,1.8,196.0,7.9,9.3,72.3,12.0,,1.3,2016,6,28,Tuesday,Summer,Tuesday
2016-06-29,286.0,28.6,52.7,20.0,2.0,218.0,11.0,12.5,75.5,15.0,,1.5,2016,6,29,Wednesday,Summer,Wednesday
2016-06-30,478.0,56.7,108.8,31.0,2.2,358.0,18.2,24.6,75.2,24.0,,1.7,2016,6,30,Thursday,Summer,Thursday
2016-07-01,368.0,36.1,61.5,27.0,1.8,163.0,16.0,21.3,75.2,27.0,,1.9,2016,7,1,Friday,Summer,Friday
2016-07-02,265.0,26.9,33.0,23.0,1.8,187.0,8.8,10.3,76.6,23.0,,1.7,2016,7,2,Saturday,Summer,Saturday
2016-07-03,247.0,15.6,20.0,16.0,1.9,186.0,6.6,8.0,66.9,13.0,,1.5,2016,7,3,Sunday,Summer,Sunday
2016-07-04,271.0,23.5,31.3,15.0,2.1,146.0,11.2,12.8,68.5,14.0,,1.6,2016,7,4,Monday,Summer,Monday
2016-07-05,370.0,50.1,71.7,21.0,2.1,120.0,10.6,12.4,67.7,16.0,,1.4,2016,7,5,Tuesday,Summer,Tuesday
2016-07-06,320.0,39.2,63.4,23.0,2.2,122.0,5.7,6.7,71.7,17.0,,1.5,2016,7,6,Wednesday,Summer,Wednesday
2016-07-07,285.0,27.9,35.9,16.0,2.1,84.0,10.2,11.5,75.2,14.0,,1.2,2016,7,7,Thursday,Summer,Thursday
2016-07-08,374.0,51.1,69.9,21.0,2.2,106.0,12.3,14.4,75.4,17.0,,1.5,2016,7,8,Friday,Summer,Friday
2016-07-09,254.0,27.6,39.8,20.0,2.2,164.0,13.9,15.6,73.2,19.0,,1.4,2016,7,9,Saturday,Summer,Saturday
2016-07-10,241.0,18.8,25.7,15.0,2.2,155.0,6.1,7.1,76.8,13.0,,1.6,2016,7,10,Sunday,Summer,Sunday
2016-07-11,340.0,45.3,72.6,22.0,2.2,176.0,11.3,13.2,70.5,22.0,,1.5,2016,7,11,Monday,Summer,Monday
2016-07-12,339.0,45.7,66.2,25.0,2.2,217.0,10.2,12.2,70.7,21.0,,2.4,2016,7,12,Tuesday,Summer,Tuesday
2016-07-13,392.0,53.6,74.9,35.0,2.5,219.0,9.8,11.4,82.4,31.0,,3.6,2016,7,13,Wednesday,Summer,Wednesday
2016-07-14,297.0,32.6,50.3,14.0,1.8,149.0,6.6,8.0,70.7,10.0,,1.2,2016,7,14,Thursday,Summer,Thursday
2016-07-15,199.0,17.8,29.3,11.0,1.7,126.0,8.8,11.2,61.2,11.0,,1.2,2016,7,15,Friday,Summer,Friday
2016-07-16,204.0,12.5,22.6,11.0,1.5,130.0,10.9,13.5,44.2,10.0,,1.2,2016,7,16,Saturday,Summer,Saturday
2016-07-17,300.0,23.8,43.8,12.0,1.5,182.0,6.7,8.6,34.9,10.0,,1.1,2016,7,17,Sunday,Summer,Sunday
2016-07-18,245.0,17.7,28.2,12.0,1.6,148.0,10.6,12.3,56.7,10.0,,1.5,2016,7,18,Monday,Summer,Monday
2016-07-19,249.0,19.5,31.4,14.0,1.7,161.0,12.9,15.0,55.3,14.0,,1.7,2016,7,19,Tuesday,Summer,Tuesday
2016-07-20,269.0,23.7,38.9,14.0,1.5,269.0,23.7,38.9,49.17460725506998,14.0,,1.5,2016,7,20,Wednesday,Summer,Wednesday
2016-07-21,341.0,35.2,55.4,20.0,1.6,251.0,15.0,16.9,54.9,20.0,,1.5,2016,7,21,Thursday,Summer,Thursday
2016-07-22,412.0,45.8,79.1,28.0,1.7,225.0,12.0,12.7,57.3,27.0,,1.6,2016,7,22,Friday,Summer,Friday
2016-07-23,397.0,29.1,44.3,27.0,1.5,239.0,14.5,15.8,60.3,23.0,,1.5,2016,7,23,Saturday,Summer,Saturday
2016-07-24,325.0,17.5,25.7,16.0,1.3,154.0,20.7,24.7,61.3,15.0,,1.4,2016,7,24,Sunday,Summer,Sunday
2016-07-25,340.0,22.2,33.5,20.0,1.4,340.0,18.2,25.1,64.5,18.0,,1.4,2016,7,25,Monday,Summer,Monday
2016-07-26,454.0,36.9,66.2,26.0,1.5,454.0,15.9,18.9,47.7,23.0,,1.5,2016,7,26,Tuesday,Summer,Tuesday
2016-07-27,401.0,29.1,44.3,22.0,1.4,401.0,14.4,18.5,62.8,19.0,,1.1,2016,7,27,Wednesday,Summer,Wednesday
2016-07-28,375.0,32.8,51.6,25.0,1.4,375.0,13.1,14.8,60.4,20.0,,1.0,2016,7,28,Thursday,Summer,Thursday
2016-07-29,378.0,50.0,85.3,24.0,1.5,247.0,8.1,9.3,61.0,17.0,,0.5,2016,7,29,Friday,Summer,Friday
2016-07-30,367.0,37.1,70.1,39.0,1.5,229.0,9.6,11.0,58.5,17.0,,0.5,2016,7,30,Saturday,Summer,Saturday
2016-07-31,301.0,34.0,50.5,20.0,1.5,203.0,7.9,8.7,68.3,16.0,,0.4,2016,7,31,Sunday,Summer,Sunday
2016-08-01,228.0,26.7,40.5,16.0,1.6,166.0,7.7,8.5,87.6,13.0,,0.6,2016,8,1,Monday,Summer,Monday
2016-08-02,228.0,24.3,36.4,16.0,1.6,197.0,16.5,18.9,58.5,16.0,,0.6,2016,8,2,Tuesday,Summer,Tuesday
2016-08-03,318.0,48.2,70.5,18.0,1.6,203.0,15.7,20.5,59.1,20.0,,0.7,2016,8,3,Wednesday,Summer,Wednesday
2016-08-04,348.0,49.4,85.8,20.0,1.8,339.0,12.4,14.1,52.7,17.0,,1.4,2016,8,4,Thursday,Summer,Thursday
2016-08-05,380.0,49.5,77.2,26.0,1.8,321.0,11.9,14.0,71.1,24.0,,3.0,2016,8,5,Friday,Summer,Friday
2016-08-06,299.0,21.6,33.1,23.0,1.8,308.0,13.7,17.2,57.0,19.0,,2.0,2016,8,6,Saturday,Summer,Saturday
2016-08-07,201.0,13.1,20.8,12.0,1.7,195.0,6.3,7.4,72.0,10.0,,2.2,2016,8,7,Sunday,Summer,Sunday
2016-08-08,363.0,42.1,75.0,20.0,2.0,258.0,17.3,21.2,64.3,15.0,,2.4,2016,8,8,Monday,Summer,Monday
2016-08-09,453.0,59.9,111.3,28.0,2.0,332.0,20.5,26.7,60.1,20.0,,2.1,2016,8,9,Tuesday,Summer,Tuesday
2016-08-10,351.0,44.3,61.5,26.0,1.8,363.0,15.8,18.4,67.6,23.0,,2.0,2016,8,10,Wednesday,Summer,Wednesday
2016-08-11,240.0,15.7,24.1,9.0,1.6,286.0,10.7,12.1,53.8,8.0,,1.9,2016,8,11,Thursday,Summer,Thursday
2016-08-12,293.0,22.5,33.4,13.0,1.7,271.0,17.1,24.9,53.2,14.0,,2.1,2016,8,12,Friday,Summer,Friday
2016-08-13,411.0,45.3,68.9,19.0,1.7,263.0,14.1,21.7,52.2,16.0,,2.0,2016,8,13,Saturday,Summer,Saturday
2016-08-14,371.0,37.3,55.5,14.0,1.6,236.0,4.7,5.9,56.2,13.0,,1.8,2016,8,14,Sunday,Summer,Sunday
2016-08-15,398.0,44.0,78.7,20.0,1.7,261.0,10.1,12.3,54.1,16.0,,1.7,2016,8,15,Monday,Summer,Monday
2016-08-16,334.0,24.6,34.8,15.0,1.7,219.0,15.6,19.4,57.8,11.0,,2.2,2016,8,16,Tuesday,Summer,Tuesday
2016-08-17,351.0,26.8,44.1,15.0,1.3,264.0,17.3,21.8,48.2,12.0,,1.7,2016,8,17,Wednesday,Summer,Wednesday
2016-08-18,446.0,40.0,65.4,20.0,1.5,281.0,24.0,34.2,48.0,15.0,,1.7,2016,8,18,Thursday,Summer,Thursday
2016-08-19,396.0,34.1,47.1,18.0,1.4,258.0,19.7,22.1,69.4,16.0,,1.7,2016,8,19,Friday,Summer,Friday
2016-08-20,496.0,28.5,43.4,24.0,1.5,319.0,20.8,24.8,62.6,22.0,,1.8,2016,8,20,Saturday,Summer,Saturday
2016-08-21,469.0,29.2,42.4,26.0,1.6,294.0,10.7,12.3,65.1,23.0,,2.1,2016,8,21,Sunday,Summer,Sunday
2016-08-22,351.0,17.1,27.6,13.0,1.6,259.0,15.2,17.6,55.4,9.0,,1.7,2016,8,22,Monday,Summer,Monday
2016-08-23,338.0,14.2,21.1,15.0,1.6,249.0,9.8,11.6,65.0,13.0,,2.0,2016,8,23,Tuesday,Summer,Tuesday
2016-08-24,317.0,15.3,21.4,15.0,1.8,262.0,10.3,12.2,74.4,13.0,,2.5,2016,8,24,Wednesday,Summer,Wednesday
2016-08-25,318.0,18.5,26.7,15.0,1.7,291.0,23.1,28.7,57.9,14.0,,2.1,2016,8,25,Thursday,Summer,Thursday
2016-08-26,376.0,28.0,36.8,20.0,1.6,328.0,29.8,36.7,56.1,18.0,,1.8,2016,8,26,Friday,Summer,Friday
2016-08-27,405.0,25.2,38.5,21.0,1.6,350.0,22.6,27.9,61.3,20.0,,1.7,2016,8,27,Saturday,Summer,Saturday
2016-08-28,513.0,33.6,60.3,29.0,1.8,424.0,20.7,29.8,55.5,23.0,,2.0,2016,8,28,Sunday,Summer,Sunday
2016-08-29,613.0,52.0,108.2,39.0,2.2,428.0,25.7,38.1,52.4,29.0,,2.8,2016,8,29,Monday,Summer,Monday
2016-08-30,315.0,18.9,26.2,22.0,1.8,300.0,14.2,16.2,78.2,18.0,,2.5,2016,8,30,Tuesday,Summer,Tuesday
2016-08-31,319.0,19.9,26.4,18.0,1.9,256.0,12.6,14.6,74.8,15.0,,2.5,2016,8,31,Wednesday,Summer,Wednesday
2016-09-01,531.0,39.2,100.0,38.0,2.0,467.0,26.4,41.1,53.4,25.0,,2.2,2016,9,1,Thursday,Fall,Thursday
2016-09-02,424.0,42.3,77.5,34.0,2.7,334.0,25.8,34.7,70.8,30.0,,3.1,2016,9,2,Friday,Fall,Friday
2016-09-03,469.0,31.0,59.7,36.0,3.3,386.0,24.9,29.5,78.7,28.0,,2.4,2016,9,3,Saturday,Fall,Saturday
2016-09-04,423.0,44.1,62.3,33.0,3.7,333.0,9.7,11.3,75.7,28.0,,1.8,2016,9,4,Sunday,Fall,Sunday
2016-09-05,344.0,29.5,56.5,23.0,4.2,312.0,11.4,13.3,50.9,17.0,,2.0,2016,9,5,Monday,Fall,Monday
2016-09-06,333.0,21.3,45.3,16.0,4.5,310.0,15.8,19.8,39.9,15.0,,1.4,2016,9,6,Tuesday,Fall,Tuesday
2016-09-07,339.0,28.5,40.3,31.0,4.5,380.0,51.3,78.2,34.8,27.0,,1.8,2016,9,7,Wednesday,Fall,Wednesday
2016-09-08,387.0,31.1,44.2,35.0,4.6,315.0,41.9,54.9,55.7,29.0,,1.7,2016,9,8,Thursday,Fall,Thursday
2016-09-09,361.0,27.9,38.6,31.0,4.4,279.0,46.7,58.1,58.3,28.0,,1.8,2016,9,9,Friday,Fall,Friday
2016-09-10,486.0,32.7,49.5,38.0,4.2,323.0,36.3,46.3,61.8,35.0,,2.1,2016,9,10,Saturday,Fall,Saturday
2016-09-11,391.0,19.2,24.7,33.0,3.9,254.0,34.0,46.2,54.4,29.0,,1.9,2016,9,11,Sunday,Fall,Sunday
2016-09-12,590.0,50.5,103.1,44.0,3.9,278.0,23.4,43.6,48.9,34.0,,2.4,2016,9,12,Monday,Fall,Monday
2016-09-13,492.0,39.9,83.3,31.0,3.4,221.0,19.9,30.2,39.2,23.0,,1.6,2016,9,13,Tuesday,Fall,Tuesday
2016-09-14,496.0,39.0,81.3,35.0,3.0,300.0,29.5,45.5,46.5,25.0,,1.4,2016,9,14,Wednesday,Fall,Wednesday
2016-09-15,433.0,32.8,48.5,32.0,2.6,215.0,31.4,36.5,59.9,28.0,,1.0,2016,9,15,Thursday,Fall,Thursday
2016-09-16,550.0,60.2,115.3,52.0,3.2,224.0,19.8,21.8,59.2,42.0,,5.5,2016,9,16,Friday,Fall,Friday
2016-09-17,401.0,38.3,59.0,45.0,2.8,234.0,18.2,19.8,51.6,39.0,,6.6,2016,9,17,Saturday,Fall,Saturday
2016-09-18,369.0,31.0,53.5,20.0,1.9,192.0,15.3,18.6,44.2,13.0,,1.2,2016,9,18,Sunday,Fall,Sunday
2016-09-19,302.0,18.1,38.3,21.0,2.1,208.0,20.3,29.1,17.6,16.0,,0.4,2016,9,19,Monday,Fall,Monday
